Training: 2022-01-16 21:35:19,582-rank_id: 0
Training: 2022-01-16 21:37:54,138-Speed 10669.58 samples/sec   Loss 42.3110   LearningRate 0.0043   Epoch: 0   Global Step: 90   Fp16 Grad Scale: 8192   Required: 17 hours
Training: 2022-01-16 21:37:58,165-Speed 10175.00 samples/sec   Loss 42.2937   LearningRate 0.0048   Epoch: 0   Global Step: 100   Fp16 Grad Scale: 8192   Required: 16 hours
Training: 2022-01-16 21:38:01,974-Speed 10756.47 samples/sec   Loss 42.2813   LearningRate 0.0053   Epoch: 0   Global Step: 110   Fp16 Grad Scale: 16384   Required: 15 hours
Training: 2022-01-16 21:38:06,088-Speed 9960.28 samples/sec   Loss 42.2621   LearningRate 0.0058   Epoch: 0   Global Step: 120   Fp16 Grad Scale: 16384   Required: 15 hours
Training: 2022-01-16 21:38:11,105-Speed 8166.29 samples/sec   Loss 42.2495   LearningRate 0.0062   Epoch: 0   Global Step: 130   Fp16 Grad Scale: 16384   Required: 15 hours
Training: 2022-01-16 21:38:15,076-Speed 10318.64 samples/sec   Loss 42.2128   LearningRate 0.0067   Epoch: 0   Global Step: 140   Fp16 Grad Scale: 16384   Required: 14 hours
Training: 2022-01-16 21:38:19,094-Speed 10200.21 samples/sec   Loss 42.1193   LearningRate 0.0072   Epoch: 0   Global Step: 150   Fp16 Grad Scale: 16384   Required: 14 hours
Training: 2022-01-16 21:38:23,013-Speed 10456.19 samples/sec   Loss 42.0281   LearningRate 0.0077   Epoch: 0   Global Step: 160   Fp16 Grad Scale: 16384   Required: 14 hours
Training: 2022-01-16 21:38:28,651-Speed 7266.83 samples/sec   Loss 41.8726   LearningRate 0.0081   Epoch: 0   Global Step: 170   Fp16 Grad Scale: 16384   Required: 14 hours
Training: 2022-01-16 21:38:32,072-Speed 11979.13 samples/sec   Loss 41.6260   LearningRate 0.0086   Epoch: 0   Global Step: 180   Fp16 Grad Scale: 16384   Required: 13 hours
Training: 2022-01-16 21:38:35,495-Speed 11970.37 samples/sec   Loss 41.3147   LearningRate 0.0091   Epoch: 0   Global Step: 190   Fp16 Grad Scale: 16384   Required: 13 hours
Training: 2022-01-16 21:38:39,013-Speed 11647.68 samples/sec   Loss 40.9236   LearningRate 0.0096   Epoch: 0   Global Step: 200   Fp16 Grad Scale: 16384   Required: 13 hours
Training: 2022-01-16 21:38:42,993-Speed 10293.77 samples/sec   Loss 40.5337   LearningRate 0.0101   Epoch: 0   Global Step: 210   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-16 21:38:47,135-Speed 9892.64 samples/sec   Loss 40.1499   LearningRate 0.0105   Epoch: 0   Global Step: 220   Fp16 Grad Scale: 32768   Required: 12 hours
Training: 2022-01-16 21:38:51,014-Speed 10564.72 samples/sec   Loss 39.8074   LearningRate 0.0110   Epoch: 0   Global Step: 230   Fp16 Grad Scale: 32768   Required: 12 hours
Training: 2022-01-16 21:38:55,147-Speed 9913.39 samples/sec   Loss 39.5633   LearningRate 0.0115   Epoch: 0   Global Step: 240   Fp16 Grad Scale: 32768   Required: 12 hours
Training: 2022-01-16 21:38:59,072-Speed 10436.25 samples/sec   Loss 39.2883   LearningRate 0.0120   Epoch: 0   Global Step: 250   Fp16 Grad Scale: 32768   Required: 12 hours
Training: 2022-01-16 21:39:03,302-Speed 9686.10 samples/sec   Loss 39.1116   LearningRate 0.0125   Epoch: 0   Global Step: 260   Fp16 Grad Scale: 32768   Required: 12 hours
Training: 2022-01-16 21:39:07,242-Speed 10399.49 samples/sec   Loss 38.9349   LearningRate 0.0129   Epoch: 0   Global Step: 270   Fp16 Grad Scale: 32768   Required: 12 hours
Training: 2022-01-16 21:39:11,684-Speed 9223.33 samples/sec   Loss 38.7797   LearningRate 0.0134   Epoch: 0   Global Step: 280   Fp16 Grad Scale: 32768   Required: 12 hours
Training: 2022-01-16 21:39:15,606-Speed 10446.80 samples/sec   Loss 38.6355   LearningRate 0.0139   Epoch: 0   Global Step: 290   Fp16 Grad Scale: 32768   Required: 12 hours
Training: 2022-01-16 21:39:19,591-Speed 10281.26 samples/sec   Loss 38.5212   LearningRate 0.0144   Epoch: 0   Global Step: 300   Fp16 Grad Scale: 32768   Required: 12 hours
Training: 2022-01-16 21:39:23,674-Speed 10033.22 samples/sec   Loss 38.4132   LearningRate 0.0149   Epoch: 0   Global Step: 310   Fp16 Grad Scale: 65536   Required: 12 hours
Training: 2022-01-16 21:39:27,448-Speed 10857.80 samples/sec   Loss 38.3286   LearningRate 0.0153   Epoch: 0   Global Step: 320   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-16 21:39:31,429-Speed 10293.31 samples/sec   Loss 38.1847   LearningRate 0.0158   Epoch: 0   Global Step: 330   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-16 21:39:35,229-Speed 10780.01 samples/sec   Loss 38.1547   LearningRate 0.0163   Epoch: 0   Global Step: 340   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-16 21:39:38,953-Speed 11003.16 samples/sec   Loss 38.0911   LearningRate 0.0168   Epoch: 0   Global Step: 350   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-16 21:39:42,964-Speed 10214.47 samples/sec   Loss 38.0091   LearningRate 0.0173   Epoch: 0   Global Step: 360   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-16 21:39:46,956-Speed 10264.10 samples/sec   Loss 37.9577   LearningRate 0.0177   Epoch: 0   Global Step: 370   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-16 21:39:50,708-Speed 10924.84 samples/sec   Loss 37.9245   LearningRate 0.0182   Epoch: 0   Global Step: 380   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-16 21:39:54,374-Speed 11176.27 samples/sec   Loss 37.8578   LearningRate 0.0187   Epoch: 0   Global Step: 390   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-16 21:39:58,009-Speed 11272.45 samples/sec   Loss 37.7956   LearningRate 0.0192   Epoch: 0   Global Step: 400   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-16 21:40:01,644-Speed 11272.64 samples/sec   Loss 37.7728   LearningRate 0.0197   Epoch: 0   Global Step: 410   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-16 21:40:05,497-Speed 10633.04 samples/sec   Loss 37.7356   LearningRate 0.0201   Epoch: 0   Global Step: 420   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-16 21:40:09,387-Speed 10534.54 samples/sec   Loss 37.7035   LearningRate 0.0206   Epoch: 0   Global Step: 430   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-16 21:40:13,198-Speed 10749.68 samples/sec   Loss 37.6341   LearningRate 0.0211   Epoch: 0   Global Step: 440   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-16 21:40:16,999-Speed 10782.24 samples/sec   Loss 37.6272   LearningRate 0.0216   Epoch: 0   Global Step: 450   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-16 21:40:20,581-Speed 11441.30 samples/sec   Loss 37.6124   LearningRate 0.0221   Epoch: 0   Global Step: 460   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-16 21:40:24,252-Speed 11160.21 samples/sec   Loss 37.5767   LearningRate 0.0225   Epoch: 0   Global Step: 470   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-16 21:40:27,760-Speed 11681.76 samples/sec   Loss 37.5603   LearningRate 0.0230   Epoch: 0   Global Step: 480   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2022-01-16 21:40:31,246-Speed 11751.01 samples/sec   Loss 37.5227   LearningRate 0.0235   Epoch: 0   Global Step: 490   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2022-01-16 21:40:34,787-Speed 11572.93 samples/sec   Loss 37.5093   LearningRate 0.0240   Epoch: 0   Global Step: 500   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2022-01-16 21:40:38,365-Speed 11450.48 samples/sec   Loss 37.4705   LearningRate 0.0244   Epoch: 0   Global Step: 510   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:40:41,818-Speed 11865.84 samples/sec   Loss 37.4687   LearningRate 0.0249   Epoch: 0   Global Step: 520   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:40:45,370-Speed 11534.80 samples/sec   Loss 37.4226   LearningRate 0.0254   Epoch: 0   Global Step: 530   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:40:49,123-Speed 10916.75 samples/sec   Loss 37.4053   LearningRate 0.0259   Epoch: 0   Global Step: 540   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:40:52,590-Speed 11821.06 samples/sec   Loss 37.3706   LearningRate 0.0264   Epoch: 0   Global Step: 550   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:40:56,241-Speed 11223.67 samples/sec   Loss 37.3317   LearningRate 0.0268   Epoch: 0   Global Step: 560   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:40:59,681-Speed 11911.32 samples/sec   Loss 37.2831   LearningRate 0.0273   Epoch: 0   Global Step: 570   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2022-01-16 21:41:03,265-Speed 11430.84 samples/sec   Loss 37.2582   LearningRate 0.0278   Epoch: 0   Global Step: 580   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2022-01-16 21:41:06,712-Speed 11890.31 samples/sec   Loss 37.2426   LearningRate 0.0283   Epoch: 0   Global Step: 590   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2022-01-16 21:41:10,411-Speed 11075.45 samples/sec   Loss 37.2139   LearningRate 0.0288   Epoch: 0   Global Step: 600   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2022-01-16 21:41:13,961-Speed 11543.65 samples/sec   Loss 37.1659   LearningRate 0.0292   Epoch: 0   Global Step: 610   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2022-01-16 21:41:17,630-Speed 11167.90 samples/sec   Loss 37.1159   LearningRate 0.0297   Epoch: 0   Global Step: 620   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2022-01-16 21:41:22,035-Speed 9299.80 samples/sec   Loss 37.0935   LearningRate 0.0302   Epoch: 0   Global Step: 630   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2022-01-16 21:41:25,876-Speed 10667.75 samples/sec   Loss 37.0618   LearningRate 0.0307   Epoch: 0   Global Step: 640   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2022-01-16 21:41:29,352-Speed 11789.74 samples/sec   Loss 37.0005   LearningRate 0.0312   Epoch: 0   Global Step: 650   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2022-01-16 21:41:32,893-Speed 11572.03 samples/sec   Loss 36.9523   LearningRate 0.0316   Epoch: 0   Global Step: 660   Fp16 Grad Scale: 131072   Required: 10 hours
Training: 2022-01-16 21:41:36,787-Speed 10519.96 samples/sec   Loss 36.9092   LearningRate 0.0321   Epoch: 0   Global Step: 670   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:41:40,528-Speed 10952.20 samples/sec   Loss 36.8882   LearningRate 0.0326   Epoch: 0   Global Step: 680   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:41:44,182-Speed 11212.79 samples/sec   Loss 36.7997   LearningRate 0.0331   Epoch: 0   Global Step: 690   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:41:47,716-Speed 11595.00 samples/sec   Loss 36.7810   LearningRate 0.0336   Epoch: 0   Global Step: 700   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:41:51,324-Speed 11356.56 samples/sec   Loss 36.7211   LearningRate 0.0340   Epoch: 0   Global Step: 710   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:41:55,028-Speed 11063.58 samples/sec   Loss 36.6647   LearningRate 0.0345   Epoch: 0   Global Step: 720   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:41:58,599-Speed 11471.93 samples/sec   Loss 36.5856   LearningRate 0.0350   Epoch: 0   Global Step: 730   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:42:02,041-Speed 11904.13 samples/sec   Loss 36.5114   LearningRate 0.0355   Epoch: 0   Global Step: 740   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:42:05,663-Speed 11312.53 samples/sec   Loss 36.4823   LearningRate 0.0360   Epoch: 0   Global Step: 750   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:42:09,141-Speed 11780.79 samples/sec   Loss 36.4136   LearningRate 0.0364   Epoch: 0   Global Step: 760   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:42:12,814-Speed 11155.79 samples/sec   Loss 36.3338   LearningRate 0.0369   Epoch: 0   Global Step: 770   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:42:16,300-Speed 11753.02 samples/sec   Loss 36.2989   LearningRate 0.0374   Epoch: 0   Global Step: 780   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:42:20,072-Speed 10862.48 samples/sec   Loss 36.2280   LearningRate 0.0379   Epoch: 0   Global Step: 790   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:42:24,112-Speed 10140.78 samples/sec   Loss 36.2118   LearningRate 0.0384   Epoch: 0   Global Step: 800   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:42:27,979-Speed 10595.51 samples/sec   Loss 36.1183   LearningRate 0.0388   Epoch: 0   Global Step: 810   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:42:31,684-Speed 11060.83 samples/sec   Loss 36.0451   LearningRate 0.0393   Epoch: 0   Global Step: 820   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:42:35,175-Speed 11735.10 samples/sec   Loss 36.0207   LearningRate 0.0398   Epoch: 0   Global Step: 830   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:42:38,638-Speed 11834.02 samples/sec   Loss 35.9091   LearningRate 0.0403   Epoch: 0   Global Step: 840   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:42:42,383-Speed 10939.50 samples/sec   Loss 35.8554   LearningRate 0.0407   Epoch: 0   Global Step: 850   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:42:45,975-Speed 11405.61 samples/sec   Loss 35.7314   LearningRate 0.0412   Epoch: 0   Global Step: 860   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:42:49,625-Speed 11227.30 samples/sec   Loss 35.6863   LearningRate 0.0417   Epoch: 0   Global Step: 870   Fp16 Grad Scale: 262144   Required: 10 hours
Training: 2022-01-16 21:42:53,291-Speed 11174.20 samples/sec   Loss 35.6032   LearningRate 0.0422   Epoch: 0   Global Step: 880   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:42:56,998-Speed 11055.33 samples/sec   Loss 35.5083   LearningRate 0.0427   Epoch: 0   Global Step: 890   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:00,677-Speed 11137.46 samples/sec   Loss 35.4657   LearningRate 0.0431   Epoch: 0   Global Step: 900   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:04,342-Speed 11179.09 samples/sec   Loss 35.3861   LearningRate 0.0436   Epoch: 0   Global Step: 910   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:08,012-Speed 11162.83 samples/sec   Loss 35.2714   LearningRate 0.0441   Epoch: 0   Global Step: 920   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:11,796-Speed 10828.44 samples/sec   Loss 35.2519   LearningRate 0.0446   Epoch: 0   Global Step: 930   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:15,393-Speed 11392.27 samples/sec   Loss 35.1559   LearningRate 0.0451   Epoch: 0   Global Step: 940   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:18,819-Speed 11959.56 samples/sec   Loss 35.0886   LearningRate 0.0455   Epoch: 0   Global Step: 950   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:22,355-Speed 11586.30 samples/sec   Loss 34.9938   LearningRate 0.0460   Epoch: 0   Global Step: 960   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:25,953-Speed 11388.30 samples/sec   Loss 34.9081   LearningRate 0.0465   Epoch: 0   Global Step: 970   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:29,551-Speed 11389.69 samples/sec   Loss 34.8380   LearningRate 0.0470   Epoch: 0   Global Step: 980   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:33,756-Speed 9743.05 samples/sec   Loss 34.6791   LearningRate 0.0475   Epoch: 0   Global Step: 990   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:37,304-Speed 11546.09 samples/sec   Loss 34.6311   LearningRate 0.0479   Epoch: 0   Global Step: 1000   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:40,814-Speed 11677.45 samples/sec   Loss 34.5333   LearningRate 0.0484   Epoch: 0   Global Step: 1010   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:44,369-Speed 11525.96 samples/sec   Loss 34.3680   LearningRate 0.0489   Epoch: 0   Global Step: 1020   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:48,239-Speed 10584.93 samples/sec   Loss 34.3101   LearningRate 0.0494   Epoch: 0   Global Step: 1030   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:51,998-Speed 10900.32 samples/sec   Loss 34.2277   LearningRate 0.0499   Epoch: 0   Global Step: 1040   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:55,435-Speed 11919.48 samples/sec   Loss 34.1633   LearningRate 0.0503   Epoch: 0   Global Step: 1050   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:43:58,928-Speed 11731.57 samples/sec   Loss 34.0869   LearningRate 0.0508   Epoch: 0   Global Step: 1060   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:44:02,535-Speed 11360.05 samples/sec   Loss 33.8950   LearningRate 0.0513   Epoch: 0   Global Step: 1070   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:44:06,847-Speed 9500.92 samples/sec   Loss 33.9023   LearningRate 0.0518   Epoch: 0   Global Step: 1080   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:44:10,403-Speed 11523.26 samples/sec   Loss 33.7472   LearningRate 0.0523   Epoch: 0   Global Step: 1090   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:44:14,150-Speed 10933.02 samples/sec   Loss 33.5811   LearningRate 0.0527   Epoch: 0   Global Step: 1100   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:44:17,648-Speed 11716.15 samples/sec   Loss 33.5295   LearningRate 0.0532   Epoch: 0   Global Step: 1110   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:44:21,210-Speed 11504.71 samples/sec   Loss 33.4311   LearningRate 0.0537   Epoch: 0   Global Step: 1120   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:44:24,740-Speed 11606.47 samples/sec   Loss 33.3662   LearningRate 0.0542   Epoch: 0   Global Step: 1130   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:44:28,339-Speed 11384.78 samples/sec   Loss 33.2153   LearningRate 0.0547   Epoch: 0   Global Step: 1140   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:44:32,017-Speed 11139.44 samples/sec   Loss 33.1396   LearningRate 0.0551   Epoch: 0   Global Step: 1150   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:44:36,007-Speed 10269.05 samples/sec   Loss 32.9439   LearningRate 0.0556   Epoch: 0   Global Step: 1160   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:44:39,585-Speed 11451.88 samples/sec   Loss 32.8668   LearningRate 0.0561   Epoch: 0   Global Step: 1170   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:44:43,311-Speed 10996.89 samples/sec   Loss 32.7955   LearningRate 0.0566   Epoch: 0   Global Step: 1180   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:44:46,883-Speed 11470.81 samples/sec   Loss 32.6983   LearningRate 0.0570   Epoch: 0   Global Step: 1190   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:44:50,847-Speed 10336.72 samples/sec   Loss 32.5425   LearningRate 0.0575   Epoch: 0   Global Step: 1200   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:44:54,395-Speed 11548.00 samples/sec   Loss 32.4675   LearningRate 0.0580   Epoch: 0   Global Step: 1210   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:44:58,181-Speed 10821.07 samples/sec   Loss 32.3796   LearningRate 0.0585   Epoch: 0   Global Step: 1220   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:45:01,810-Speed 11291.62 samples/sec   Loss 32.2582   LearningRate 0.0590   Epoch: 0   Global Step: 1230   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:45:05,799-Speed 10273.93 samples/sec   Loss 32.1070   LearningRate 0.0594   Epoch: 0   Global Step: 1240   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:45:09,376-Speed 11452.42 samples/sec   Loss 31.9863   LearningRate 0.0599   Epoch: 0   Global Step: 1250   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:45:13,089-Speed 11035.45 samples/sec   Loss 31.8893   LearningRate 0.0604   Epoch: 0   Global Step: 1260   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:45:16,603-Speed 11659.35 samples/sec   Loss 31.7492   LearningRate 0.0609   Epoch: 0   Global Step: 1270   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:45:20,332-Speed 10986.78 samples/sec   Loss 31.6883   LearningRate 0.0614   Epoch: 0   Global Step: 1280   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:45:23,922-Speed 11415.88 samples/sec   Loss 31.5829   LearningRate 0.0618   Epoch: 0   Global Step: 1290   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:45:27,605-Speed 11125.51 samples/sec   Loss 31.4634   LearningRate 0.0623   Epoch: 0   Global Step: 1300   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:45:31,543-Speed 10402.15 samples/sec   Loss 31.3163   LearningRate 0.0628   Epoch: 0   Global Step: 1310   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:45:35,282-Speed 10958.92 samples/sec   Loss 31.2083   LearningRate 0.0633   Epoch: 0   Global Step: 1320   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:45:38,729-Speed 11886.74 samples/sec   Loss 31.0825   LearningRate 0.0638   Epoch: 0   Global Step: 1330   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:45:42,563-Speed 10687.53 samples/sec   Loss 30.9665   LearningRate 0.0642   Epoch: 0   Global Step: 1340   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:45:46,131-Speed 11486.35 samples/sec   Loss 30.8049   LearningRate 0.0647   Epoch: 0   Global Step: 1350   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:45:49,570-Speed 11911.18 samples/sec   Loss 30.7580   LearningRate 0.0652   Epoch: 0   Global Step: 1360   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:45:53,026-Speed 11855.50 samples/sec   Loss 30.6305   LearningRate 0.0657   Epoch: 0   Global Step: 1370   Fp16 Grad Scale: 131072   Required: 9 hours
Training: 2022-01-16 21:45:56,644-Speed 11326.39 samples/sec   Loss 30.5151   LearningRate 0.0662   Epoch: 0   Global Step: 1380   Fp16 Grad Scale: 262144   Required: 9 hours
Training: 2022-01-16 21:46:00,206-Speed 11500.42 samples/sec   Loss 30.3418   LearningRate 0.0666   Epoch: 0   Global Step: 1390   Fp16 Grad Scale: 262144   Required: 9 hours
