Training: 2022-03-03 08:04:25,066-rank_id: 0
Training: 2022-03-03 08:11:41,981-Speed 13875.46 samples/sec   Loss 38.9293   LearningRate 0.0000   Epoch: 0   Global Step: 230   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:11:59,738-Speed 13841.07 samples/sec   Loss 38.8636   LearningRate 0.0000   Epoch: 0   Global Step: 240   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:12:17,509-Speed 13830.24 samples/sec   Loss 38.8420   LearningRate 0.0000   Epoch: 0   Global Step: 250   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:12:35,194-Speed 13897.54 samples/sec   Loss 38.8140   LearningRate 0.0000   Epoch: 0   Global Step: 260   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:12:52,882-Speed 13896.15 samples/sec   Loss 38.8162   LearningRate 0.0000   Epoch: 0   Global Step: 270   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:13:10,561-Speed 13902.39 samples/sec   Loss 38.8487   LearningRate 0.0000   Epoch: 0   Global Step: 280   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:13:28,305-Speed 13851.31 samples/sec   Loss 38.8465   LearningRate 0.0000   Epoch: 0   Global Step: 290   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:13:46,162-Speed 13763.55 samples/sec   Loss 38.8397   LearningRate 0.0000   Epoch: 0   Global Step: 300   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:14:03,883-Speed 13868.49 samples/sec   Loss 38.8301   LearningRate 0.0000   Epoch: 0   Global Step: 310   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:14:21,639-Speed 13842.04 samples/sec   Loss 38.8364   LearningRate 0.0000   Epoch: 0   Global Step: 320   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:14:39,389-Speed 13846.51 samples/sec   Loss 38.8474   LearningRate 0.0000   Epoch: 0   Global Step: 330   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:14:57,179-Speed 13815.29 samples/sec   Loss 38.8848   LearningRate 0.0000   Epoch: 0   Global Step: 340   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:15:14,898-Speed 13870.53 samples/sec   Loss 38.8806   LearningRate 0.0001   Epoch: 0   Global Step: 350   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:15:32,633-Speed 13858.63 samples/sec   Loss 38.8829   LearningRate 0.0001   Epoch: 0   Global Step: 360   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:15:50,422-Speed 13816.21 samples/sec   Loss 38.8849   LearningRate 0.0001   Epoch: 0   Global Step: 370   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:16:08,167-Speed 13850.07 samples/sec   Loss 38.8941   LearningRate 0.0001   Epoch: 0   Global Step: 380   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:16:25,951-Speed 13819.86 samples/sec   Loss 38.8790   LearningRate 0.0001   Epoch: 0   Global Step: 390   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:16:43,637-Speed 13896.74 samples/sec   Loss 38.8755   LearningRate 0.0001   Epoch: 0   Global Step: 400   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:17:01,346-Speed 13878.60 samples/sec   Loss 38.8982   LearningRate 0.0001   Epoch: 0   Global Step: 410   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:17:19,087-Speed 13853.36 samples/sec   Loss 38.9245   LearningRate 0.0001   Epoch: 0   Global Step: 420   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:17:36,834-Speed 13848.57 samples/sec   Loss 38.8834   LearningRate 0.0001   Epoch: 0   Global Step: 430   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:17:54,591-Speed 13842.23 samples/sec   Loss 38.8782   LearningRate 0.0001   Epoch: 0   Global Step: 440   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:18:12,424-Speed 13783.54 samples/sec   Loss 38.8602   LearningRate 0.0001   Epoch: 0   Global Step: 450   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:18:30,198-Speed 13827.63 samples/sec   Loss 38.8489   LearningRate 0.0001   Epoch: 0   Global Step: 460   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:18:47,945-Speed 13848.76 samples/sec   Loss 38.8465   LearningRate 0.0001   Epoch: 0   Global Step: 470   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:19:05,705-Speed 13839.12 samples/sec   Loss 38.8471   LearningRate 0.0001   Epoch: 0   Global Step: 480   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:19:23,500-Speed 13811.29 samples/sec   Loss 38.8400   LearningRate 0.0001   Epoch: 0   Global Step: 490   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:19:41,328-Speed 13785.90 samples/sec   Loss 38.8598   LearningRate 0.0001   Epoch: 0   Global Step: 500   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:19:59,100-Speed 13829.85 samples/sec   Loss 38.8535   LearningRate 0.0001   Epoch: 0   Global Step: 510   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:20:16,842-Speed 13852.16 samples/sec   Loss 38.8620   LearningRate 0.0001   Epoch: 0   Global Step: 520   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:20:34,592-Speed 13847.07 samples/sec   Loss 38.8628   LearningRate 0.0001   Epoch: 0   Global Step: 530   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:20:52,312-Speed 13869.23 samples/sec   Loss 38.8776   LearningRate 0.0001   Epoch: 0   Global Step: 540   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:21:10,073-Speed 13838.32 samples/sec   Loss 38.8709   LearningRate 0.0001   Epoch: 0   Global Step: 550   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:21:27,871-Speed 13809.66 samples/sec   Loss 38.8748   LearningRate 0.0001   Epoch: 0   Global Step: 560   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:21:45,689-Speed 13793.13 samples/sec   Loss 38.8965   LearningRate 0.0001   Epoch: 0   Global Step: 570   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:22:03,579-Speed 13738.15 samples/sec   Loss 38.9041   LearningRate 0.0001   Epoch: 0   Global Step: 580   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:22:21,328-Speed 13847.18 samples/sec   Loss 38.9106   LearningRate 0.0001   Epoch: 0   Global Step: 590   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:22:39,078-Speed 13846.92 samples/sec   Loss 38.9325   LearningRate 0.0001   Epoch: 0   Global Step: 600   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:22:56,853-Speed 13826.43 samples/sec   Loss 38.9278   LearningRate 0.0001   Epoch: 0   Global Step: 610   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:23:14,503-Speed 13925.14 samples/sec   Loss 38.9422   LearningRate 0.0001   Epoch: 0   Global Step: 620   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:23:32,260-Speed 13840.69 samples/sec   Loss 38.9742   LearningRate 0.0001   Epoch: 0   Global Step: 630   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:23:50,046-Speed 13818.72 samples/sec   Loss 38.9523   LearningRate 0.0001   Epoch: 0   Global Step: 640   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:24:07,818-Speed 13829.47 samples/sec   Loss 39.0715   LearningRate 0.0001   Epoch: 0   Global Step: 650   Fp16 Grad Scale: 4096   Required: 34 hours
Training: 2022-03-03 08:24:25,570-Speed 13844.92 samples/sec   Loss 39.0198   LearningRate 0.0001   Epoch: 0   Global Step: 660   Fp16 Grad Scale: 4096   Required: 34 hours
Training: 2022-03-03 08:24:43,276-Speed 13880.68 samples/sec   Loss 39.0395   LearningRate 0.0001   Epoch: 0   Global Step: 670   Fp16 Grad Scale: 4096   Required: 34 hours
Training: 2022-03-03 08:25:01,091-Speed 13795.41 samples/sec   Loss 39.0070   LearningRate 0.0001   Epoch: 0   Global Step: 680   Fp16 Grad Scale: 4096   Required: 34 hours
Training: 2022-03-03 08:25:18,859-Speed 13832.52 samples/sec   Loss 39.0112   LearningRate 0.0001   Epoch: 0   Global Step: 690   Fp16 Grad Scale: 4096   Required: 34 hours
Training: 2022-03-03 08:25:36,660-Speed 13807.04 samples/sec   Loss 39.0098   LearningRate 0.0001   Epoch: 0   Global Step: 700   Fp16 Grad Scale: 4096   Required: 34 hours
Training: 2022-03-03 08:25:54,396-Speed 13856.76 samples/sec   Loss 39.0003   LearningRate 0.0001   Epoch: 0   Global Step: 710   Fp16 Grad Scale: 4096   Required: 34 hours
Training: 2022-03-03 08:26:12,224-Speed 13786.34 samples/sec   Loss 39.0102   LearningRate 0.0001   Epoch: 0   Global Step: 720   Fp16 Grad Scale: 4096   Required: 34 hours
Training: 2022-03-03 08:26:29,977-Speed 13843.96 samples/sec   Loss 39.0031   LearningRate 0.0001   Epoch: 0   Global Step: 730   Fp16 Grad Scale: 4096   Required: 34 hours
Training: 2022-03-03 08:26:47,798-Speed 13791.24 samples/sec   Loss 39.0007   LearningRate 0.0001   Epoch: 0   Global Step: 740   Fp16 Grad Scale: 4096   Required: 34 hours
Training: 2022-03-03 08:27:05,589-Speed 13814.13 samples/sec   Loss 39.0052   LearningRate 0.0001   Epoch: 0   Global Step: 750   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:27:23,349-Speed 13839.08 samples/sec   Loss 38.9972   LearningRate 0.0001   Epoch: 0   Global Step: 760   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:27:41,054-Speed 13881.22 samples/sec   Loss 38.9906   LearningRate 0.0001   Epoch: 0   Global Step: 770   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:27:58,805-Speed 13846.07 samples/sec   Loss 38.9871   LearningRate 0.0001   Epoch: 0   Global Step: 780   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:28:16,523-Speed 13871.55 samples/sec   Loss 38.9822   LearningRate 0.0001   Epoch: 0   Global Step: 790   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:28:34,270-Speed 13848.87 samples/sec   Loss 38.9683   LearningRate 0.0001   Epoch: 0   Global Step: 800   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:28:52,018-Speed 13848.00 samples/sec   Loss 38.9722   LearningRate 0.0001   Epoch: 0   Global Step: 810   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:29:09,801-Speed 13820.80 samples/sec   Loss 38.9758   LearningRate 0.0001   Epoch: 0   Global Step: 820   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:29:27,525-Speed 13866.94 samples/sec   Loss 38.9755   LearningRate 0.0001   Epoch: 0   Global Step: 830   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:29:45,323-Speed 13808.78 samples/sec   Loss 38.9726   LearningRate 0.0001   Epoch: 0   Global Step: 840   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:30:03,178-Speed 13765.34 samples/sec   Loss 38.9720   LearningRate 0.0001   Epoch: 0   Global Step: 850   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:30:21,023-Speed 13772.40 samples/sec   Loss 38.9793   LearningRate 0.0001   Epoch: 0   Global Step: 860   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:30:38,793-Speed 13831.31 samples/sec   Loss 38.9842   LearningRate 0.0001   Epoch: 0   Global Step: 870   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:30:56,595-Speed 13806.20 samples/sec   Loss 38.9836   LearningRate 0.0001   Epoch: 0   Global Step: 880   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:31:14,319-Speed 13866.70 samples/sec   Loss 38.9835   LearningRate 0.0001   Epoch: 0   Global Step: 890   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:31:32,045-Speed 13865.02 samples/sec   Loss 38.9756   LearningRate 0.0001   Epoch: 0   Global Step: 900   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:31:49,880-Speed 13780.51 samples/sec   Loss 38.9804   LearningRate 0.0001   Epoch: 0   Global Step: 910   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:32:07,650-Speed 13831.58 samples/sec   Loss 38.9767   LearningRate 0.0001   Epoch: 0   Global Step: 920   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:32:25,385-Speed 13858.11 samples/sec   Loss 38.9758   LearningRate 0.0001   Epoch: 0   Global Step: 930   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:32:43,123-Speed 13855.88 samples/sec   Loss 38.9730   LearningRate 0.0001   Epoch: 0   Global Step: 940   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:33:00,864-Speed 13852.99 samples/sec   Loss 38.9514   LearningRate 0.0001   Epoch: 0   Global Step: 950   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:33:18,685-Speed 13791.73 samples/sec   Loss 38.9424   LearningRate 0.0001   Epoch: 0   Global Step: 960   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:33:36,387-Speed 13884.18 samples/sec   Loss 38.9416   LearningRate 0.0001   Epoch: 0   Global Step: 970   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:33:54,093-Speed 13880.81 samples/sec   Loss 38.9334   LearningRate 0.0001   Epoch: 0   Global Step: 980   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:34:11,916-Speed 13789.72 samples/sec   Loss 38.9140   LearningRate 0.0001   Epoch: 0   Global Step: 990   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:34:29,740-Speed 13788.90 samples/sec   Loss 38.8864   LearningRate 0.0001   Epoch: 0   Global Step: 1000   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:34:47,602-Speed 13759.92 samples/sec   Loss 38.8724   LearningRate 0.0001   Epoch: 0   Global Step: 1010   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:35:05,319-Speed 13871.98 samples/sec   Loss 38.8473   LearningRate 0.0001   Epoch: 0   Global Step: 1020   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:35:23,096-Speed 13824.77 samples/sec   Loss 38.8155   LearningRate 0.0001   Epoch: 0   Global Step: 1030   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:35:40,923-Speed 13787.13 samples/sec   Loss 38.7901   LearningRate 0.0002   Epoch: 0   Global Step: 1040   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:35:58,678-Speed 13842.70 samples/sec   Loss 38.7585   LearningRate 0.0002   Epoch: 0   Global Step: 1050   Fp16 Grad Scale: 65536   Required: 34 hours
Training: 2022-03-03 08:36:16,459-Speed 13822.10 samples/sec   Loss 38.7198   LearningRate 0.0002   Epoch: 0   Global Step: 1060   Fp16 Grad Scale: 65536   Required: 34 hours
Training: 2022-03-03 08:36:34,246-Speed 13817.67 samples/sec   Loss 38.6768   LearningRate 0.0002   Epoch: 0   Global Step: 1070   Fp16 Grad Scale: 65536   Required: 34 hours
Training: 2022-03-03 08:36:51,994-Speed 13847.91 samples/sec   Loss 38.6483   LearningRate 0.0002   Epoch: 0   Global Step: 1080   Fp16 Grad Scale: 65536   Required: 34 hours
Training: 2022-03-03 08:37:09,808-Speed 13798.74 samples/sec   Loss 38.6080   LearningRate 0.0002   Epoch: 0   Global Step: 1090   Fp16 Grad Scale: 65536   Required: 34 hours
Training: 2022-03-03 08:37:27,588-Speed 13823.00 samples/sec   Loss 38.5714   LearningRate 0.0002   Epoch: 0   Global Step: 1100   Fp16 Grad Scale: 65536   Required: 34 hours
Training: 2022-03-03 08:37:45,344-Speed 13841.63 samples/sec   Loss 38.5292   LearningRate 0.0002   Epoch: 0   Global Step: 1110   Fp16 Grad Scale: 65536   Required: 34 hours
Training: 2022-03-03 08:38:03,111-Speed 13833.50 samples/sec   Loss 38.5053   LearningRate 0.0002   Epoch: 0   Global Step: 1120   Fp16 Grad Scale: 65536   Required: 34 hours
Training: 2022-03-03 08:38:20,893-Speed 13821.86 samples/sec   Loss 38.4691   LearningRate 0.0002   Epoch: 0   Global Step: 1130   Fp16 Grad Scale: 65536   Required: 34 hours
Training: 2022-03-03 08:38:38,745-Speed 13767.48 samples/sec   Loss 38.4542   LearningRate 0.0002   Epoch: 0   Global Step: 1140   Fp16 Grad Scale: 65536   Required: 34 hours
Training: 2022-03-03 08:38:56,547-Speed 13805.91 samples/sec   Loss 38.4065   LearningRate 0.0002   Epoch: 0   Global Step: 1150   Fp16 Grad Scale: 131072   Required: 34 hours
Training: 2022-03-03 08:39:14,320-Speed 13828.61 samples/sec   Loss 38.3869   LearningRate 0.0002   Epoch: 0   Global Step: 1160   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:39:32,097-Speed 13825.75 samples/sec   Loss 38.3578   LearningRate 0.0002   Epoch: 0   Global Step: 1170   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:39:49,890-Speed 13812.76 samples/sec   Loss 38.3266   LearningRate 0.0002   Epoch: 0   Global Step: 1180   Fp16 Grad Scale: 32768   Required: 34 hours
Training: 2022-03-03 08:40:07,738-Speed 13770.69 samples/sec   Loss 38.3128   LearningRate 0.0002   Epoch: 0   Global Step: 1190   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:40:25,583-Speed 13772.86 samples/sec   Loss 38.2927   LearningRate 0.0002   Epoch: 0   Global Step: 1200   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:40:43,370-Speed 13817.65 samples/sec   Loss 38.3706   LearningRate 0.0002   Epoch: 0   Global Step: 1210   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:41:01,209-Speed 13776.92 samples/sec   Loss 38.3209   LearningRate 0.0002   Epoch: 0   Global Step: 1220   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:41:19,071-Speed 13765.50 samples/sec   Loss 38.2093   LearningRate 0.0002   Epoch: 0   Global Step: 1230   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:41:36,903-Speed 13782.51 samples/sec   Loss 38.1617   LearningRate 0.0002   Epoch: 0   Global Step: 1240   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:41:54,742-Speed 13777.37 samples/sec   Loss 38.1224   LearningRate 0.0002   Epoch: 0   Global Step: 1250   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:42:12,624-Speed 13744.14 samples/sec   Loss 38.0936   LearningRate 0.0002   Epoch: 0   Global Step: 1260   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:42:30,456-Speed 13783.69 samples/sec   Loss 38.0492   LearningRate 0.0002   Epoch: 0   Global Step: 1270   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:42:48,311-Speed 13764.58 samples/sec   Loss 38.0031   LearningRate 0.0002   Epoch: 0   Global Step: 1280   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:43:06,204-Speed 13736.24 samples/sec   Loss 37.9594   LearningRate 0.0002   Epoch: 0   Global Step: 1290   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:43:24,038-Speed 13781.29 samples/sec   Loss 37.9136   LearningRate 0.0002   Epoch: 0   Global Step: 1300   Fp16 Grad Scale: 8192   Required: 34 hours
Training: 2022-03-03 08:43:41,978-Speed 13700.12 samples/sec   Loss 37.8599   LearningRate 0.0002   Epoch: 0   Global Step: 1310   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:43:59,882-Speed 13727.38 samples/sec   Loss 37.8138   LearningRate 0.0002   Epoch: 0   Global Step: 1320   Fp16 Grad Scale: 16384   Required: 34 hours
Training: 2022-03-03 08:44:17,756-Speed 13750.10 samples/sec   Loss 37.7872   LearningRate 0.0002   Epoch: 0   Global Step: 1330   Fp16 Grad Scale: 8192   Required: 33 hours
Training: 2022-03-03 08:44:35,530-Speed 13827.79 samples/sec   Loss 37.8208   LearningRate 0.0002   Epoch: 0   Global Step: 1340   Fp16 Grad Scale: 8192   Required: 33 hours
Training: 2022-03-03 08:44:53,472-Speed 13698.74 samples/sec   Loss 37.7613   LearningRate 0.0002   Epoch: 0   Global Step: 1350   Fp16 Grad Scale: 8192   Required: 33 hours
Training: 2022-03-03 08:45:11,236-Speed 13834.91 samples/sec   Loss 37.6893   LearningRate 0.0002   Epoch: 0   Global Step: 1360   Fp16 Grad Scale: 4096   Required: 33 hours
Training: 2022-03-03 08:45:29,059-Speed 13789.80 samples/sec   Loss 37.5833   LearningRate 0.0002   Epoch: 0   Global Step: 1370   Fp16 Grad Scale: 4096   Required: 33 hours
Training: 2022-03-03 08:45:46,976-Speed 13717.71 samples/sec   Loss 37.5570   LearningRate 0.0002   Epoch: 0   Global Step: 1380   Fp16 Grad Scale: 4096   Required: 33 hours
Training: 2022-03-03 08:46:05,092-Speed 13567.19 samples/sec   Loss 37.4757   LearningRate 0.0002   Epoch: 0   Global Step: 1390   Fp16 Grad Scale: 4096   Required: 33 hours
Training: 2022-03-03 08:46:23,228-Speed 13551.73 samples/sec   Loss 37.3808   LearningRate 0.0002   Epoch: 0   Global Step: 1400   Fp16 Grad Scale: 4096   Required: 33 hours
Training: 2022-03-03 08:46:41,398-Speed 13526.43 samples/sec   Loss 37.3408   LearningRate 0.0002   Epoch: 0   Global Step: 1410   Fp16 Grad Scale: 4096   Required: 33 hours
Training: 2022-03-03 08:46:59,571-Speed 13524.15 samples/sec   Loss 37.3004   LearningRate 0.0002   Epoch: 0   Global Step: 1420   Fp16 Grad Scale: 4096   Required: 33 hours
Training: 2022-03-03 08:47:17,716-Speed 13544.78 samples/sec   Loss 37.2942   LearningRate 0.0002   Epoch: 0   Global Step: 1430   Fp16 Grad Scale: 4096   Required: 33 hours
Training: 2022-03-03 08:47:35,822-Speed 13574.75 samples/sec   Loss 37.2175   LearningRate 0.0002   Epoch: 0   Global Step: 1440   Fp16 Grad Scale: 4096   Required: 33 hours
Training: 2022-03-03 08:47:53,969-Speed 13543.38 samples/sec   Loss 37.1724   LearningRate 0.0002   Epoch: 0   Global Step: 1450   Fp16 Grad Scale: 4096   Required: 33 hours
Training: 2022-03-03 08:48:12,074-Speed 13575.27 samples/sec   Loss 37.0700   LearningRate 0.0002   Epoch: 0   Global Step: 1460   Fp16 Grad Scale: 8192   Required: 33 hours
Training: 2022-03-03 08:48:30,220-Speed 13543.76 samples/sec   Loss 37.0468   LearningRate 0.0002   Epoch: 0   Global Step: 1470   Fp16 Grad Scale: 8192   Required: 33 hours
