Training: 2022-01-13 21:56:52,866-rank_id: 0
Training: 2022-01-13 21:59:27,812-Speed 18366.79 samples/sec   Loss 42.4024   LearningRate 0.0093   Epoch: 0   Global Step: 240   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 21:59:32,259-Speed 18423.84 samples/sec   Loss 42.3815   LearningRate 0.0096   Epoch: 0   Global Step: 250   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 21:59:36,678-Speed 18545.39 samples/sec   Loss 42.3401   LearningRate 0.0100   Epoch: 0   Global Step: 260   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 21:59:41,068-Speed 18663.04 samples/sec   Loss 42.2910   LearningRate 0.0104   Epoch: 0   Global Step: 270   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 21:59:45,476-Speed 18592.63 samples/sec   Loss 42.2236   LearningRate 0.0108   Epoch: 0   Global Step: 280   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 21:59:49,866-Speed 18665.60 samples/sec   Loss 42.1396   LearningRate 0.0112   Epoch: 0   Global Step: 290   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 21:59:54,328-Speed 18367.95 samples/sec   Loss 42.0398   LearningRate 0.0116   Epoch: 0   Global Step: 300   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 21:59:58,739-Speed 18574.96 samples/sec   Loss 41.8998   LearningRate 0.0120   Epoch: 0   Global Step: 310   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:00:03,153-Speed 18564.62 samples/sec   Loss 41.7638   LearningRate 0.0123   Epoch: 0   Global Step: 320   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:00:07,570-Speed 18548.77 samples/sec   Loss 41.6354   LearningRate 0.0127   Epoch: 0   Global Step: 330   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:00:12,226-Speed 17600.88 samples/sec   Loss 41.4648   LearningRate 0.0131   Epoch: 0   Global Step: 340   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:00:16,643-Speed 18553.97 samples/sec   Loss 41.3164   LearningRate 0.0135   Epoch: 0   Global Step: 350   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:00:21,069-Speed 18522.71 samples/sec   Loss 41.1671   LearningRate 0.0139   Epoch: 0   Global Step: 360   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:00:25,477-Speed 18590.01 samples/sec   Loss 41.0137   LearningRate 0.0143   Epoch: 0   Global Step: 370   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:00:30,042-Speed 17951.88 samples/sec   Loss 40.8405   LearningRate 0.0147   Epoch: 0   Global Step: 380   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:00:34,477-Speed 18481.26 samples/sec   Loss 40.7028   LearningRate 0.0150   Epoch: 0   Global Step: 390   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:00:38,891-Speed 18565.00 samples/sec   Loss 40.5680   LearningRate 0.0154   Epoch: 0   Global Step: 400   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:00:43,358-Speed 18340.32 samples/sec   Loss 40.4548   LearningRate 0.0158   Epoch: 0   Global Step: 410   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:00:47,821-Speed 18365.37 samples/sec   Loss 40.3277   LearningRate 0.0162   Epoch: 0   Global Step: 420   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:00:52,254-Speed 18486.99 samples/sec   Loss 40.2201   LearningRate 0.0166   Epoch: 0   Global Step: 430   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:00:56,679-Speed 18521.69 samples/sec   Loss 40.1021   LearningRate 0.0170   Epoch: 0   Global Step: 440   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:01:01,127-Speed 18419.50 samples/sec   Loss 40.0044   LearningRate 0.0174   Epoch: 0   Global Step: 450   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:01:05,520-Speed 18654.38 samples/sec   Loss 39.9283   LearningRate 0.0177   Epoch: 0   Global Step: 460   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:01:09,978-Speed 18379.61 samples/sec   Loss 39.8510   LearningRate 0.0181   Epoch: 0   Global Step: 470   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:01:14,531-Speed 17997.72 samples/sec   Loss 39.7363   LearningRate 0.0185   Epoch: 0   Global Step: 480   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:01:19,017-Speed 18269.20 samples/sec   Loss 39.6631   LearningRate 0.0189   Epoch: 0   Global Step: 490   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:01:23,468-Speed 18408.98 samples/sec   Loss 39.6036   LearningRate 0.0193   Epoch: 0   Global Step: 500   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:01:27,864-Speed 18637.68 samples/sec   Loss 39.5415   LearningRate 0.0197   Epoch: 0   Global Step: 510   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:01:32,331-Speed 18345.59 samples/sec   Loss 39.4746   LearningRate 0.0201   Epoch: 0   Global Step: 520   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:01:36,777-Speed 18431.11 samples/sec   Loss 39.4110   LearningRate 0.0204   Epoch: 0   Global Step: 530   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:01:41,206-Speed 18499.41 samples/sec   Loss 39.3675   LearningRate 0.0208   Epoch: 0   Global Step: 540   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:01:45,616-Speed 18580.83 samples/sec   Loss 39.3010   LearningRate 0.0212   Epoch: 0   Global Step: 550   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:01:50,094-Speed 18296.99 samples/sec   Loss 39.2824   LearningRate 0.0216   Epoch: 0   Global Step: 560   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:01:54,522-Speed 18504.08 samples/sec   Loss 39.2220   LearningRate 0.0220   Epoch: 0   Global Step: 570   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:01:58,932-Speed 18584.87 samples/sec   Loss 39.1891   LearningRate 0.0224   Epoch: 0   Global Step: 580   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:02:03,314-Speed 18697.29 samples/sec   Loss 39.1533   LearningRate 0.0228   Epoch: 0   Global Step: 590   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:02:07,721-Speed 18594.11 samples/sec   Loss 39.1355   LearningRate 0.0231   Epoch: 0   Global Step: 600   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:02:12,174-Speed 18401.02 samples/sec   Loss 39.0847   LearningRate 0.0235   Epoch: 0   Global Step: 610   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:02:16,634-Speed 18370.05 samples/sec   Loss 39.0573   LearningRate 0.0239   Epoch: 0   Global Step: 620   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:02:21,821-Speed 15798.93 samples/sec   Loss 39.0350   LearningRate 0.0243   Epoch: 0   Global Step: 630   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:02:26,270-Speed 18418.75 samples/sec   Loss 39.0001   LearningRate 0.0247   Epoch: 0   Global Step: 640   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:02:30,665-Speed 18644.85 samples/sec   Loss 38.9944   LearningRate 0.0251   Epoch: 0   Global Step: 650   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:02:35,058-Speed 18652.84 samples/sec   Loss 38.9734   LearningRate 0.0255   Epoch: 0   Global Step: 660   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:02:39,503-Speed 18433.49 samples/sec   Loss 38.9649   LearningRate 0.0258   Epoch: 0   Global Step: 670   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:02:43,937-Speed 18482.40 samples/sec   Loss 38.9605   LearningRate 0.0262   Epoch: 0   Global Step: 680   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:02:48,330-Speed 18651.47 samples/sec   Loss 38.9634   LearningRate 0.0266   Epoch: 0   Global Step: 690   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:02:52,751-Speed 18536.58 samples/sec   Loss 38.9415   LearningRate 0.0270   Epoch: 0   Global Step: 700   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:02:57,191-Speed 18451.72 samples/sec   Loss 38.9339   LearningRate 0.0274   Epoch: 0   Global Step: 710   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:03:01,590-Speed 18631.62 samples/sec   Loss 38.9172   LearningRate 0.0278   Epoch: 0   Global Step: 720   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:03:06,038-Speed 18420.82 samples/sec   Loss 38.9244   LearningRate 0.0282   Epoch: 0   Global Step: 730   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:03:10,451-Speed 18567.76 samples/sec   Loss 38.9204   LearningRate 0.0285   Epoch: 0   Global Step: 740   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:03:14,853-Speed 18610.56 samples/sec   Loss 38.9092   LearningRate 0.0289   Epoch: 0   Global Step: 750   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:03:19,361-Speed 18177.43 samples/sec   Loss 38.9007   LearningRate 0.0293   Epoch: 0   Global Step: 760   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:03:23,770-Speed 18583.40 samples/sec   Loss 38.9057   LearningRate 0.0297   Epoch: 0   Global Step: 770   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2022-01-13 22:03:28,156-Speed 18685.24 samples/sec   Loss 38.9090   LearningRate 0.0301   Epoch: 0   Global Step: 780   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:03:32,628-Speed 18320.33 samples/sec   Loss 38.9425   LearningRate 0.0305   Epoch: 0   Global Step: 790   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:03:39,192-Speed 12482.97 samples/sec   Loss 38.9328   LearningRate 0.0309   Epoch: 0   Global Step: 800   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:03:43,647-Speed 18389.57 samples/sec   Loss 38.9307   LearningRate 0.0312   Epoch: 0   Global Step: 810   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:03:48,042-Speed 18642.32 samples/sec   Loss 38.9312   LearningRate 0.0316   Epoch: 0   Global Step: 820   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:03:52,466-Speed 18523.59 samples/sec   Loss 38.9435   LearningRate 0.0320   Epoch: 0   Global Step: 830   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:03:56,862-Speed 18638.67 samples/sec   Loss 38.9311   LearningRate 0.0324   Epoch: 0   Global Step: 840   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:04:01,247-Speed 18686.03 samples/sec   Loss 38.9630   LearningRate 0.0328   Epoch: 0   Global Step: 850   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:04:05,818-Speed 17926.62 samples/sec   Loss 38.9677   LearningRate 0.0332   Epoch: 0   Global Step: 860   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:04:10,322-Speed 18195.16 samples/sec   Loss 38.9757   LearningRate 0.0336   Epoch: 0   Global Step: 870   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:04:14,783-Speed 18367.14 samples/sec   Loss 38.9701   LearningRate 0.0340   Epoch: 0   Global Step: 880   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:04:19,228-Speed 18431.63 samples/sec   Loss 38.9719   LearningRate 0.0343   Epoch: 0   Global Step: 890   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:04:23,683-Speed 18392.55 samples/sec   Loss 38.9752   LearningRate 0.0347   Epoch: 0   Global Step: 900   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:04:28,191-Speed 18178.99 samples/sec   Loss 38.9786   LearningRate 0.0351   Epoch: 0   Global Step: 910   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-13 22:04:32,624-Speed 18480.95 samples/sec   Loss 39.0067   LearningRate 0.0355   Epoch: 0   Global Step: 920   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:04:37,037-Speed 18569.04 samples/sec   Loss 39.0036   LearningRate 0.0359   Epoch: 0   Global Step: 930   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:04:41,437-Speed 18622.98 samples/sec   Loss 39.0112   LearningRate 0.0363   Epoch: 0   Global Step: 940   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:04:45,826-Speed 18666.57 samples/sec   Loss 39.0126   LearningRate 0.0367   Epoch: 0   Global Step: 950   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:04:50,243-Speed 18551.72 samples/sec   Loss 39.0325   LearningRate 0.0370   Epoch: 0   Global Step: 960   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:04:54,673-Speed 18494.83 samples/sec   Loss 39.0157   LearningRate 0.0374   Epoch: 0   Global Step: 970   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:04:59,075-Speed 18614.23 samples/sec   Loss 39.0165   LearningRate 0.0378   Epoch: 0   Global Step: 980   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:05:03,515-Speed 18454.57 samples/sec   Loss 39.0360   LearningRate 0.0382   Epoch: 0   Global Step: 990   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:05:07,923-Speed 18590.66 samples/sec   Loss 39.0351   LearningRate 0.0386   Epoch: 0   Global Step: 1000   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:05:12,492-Speed 17931.65 samples/sec   Loss 39.0552   LearningRate 0.0390   Epoch: 0   Global Step: 1010   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:05:16,879-Speed 18679.50 samples/sec   Loss 39.0645   LearningRate 0.0394   Epoch: 0   Global Step: 1020   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:05:21,331-Speed 18405.74 samples/sec   Loss 39.0767   LearningRate 0.0397   Epoch: 0   Global Step: 1030   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:05:25,764-Speed 18482.34 samples/sec   Loss 39.0789   LearningRate 0.0401   Epoch: 0   Global Step: 1040   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:05:30,151-Speed 18679.32 samples/sec   Loss 39.0793   LearningRate 0.0405   Epoch: 0   Global Step: 1050   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:05:34,563-Speed 18572.78 samples/sec   Loss 39.0925   LearningRate 0.0409   Epoch: 0   Global Step: 1060   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:05:38,977-Speed 18565.45 samples/sec   Loss 39.0998   LearningRate 0.0413   Epoch: 0   Global Step: 1070   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:05:43,457-Speed 18292.46 samples/sec   Loss 39.0962   LearningRate 0.0417   Epoch: 0   Global Step: 1080   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:05:47,857-Speed 18618.21 samples/sec   Loss 39.1187   LearningRate 0.0421   Epoch: 0   Global Step: 1090   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:05:52,295-Speed 18465.13 samples/sec   Loss 39.1098   LearningRate 0.0424   Epoch: 0   Global Step: 1100   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:05:56,707-Speed 18573.52 samples/sec   Loss 39.1396   LearningRate 0.0428   Epoch: 0   Global Step: 1110   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:06:01,114-Speed 18595.33 samples/sec   Loss 39.1399   LearningRate 0.0432   Epoch: 0   Global Step: 1120   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2022-01-13 22:06:05,522-Speed 18584.78 samples/sec   Loss 39.1449   LearningRate 0.0436   Epoch: 0   Global Step: 1130   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:06:10,177-Speed 17606.05 samples/sec   Loss 39.1354   LearningRate 0.0440   Epoch: 0   Global Step: 1140   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:06:14,707-Speed 18089.00 samples/sec   Loss 39.1446   LearningRate 0.0444   Epoch: 0   Global Step: 1150   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:06:19,217-Speed 18166.32 samples/sec   Loss 39.1492   LearningRate 0.0448   Epoch: 0   Global Step: 1160   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:06:24,096-Speed 16793.21 samples/sec   Loss 39.1567   LearningRate 0.0451   Epoch: 0   Global Step: 1170   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:06:28,550-Speed 18399.03 samples/sec   Loss 39.1822   LearningRate 0.0455   Epoch: 0   Global Step: 1180   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:06:32,947-Speed 18636.33 samples/sec   Loss 39.1763   LearningRate 0.0459   Epoch: 0   Global Step: 1190   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:06:37,411-Speed 18361.45 samples/sec   Loss 39.1736   LearningRate 0.0463   Epoch: 0   Global Step: 1200   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:06:41,811-Speed 18623.92 samples/sec   Loss 39.1729   LearningRate 0.0467   Epoch: 0   Global Step: 1210   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:06:46,215-Speed 18608.28 samples/sec   Loss 39.1712   LearningRate 0.0471   Epoch: 0   Global Step: 1220   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:06:50,646-Speed 18500.90 samples/sec   Loss 39.1803   LearningRate 0.0475   Epoch: 0   Global Step: 1230   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2022-01-13 22:06:55,026-Speed 18709.10 samples/sec   Loss 39.1934   LearningRate 0.0478   Epoch: 0   Global Step: 1240   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2022-01-13 22:06:59,468-Speed 18450.60 samples/sec   Loss 39.1951   LearningRate 0.0482   Epoch: 0   Global Step: 1250   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:07:03,864-Speed 18639.24 samples/sec   Loss 39.2105   LearningRate 0.0486   Epoch: 0   Global Step: 1260   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:07:08,264-Speed 18622.93 samples/sec   Loss 39.2162   LearningRate 0.0490   Epoch: 0   Global Step: 1270   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:07:12,689-Speed 18522.96 samples/sec   Loss 39.2113   LearningRate 0.0494   Epoch: 0   Global Step: 1280   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:07:17,109-Speed 18538.01 samples/sec   Loss 39.2181   LearningRate 0.0498   Epoch: 0   Global Step: 1290   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:07:21,525-Speed 18557.37 samples/sec   Loss 39.2115   LearningRate 0.0502   Epoch: 0   Global Step: 1300   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:07:25,989-Speed 18361.82 samples/sec   Loss 39.2222   LearningRate 0.0505   Epoch: 0   Global Step: 1310   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:07:30,398-Speed 18585.52 samples/sec   Loss 39.2230   LearningRate 0.0509   Epoch: 0   Global Step: 1320   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:07:34,773-Speed 18729.22 samples/sec   Loss 39.2256   LearningRate 0.0513   Epoch: 0   Global Step: 1330   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:07:40,042-Speed 15556.46 samples/sec   Loss 39.2262   LearningRate 0.0517   Epoch: 0   Global Step: 1340   Fp16 Grad Scale: 65536   Required: 13 hours
Training: 2022-01-13 22:07:44,433-Speed 18659.53 samples/sec   Loss 39.2257   LearningRate 0.0521   Epoch: 0   Global Step: 1350   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2022-01-13 22:07:48,813-Speed 18710.17 samples/sec   Loss 39.2357   LearningRate 0.0525   Epoch: 0   Global Step: 1360   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2022-01-13 22:07:53,223-Speed 18580.95 samples/sec   Loss 39.2063   LearningRate 0.0529   Epoch: 0   Global Step: 1370   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2022-01-13 22:07:57,618-Speed 18644.19 samples/sec   Loss 39.2197   LearningRate 0.0532   Epoch: 0   Global Step: 1380   Fp16 Grad Scale: 131072   Required: 13 hours
Training: 2022-01-13 22:08:02,007-Speed 18667.83 samples/sec   Loss 39.2307   LearningRate 0.0536   Epoch: 0   Global Step: 1390   Fp16 Grad Scale: 65536   Required: 13 hours
