Training: 2021-03-14 21:49:01,065-rank_id: 0
Training: 2021-03-14 22:09:28,818-[agedb_30][4000]Accuracy-Flip: 0.88533+-0.01955
Training: 2021-03-14 22:09:28,818-[agedb_30][4000]Accuracy-Highest: 0.88533
Training: 2021-03-14 22:09:40,489-Speed 477.85 samples/sec   Loss 18.6604   Epoch: 0   Global Step: 4050   Fp16 Grad Scale: 16384   Required: 27 hours
Training: 2021-03-14 22:09:52,091-Speed 4413.08 samples/sec   Loss 18.3553   Epoch: 0   Global Step: 4100   Fp16 Grad Scale: 16384   Required: 27 hours
Training: 2021-03-14 22:10:03,670-Speed 4422.01 samples/sec   Loss 18.2748   Epoch: 0   Global Step: 4150   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:10:15,302-Speed 4401.67 samples/sec   Loss 18.0551   Epoch: 0   Global Step: 4200   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:10:27,162-Speed 4317.33 samples/sec   Loss 17.9147   Epoch: 0   Global Step: 4250   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:10:38,759-Speed 4415.02 samples/sec   Loss 17.8733   Epoch: 0   Global Step: 4300   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:10:50,274-Speed 4446.73 samples/sec   Loss 17.6037   Epoch: 0   Global Step: 4350   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:11:01,561-Speed 4536.34 samples/sec   Loss 17.4294   Epoch: 0   Global Step: 4400   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:11:13,457-Speed 4304.04 samples/sec   Loss 17.3173   Epoch: 0   Global Step: 4450   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:11:24,980-Speed 4443.63 samples/sec   Loss 17.1452   Epoch: 0   Global Step: 4500   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:11:36,832-Speed 4320.00 samples/sec   Loss 17.0064   Epoch: 0   Global Step: 4550   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:11:48,600-Speed 4351.02 samples/sec   Loss 16.8215   Epoch: 0   Global Step: 4600   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:12:00,446-Speed 4322.15 samples/sec   Loss 16.6545   Epoch: 0   Global Step: 4650   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:12:11,869-Speed 4482.39 samples/sec   Loss 16.5880   Epoch: 0   Global Step: 4700   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:12:23,532-Speed 4390.11 samples/sec   Loss 16.4550   Epoch: 0   Global Step: 4750   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:12:35,048-Speed 4446.40 samples/sec   Loss 16.2438   Epoch: 0   Global Step: 4800   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:12:46,621-Speed 4424.18 samples/sec   Loss 16.0467   Epoch: 0   Global Step: 4850   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:12:58,211-Speed 4417.67 samples/sec   Loss 16.0366   Epoch: 0   Global Step: 4900   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:13:10,062-Speed 4320.52 samples/sec   Loss 16.0087   Epoch: 0   Global Step: 4950   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:13:21,604-Speed 4436.38 samples/sec   Loss 15.7011   Epoch: 0   Global Step: 5000   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:13:33,345-Speed 4360.89 samples/sec   Loss 15.7178   Epoch: 0   Global Step: 5050   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:13:44,909-Speed 4427.65 samples/sec   Loss 15.5176   Epoch: 0   Global Step: 5100   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:13:56,657-Speed 4358.30 samples/sec   Loss 15.4009   Epoch: 0   Global Step: 5150   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:14:08,932-Speed 4171.16 samples/sec   Loss 15.3256   Epoch: 0   Global Step: 5200   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:14:21,460-Speed 4087.20 samples/sec   Loss 15.1859   Epoch: 0   Global Step: 5250   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:14:32,750-Speed 4535.14 samples/sec   Loss 15.0338   Epoch: 0   Global Step: 5300   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:14:44,523-Speed 4348.86 samples/sec   Loss 14.8872   Epoch: 0   Global Step: 5350   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:14:56,121-Speed 4414.99 samples/sec   Loss 14.7598   Epoch: 0   Global Step: 5400   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:15:07,631-Speed 4448.24 samples/sec   Loss 14.7595   Epoch: 0   Global Step: 5450   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:15:21,259-Speed 3757.22 samples/sec   Loss 14.6324   Epoch: 0   Global Step: 5500   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:15:34,026-Speed 4010.54 samples/sec   Loss 14.5215   Epoch: 0   Global Step: 5550   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:15:46,352-Speed 4153.99 samples/sec   Loss 14.4064   Epoch: 0   Global Step: 5600   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:15:57,878-Speed 4442.47 samples/sec   Loss 14.2640   Epoch: 0   Global Step: 5650   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:16:09,519-Speed 4398.19 samples/sec   Loss 14.2812   Epoch: 0   Global Step: 5700   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:16:22,310-Speed 4003.07 samples/sec   Loss 14.1104   Epoch: 0   Global Step: 5750   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:16:34,117-Speed 4336.40 samples/sec   Loss 14.0799   Epoch: 0   Global Step: 5800   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:16:45,763-Speed 4396.66 samples/sec   Loss 13.9548   Epoch: 0   Global Step: 5850   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:16:58,254-Speed 4098.95 samples/sec   Loss 13.9364   Epoch: 0   Global Step: 5900   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:17:09,989-Speed 4363.31 samples/sec   Loss 13.7556   Epoch: 0   Global Step: 5950   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:17:21,849-Speed 4317.28 samples/sec   Loss 13.6731   Epoch: 0   Global Step: 6000   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:17:54,568-[lfw][6000]XNorm: 23.556458
Training: 2021-03-14 22:17:54,568-[lfw][6000]Accuracy-Flip: 0.99050+-0.00538
Training: 2021-03-14 22:17:54,568-[lfw][6000]Accuracy-Highest: 0.99050
Training: 2021-03-14 22:18:30,860-[cfp_fp][6000]XNorm: 21.159959
Training: 2021-03-14 22:18:30,861-[cfp_fp][6000]Accuracy-Flip: 0.91314+-0.00903
Training: 2021-03-14 22:18:30,861-[cfp_fp][6000]Accuracy-Highest: 0.91314
Training: 2021-03-14 22:19:01,177-[agedb_30][6000]XNorm: 23.019043
Training: 2021-03-14 22:19:01,177-[agedb_30][6000]Accuracy-Flip: 0.91300+-0.01648
Training: 2021-03-14 22:19:01,177-[agedb_30][6000]Accuracy-Highest: 0.91300
Training: 2021-03-14 22:19:12,892-Speed 461.08 samples/sec   Loss 13.5900   Epoch: 0   Global Step: 6050   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:19:24,829-Speed 4289.38 samples/sec   Loss 13.5387   Epoch: 0   Global Step: 6100   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:19:36,544-Speed 4370.52 samples/sec   Loss 13.4088   Epoch: 0   Global Step: 6150   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:19:47,811-Speed 4544.51 samples/sec   Loss 13.2958   Epoch: 0   Global Step: 6200   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:19:59,693-Speed 4309.42 samples/sec   Loss 13.3066   Epoch: 0   Global Step: 6250   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:20:11,034-Speed 4514.41 samples/sec   Loss 13.1100   Epoch: 0   Global Step: 6300   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:20:22,611-Speed 4423.01 samples/sec   Loss 13.1225   Epoch: 0   Global Step: 6350   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:20:34,028-Speed 4484.46 samples/sec   Loss 12.9992   Epoch: 0   Global Step: 6400   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:20:45,622-Speed 4416.51 samples/sec   Loss 12.9198   Epoch: 0   Global Step: 6450   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:20:57,188-Speed 4426.95 samples/sec   Loss 12.8589   Epoch: 0   Global Step: 6500   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:21:08,848-Speed 4391.01 samples/sec   Loss 12.7578   Epoch: 0   Global Step: 6550   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:21:20,436-Speed 4418.77 samples/sec   Loss 12.6731   Epoch: 0   Global Step: 6600   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:21:32,033-Speed 4415.02 samples/sec   Loss 12.5921   Epoch: 0   Global Step: 6650   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:21:43,870-Speed 4325.80 samples/sec   Loss 12.6122   Epoch: 0   Global Step: 6700   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:21:55,551-Speed 4383.04 samples/sec   Loss 12.4992   Epoch: 0   Global Step: 6750   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:22:07,309-Speed 4354.94 samples/sec   Loss 12.3261   Epoch: 0   Global Step: 6800   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:22:18,972-Speed 4390.03 samples/sec   Loss 12.3199   Epoch: 0   Global Step: 6850   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:22:30,596-Speed 4404.73 samples/sec   Loss 12.2930   Epoch: 0   Global Step: 6900   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:22:42,254-Speed 4392.12 samples/sec   Loss 12.1732   Epoch: 0   Global Step: 6950   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:22:54,130-Speed 4311.43 samples/sec   Loss 12.2493   Epoch: 0   Global Step: 7000   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:23:05,796-Speed 4388.76 samples/sec   Loss 12.1309   Epoch: 0   Global Step: 7050   Fp16 Grad Scale: 16384   Required: 26 hours
Training: 2021-03-14 22:23:17,361-Speed 4427.52 samples/sec   Loss 12.0696   Epoch: 0   Global Step: 7100   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:23:29,027-Speed 4388.97 samples/sec   Loss 11.9744   Epoch: 0   Global Step: 7150   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:23:41,437-Speed 4126.05 samples/sec   Loss 11.8803   Epoch: 0   Global Step: 7200   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:23:53,004-Speed 4426.50 samples/sec   Loss 11.8622   Epoch: 0   Global Step: 7250   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:24:04,905-Speed 4302.31 samples/sec   Loss 11.8296   Epoch: 0   Global Step: 7300   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:24:17,269-Speed 4140.99 samples/sec   Loss 11.7534   Epoch: 0   Global Step: 7350   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:24:28,892-Speed 4405.30 samples/sec   Loss 11.7301   Epoch: 0   Global Step: 7400   Fp16 Grad Scale: 16384   Required: 25 hours
Training: 2021-03-14 22:24:40,620-Speed 4365.84 samples/sec   Loss 11.6375   Epoch: 0   Global Step: 7450   Fp16 Grad Scale: 16384   Required: 25 hours
