Training: 2021-03-06 22:27:23,915-rank_id: 0
Training: 2021-03-06 22:34:31,920-Speed 1545.76 samples/sec   Loss 38.0249   Epoch: 0   Global Step: 1050   Required: 65 hours
Training: 2021-03-06 22:34:48,531-Speed 1541.25 samples/sec   Loss 37.7812   Epoch: 0   Global Step: 1100   Required: 65 hours
Training: 2021-03-06 22:35:05,192-Speed 1536.69 samples/sec   Loss 37.4678   Epoch: 0   Global Step: 1150   Required: 65 hours
Training: 2021-03-06 22:35:21,983-Speed 1524.72 samples/sec   Loss 37.2837   Epoch: 0   Global Step: 1200   Required: 65 hours
Training: 2021-03-06 22:35:38,490-Speed 1550.89 samples/sec   Loss 36.9753   Epoch: 0   Global Step: 1250   Required: 64 hours
Training: 2021-03-06 22:35:55,069-Speed 1544.18 samples/sec   Loss 36.7012   Epoch: 0   Global Step: 1300   Required: 64 hours
Training: 2021-03-06 22:36:11,751-Speed 1534.78 samples/sec   Loss 36.6118   Epoch: 0   Global Step: 1350   Required: 64 hours
Training: 2021-03-06 22:36:28,272-Speed 1549.60 samples/sec   Loss 36.1868   Epoch: 0   Global Step: 1400   Required: 64 hours
Training: 2021-03-06 22:36:44,766-Speed 1552.22 samples/sec   Loss 35.9808   Epoch: 0   Global Step: 1450   Required: 64 hours
Training: 2021-03-06 22:37:01,297-Speed 1548.74 samples/sec   Loss 35.6471   Epoch: 0   Global Step: 1500   Required: 64 hours
Training: 2021-03-06 22:37:17,897-Speed 1542.23 samples/sec   Loss 35.3806   Epoch: 0   Global Step: 1550   Required: 64 hours
Training: 2021-03-06 22:37:36,243-Speed 1395.56 samples/sec   Loss 35.1103   Epoch: 0   Global Step: 1600   Required: 64 hours
Training: 2021-03-06 22:37:56,006-Speed 1295.39 samples/sec   Loss 34.9834   Epoch: 0   Global Step: 1650   Required: 64 hours
Training: 2021-03-06 22:38:12,673-Speed 1536.13 samples/sec   Loss 34.6279   Epoch: 0   Global Step: 1700   Required: 64 hours
Training: 2021-03-06 22:38:29,417-Speed 1529.04 samples/sec   Loss 34.4423   Epoch: 0   Global Step: 1750   Required: 64 hours
Training: 2021-03-06 22:38:46,171-Speed 1528.21 samples/sec   Loss 34.1828   Epoch: 0   Global Step: 1800   Required: 64 hours
Training: 2021-03-06 22:39:02,943-Speed 1526.44 samples/sec   Loss 33.8298   Epoch: 0   Global Step: 1850   Required: 64 hours
Training: 2021-03-06 22:39:19,505-Speed 1545.84 samples/sec   Loss 33.6245   Epoch: 0   Global Step: 1900   Required: 64 hours
Training: 2021-03-06 22:39:36,095-Speed 1543.19 samples/sec   Loss 33.3008   Epoch: 0   Global Step: 1950   Required: 64 hours
Training: 2021-03-06 22:39:52,670-Speed 1544.54 samples/sec   Loss 33.0142   Epoch: 0   Global Step: 2000   Required: 64 hours
Training: 2021-03-06 22:40:40,405-[lfw][2000]XNorm: 21.648566
Training: 2021-03-06 22:40:40,406-[lfw][2000]Accuracy-Flip: 0.92767+-0.01017
Training: 2021-03-06 22:40:40,406-[lfw][2000]Accuracy-Highest: 0.92767
Training: 2021-03-06 22:41:35,262-[cfp_fp][2000]XNorm: 20.044678
Training: 2021-03-06 22:41:35,263-[cfp_fp][2000]Accuracy-Flip: 0.65086+-0.01259
Training: 2021-03-06 22:41:35,263-[cfp_fp][2000]Accuracy-Highest: 0.65086
Training: 2021-03-06 22:42:22,871-[agedb_30][2000]XNorm: 19.458970
Training: 2021-03-06 22:42:22,872-[agedb_30][2000]Accuracy-Flip: 0.73333+-0.01845
Training: 2021-03-06 22:42:22,872-[agedb_30][2000]Accuracy-Highest: 0.73333
Training: 2021-03-06 22:42:39,763-Speed 153.21 samples/sec   Loss 32.8388   Epoch: 0   Global Step: 2050   Required: 77 hours
Training: 2021-03-06 22:42:57,344-Speed 1456.24 samples/sec   Loss 32.6732   Epoch: 0   Global Step: 2100   Required: 77 hours
Training: 2021-03-06 22:43:13,905-Speed 1545.86 samples/sec   Loss 32.3155   Epoch: 0   Global Step: 2150   Required: 77 hours
Training: 2021-03-06 22:43:30,573-Speed 1536.06 samples/sec   Loss 32.1183   Epoch: 0   Global Step: 2200   Required: 76 hours
Training: 2021-03-06 22:43:47,099-Speed 1549.19 samples/sec   Loss 31.7764   Epoch: 0   Global Step: 2250   Required: 76 hours
Training: 2021-03-06 22:44:03,684-Speed 1543.69 samples/sec   Loss 31.5903   Epoch: 0   Global Step: 2300   Required: 76 hours
Training: 2021-03-06 22:44:20,469-Speed 1525.25 samples/sec   Loss 31.3707   Epoch: 0   Global Step: 2350   Required: 75 hours
Training: 2021-03-06 22:44:37,119-Speed 1537.56 samples/sec   Loss 31.0792   Epoch: 0   Global Step: 2400   Required: 75 hours
Training: 2021-03-06 22:44:53,718-Speed 1542.33 samples/sec   Loss 30.7988   Epoch: 0   Global Step: 2450   Required: 75 hours
Training: 2021-03-06 22:45:10,424-Speed 1532.52 samples/sec   Loss 30.6063   Epoch: 0   Global Step: 2500   Required: 74 hours
Training: 2021-03-06 22:45:26,885-Speed 1555.27 samples/sec   Loss 30.3555   Epoch: 0   Global Step: 2550   Required: 74 hours
Training: 2021-03-06 22:45:43,478-Speed 1542.96 samples/sec   Loss 30.1970   Epoch: 0   Global Step: 2600   Required: 74 hours
Training: 2021-03-06 22:46:00,016-Speed 1548.08 samples/sec   Loss 29.8584   Epoch: 0   Global Step: 2650   Required: 74 hours
Training: 2021-03-06 22:46:16,526-Speed 1550.68 samples/sec   Loss 29.6819   Epoch: 0   Global Step: 2700   Required: 73 hours
Training: 2021-03-06 22:46:33,006-Speed 1553.52 samples/sec   Loss 29.3916   Epoch: 0   Global Step: 2750   Required: 73 hours
Training: 2021-03-06 22:46:49,520-Speed 1550.32 samples/sec   Loss 29.2766   Epoch: 0   Global Step: 2800   Required: 73 hours
Training: 2021-03-06 22:47:06,117-Speed 1542.45 samples/sec   Loss 29.0189   Epoch: 0   Global Step: 2850   Required: 73 hours
Training: 2021-03-06 22:47:22,623-Speed 1551.01 samples/sec   Loss 28.7494   Epoch: 0   Global Step: 2900   Required: 73 hours
Training: 2021-03-06 22:47:39,051-Speed 1558.43 samples/sec   Loss 28.3978   Epoch: 0   Global Step: 2950   Required: 72 hours
Training: 2021-03-06 22:47:58,894-Speed 1290.41 samples/sec   Loss 28.2797   Epoch: 0   Global Step: 3000   Required: 72 hours
Training: 2021-03-06 22:48:17,028-Speed 1411.82 samples/sec   Loss 28.0759   Epoch: 0   Global Step: 3050   Required: 72 hours
Training: 2021-03-06 22:48:33,633-Speed 1541.95 samples/sec   Loss 27.9918   Epoch: 0   Global Step: 3100   Required: 72 hours
Training: 2021-03-06 22:48:50,178-Speed 1547.45 samples/sec   Loss 27.6558   Epoch: 0   Global Step: 3150   Required: 72 hours
Training: 2021-03-06 22:49:06,705-Speed 1549.07 samples/sec   Loss 27.4769   Epoch: 0   Global Step: 3200   Required: 72 hours
Training: 2021-03-06 22:49:23,283-Speed 1544.29 samples/sec   Loss 27.2205   Epoch: 0   Global Step: 3250   Required: 72 hours
Training: 2021-03-06 22:49:39,833-Speed 1546.89 samples/sec   Loss 27.0460   Epoch: 0   Global Step: 3300   Required: 71 hours
Training: 2021-03-06 22:49:56,276-Speed 1557.00 samples/sec   Loss 26.7552   Epoch: 0   Global Step: 3350   Required: 71 hours
Training: 2021-03-06 22:50:13,093-Speed 1522.33 samples/sec   Loss 26.5249   Epoch: 0   Global Step: 3400   Required: 71 hours
Training: 2021-03-06 22:50:29,603-Speed 1550.64 samples/sec   Loss 26.3915   Epoch: 0   Global Step: 3450   Required: 71 hours
Training: 2021-03-06 22:50:47,086-Speed 1464.37 samples/sec   Loss 26.1947   Epoch: 0   Global Step: 3500   Required: 71 hours
Training: 2021-03-06 22:51:03,541-Speed 1555.86 samples/sec   Loss 26.0067   Epoch: 0   Global Step: 3550   Required: 71 hours
Training: 2021-03-06 22:51:20,439-Speed 1515.09 samples/sec   Loss 25.8811   Epoch: 0   Global Step: 3600   Required: 71 hours
Training: 2021-03-06 22:51:36,971-Speed 1548.59 samples/sec   Loss 25.6378   Epoch: 0   Global Step: 3650   Required: 70 hours
Training: 2021-03-06 22:51:53,589-Speed 1540.58 samples/sec   Loss 25.6134   Epoch: 0   Global Step: 3700   Required: 70 hours
Training: 2021-03-06 22:52:10,088-Speed 1551.66 samples/sec   Loss 25.2678   Epoch: 0   Global Step: 3750   Required: 70 hours
Training: 2021-03-06 22:52:26,611-Speed 1549.46 samples/sec   Loss 25.1368   Epoch: 0   Global Step: 3800   Required: 70 hours
Training: 2021-03-06 22:52:43,304-Speed 1533.64 samples/sec   Loss 24.9710   Epoch: 0   Global Step: 3850   Required: 70 hours
Training: 2021-03-06 22:52:59,848-Speed 1547.51 samples/sec   Loss 24.8360   Epoch: 0   Global Step: 3900   Required: 70 hours
Training: 2021-03-06 22:53:16,311-Speed 1555.09 samples/sec   Loss 24.6573   Epoch: 0   Global Step: 3950   Required: 70 hours
Training: 2021-03-06 22:53:33,091-Speed 1525.81 samples/sec   Loss 24.5187   Epoch: 0   Global Step: 4000   Required: 70 hours
Training: 2021-03-06 22:54:20,197-[lfw][4000]XNorm: 22.845380
Training: 2021-03-06 22:54:20,198-[lfw][4000]Accuracy-Flip: 0.97433+-0.00731
Training: 2021-03-06 22:54:20,198-[lfw][4000]Accuracy-Highest: 0.97433
Training: 2021-03-06 22:55:14,826-[cfp_fp][4000]XNorm: 20.578281
Training: 2021-03-06 22:55:14,827-[cfp_fp][4000]Accuracy-Flip: 0.77157+-0.01589
Training: 2021-03-06 22:55:14,827-[cfp_fp][4000]Accuracy-Highest: 0.77157
Training: 2021-03-06 22:56:01,987-[agedb_30][4000]XNorm: 22.290631
Training: 2021-03-06 22:56:01,988-[agedb_30][4000]Accuracy-Flip: 0.85517+-0.01820
Training: 2021-03-06 22:56:01,988-[agedb_30][4000]Accuracy-Highest: 0.85517
Training: 2021-03-06 22:56:18,823-Speed 154.47 samples/sec   Loss 24.2969   Epoch: 0   Global Step: 4050   Required: 76 hours
Training: 2021-03-06 22:56:35,531-Speed 1532.28 samples/sec   Loss 24.2039   Epoch: 0   Global Step: 4100   Required: 76 hours
Training: 2021-03-06 22:56:52,128-Speed 1542.52 samples/sec   Loss 23.9846   Epoch: 0   Global Step: 4150   Required: 76 hours
Training: 2021-03-06 22:57:08,991-Speed 1518.26 samples/sec   Loss 23.8417   Epoch: 0   Global Step: 4200   Required: 76 hours
Training: 2021-03-06 22:57:25,946-Speed 1509.98 samples/sec   Loss 23.7692   Epoch: 0   Global Step: 4250   Required: 76 hours
Training: 2021-03-06 22:57:42,538-Speed 1543.00 samples/sec   Loss 23.5987   Epoch: 0   Global Step: 4300   Required: 75 hours
Training: 2021-03-06 22:57:59,243-Speed 1532.60 samples/sec   Loss 23.4125   Epoch: 0   Global Step: 4350   Required: 75 hours
Training: 2021-03-06 22:58:15,896-Speed 1537.32 samples/sec   Loss 23.3197   Epoch: 0   Global Step: 4400   Required: 75 hours
Training: 2021-03-06 22:58:33,424-Speed 1460.66 samples/sec   Loss 23.1969   Epoch: 0   Global Step: 4450   Required: 75 hours
Training: 2021-03-06 22:58:53,373-Speed 1283.32 samples/sec   Loss 22.9442   Epoch: 0   Global Step: 4500   Required: 75 hours
Training: 2021-03-06 22:59:10,914-Speed 1459.52 samples/sec   Loss 22.7849   Epoch: 0   Global Step: 4550   Required: 75 hours
Training: 2021-03-06 22:59:27,417-Speed 1551.34 samples/sec   Loss 22.6747   Epoch: 0   Global Step: 4600   Required: 75 hours
Training: 2021-03-06 22:59:43,918-Speed 1551.51 samples/sec   Loss 22.5203   Epoch: 0   Global Step: 4650   Required: 74 hours
Training: 2021-03-06 23:00:00,651-Speed 1530.04 samples/sec   Loss 22.4903   Epoch: 0   Global Step: 4700   Required: 74 hours
Training: 2021-03-06 23:00:17,268-Speed 1540.71 samples/sec   Loss 22.2753   Epoch: 0   Global Step: 4750   Required: 74 hours
Training: 2021-03-06 23:00:33,836-Speed 1545.17 samples/sec   Loss 22.1447   Epoch: 0   Global Step: 4800   Required: 74 hours
Training: 2021-03-06 23:00:50,317-Speed 1553.40 samples/sec   Loss 22.0811   Epoch: 0   Global Step: 4850   Required: 74 hours
Training: 2021-03-06 23:01:06,887-Speed 1545.11 samples/sec   Loss 21.9422   Epoch: 0   Global Step: 4900   Required: 74 hours
Training: 2021-03-06 23:01:23,521-Speed 1539.05 samples/sec   Loss 21.8974   Epoch: 0   Global Step: 4950   Required: 74 hours
Training: 2021-03-06 23:01:41,269-Speed 1442.57 samples/sec   Loss 21.7254   Epoch: 0   Global Step: 5000   Required: 74 hours
Training: 2021-03-06 23:01:57,787-Speed 1549.87 samples/sec   Loss 21.5829   Epoch: 0   Global Step: 5050   Required: 73 hours
Training: 2021-03-06 23:02:14,312-Speed 1549.28 samples/sec   Loss 21.5168   Epoch: 0   Global Step: 5100   Required: 73 hours
Training: 2021-03-06 23:02:30,800-Speed 1552.88 samples/sec   Loss 21.4752   Epoch: 0   Global Step: 5150   Required: 73 hours
Training: 2021-03-06 23:02:47,470-Speed 1535.76 samples/sec   Loss 21.3895   Epoch: 0   Global Step: 5200   Required: 73 hours
Training: 2021-03-06 23:03:04,001-Speed 1548.71 samples/sec   Loss 21.1087   Epoch: 0   Global Step: 5250   Required: 73 hours
Training: 2021-03-06 23:03:20,781-Speed 1525.72 samples/sec   Loss 21.0432   Epoch: 0   Global Step: 5300   Required: 73 hours
Training: 2021-03-06 23:03:37,315-Speed 1548.36 samples/sec   Loss 21.0205   Epoch: 0   Global Step: 5350   Required: 73 hours
Training: 2021-03-06 23:03:53,891-Speed 1544.50 samples/sec   Loss 20.9357   Epoch: 0   Global Step: 5400   Required: 73 hours
Training: 2021-03-06 23:04:10,940-Speed 1501.70 samples/sec   Loss 20.8602   Epoch: 0   Global Step: 5450   Required: 72 hours
Training: 2021-03-06 23:04:27,562-Speed 1540.25 samples/sec   Loss 20.7109   Epoch: 0   Global Step: 5500   Required: 72 hours
Training: 2021-03-06 23:04:44,299-Speed 1529.61 samples/sec   Loss 20.6595   Epoch: 0   Global Step: 5550   Required: 72 hours
Training: 2021-03-06 23:05:00,797-Speed 1551.88 samples/sec   Loss 20.6478   Epoch: 0   Global Step: 5600   Required: 72 hours
Training: 2021-03-06 23:05:17,316-Speed 1549.89 samples/sec   Loss 20.4489   Epoch: 0   Global Step: 5650   Required: 72 hours
Training: 2021-03-06 23:05:33,964-Speed 1537.76 samples/sec   Loss 20.3549   Epoch: 0   Global Step: 5700   Required: 72 hours
Training: 2021-03-06 23:05:50,675-Speed 1531.99 samples/sec   Loss 20.2831   Epoch: 0   Global Step: 5750   Required: 72 hours
Training: 2021-03-06 23:06:07,481-Speed 1523.33 samples/sec   Loss 20.1798   Epoch: 0   Global Step: 5800   Required: 72 hours
Training: 2021-03-06 23:06:24,133-Speed 1537.52 samples/sec   Loss 20.0615   Epoch: 0   Global Step: 5850   Required: 72 hours
Training: 2021-03-06 23:06:40,720-Speed 1543.46 samples/sec   Loss 19.9778   Epoch: 0   Global Step: 5900   Required: 72 hours
Training: 2021-03-06 23:06:57,518-Speed 1524.15 samples/sec   Loss 19.8426   Epoch: 0   Global Step: 5950   Required: 71 hours
Training: 2021-03-06 23:07:14,997-Speed 1464.70 samples/sec   Loss 19.8207   Epoch: 0   Global Step: 6000   Required: 71 hours
Training: 2021-03-06 23:08:02,286-[lfw][6000]XNorm: 23.286773
Training: 2021-03-06 23:08:02,287-[lfw][6000]Accuracy-Flip: 0.99133+-0.00348
Training: 2021-03-06 23:08:02,287-[lfw][6000]Accuracy-Highest: 0.99133
Training: 2021-03-06 23:08:57,245-[cfp_fp][6000]XNorm: 21.857777
Training: 2021-03-06 23:08:57,246-[cfp_fp][6000]Accuracy-Flip: 0.86429+-0.01110
Training: 2021-03-06 23:08:57,246-[cfp_fp][6000]Accuracy-Highest: 0.86429
Training: 2021-03-06 23:09:44,580-[agedb_30][6000]XNorm: 23.063991
Training: 2021-03-06 23:09:44,581-[agedb_30][6000]Accuracy-Flip: 0.91300+-0.01816
Training: 2021-03-06 23:09:44,581-[agedb_30][6000]Accuracy-Highest: 0.91300
Training: 2021-03-06 23:10:04,551-Speed 150.99 samples/sec   Loss 19.8580   Epoch: 0   Global Step: 6050   Required: 76 hours
Training: 2021-03-06 23:10:21,869-Speed 1478.33 samples/sec   Loss 19.6922   Epoch: 0   Global Step: 6100   Required: 76 hours
Training: 2021-03-06 23:10:38,420-Speed 1546.85 samples/sec   Loss 19.6139   Epoch: 0   Global Step: 6150   Required: 76 hours
Training: 2021-03-06 23:10:54,998-Speed 1544.24 samples/sec   Loss 19.6128   Epoch: 0   Global Step: 6200   Required: 76 hours
Training: 2021-03-06 23:11:11,460-Speed 1555.29 samples/sec   Loss 19.5295   Epoch: 0   Global Step: 6250   Required: 75 hours
Training: 2021-03-06 23:11:28,132-Speed 1535.55 samples/sec   Loss 19.4409   Epoch: 0   Global Step: 6300   Required: 75 hours
Training: 2021-03-06 23:11:44,756-Speed 1540.08 samples/sec   Loss 19.3812   Epoch: 0   Global Step: 6350   Required: 75 hours
Training: 2021-03-06 23:12:01,298-Speed 1547.74 samples/sec   Loss 19.3709   Epoch: 0   Global Step: 6400   Required: 75 hours
Training: 2021-03-06 23:12:17,883-Speed 1543.62 samples/sec   Loss 19.3102   Epoch: 0   Global Step: 6450   Required: 75 hours
Training: 2021-03-06 23:12:34,392-Speed 1550.85 samples/sec   Loss 19.2809   Epoch: 0   Global Step: 6500   Required: 75 hours
Training: 2021-03-06 23:12:51,706-Speed 1478.63 samples/sec   Loss 19.2437   Epoch: 0   Global Step: 6550   Required: 75 hours
Training: 2021-03-06 23:13:08,636-Speed 1512.22 samples/sec   Loss 19.0891   Epoch: 0   Global Step: 6600   Required: 75 hours
Training: 2021-03-06 23:13:25,291-Speed 1537.10 samples/sec   Loss 19.0980   Epoch: 0   Global Step: 6650   Required: 75 hours
Training: 2021-03-06 23:13:41,763-Speed 1554.32 samples/sec   Loss 18.9771   Epoch: 0   Global Step: 6700   Required: 74 hours
Training: 2021-03-06 23:13:58,552-Speed 1524.88 samples/sec   Loss 18.8607   Epoch: 0   Global Step: 6750   Required: 74 hours
Training: 2021-03-06 23:14:15,135-Speed 1543.87 samples/sec   Loss 19.0082   Epoch: 0   Global Step: 6800   Required: 74 hours
Training: 2021-03-06 23:14:31,647-Speed 1550.38 samples/sec   Loss 18.7122   Epoch: 0   Global Step: 6850   Required: 74 hours
Training: 2021-03-06 23:14:48,161-Speed 1550.38 samples/sec   Loss 18.6946   Epoch: 0   Global Step: 6900   Required: 74 hours
Training: 2021-03-06 23:15:04,797-Speed 1538.96 samples/sec   Loss 18.7397   Epoch: 0   Global Step: 6950   Required: 74 hours
Training: 2021-03-06 23:15:21,406-Speed 1541.42 samples/sec   Loss 18.7043   Epoch: 0   Global Step: 7000   Required: 74 hours
Training: 2021-03-06 23:15:37,969-Speed 1546.12 samples/sec   Loss 18.7334   Epoch: 0   Global Step: 7050   Required: 74 hours
Training: 2021-03-06 23:15:54,718-Speed 1528.46 samples/sec   Loss 18.5274   Epoch: 0   Global Step: 7100   Required: 74 hours
Training: 2021-03-06 23:16:11,452-Speed 1529.95 samples/sec   Loss 18.5082   Epoch: 0   Global Step: 7150   Required: 74 hours
Training: 2021-03-06 23:16:27,922-Speed 1554.40 samples/sec   Loss 18.4808   Epoch: 0   Global Step: 7200   Required: 74 hours
Training: 2021-03-06 23:16:44,537-Speed 1540.89 samples/sec   Loss 18.4524   Epoch: 0   Global Step: 7250   Required: 73 hours
Training: 2021-03-06 23:17:01,222-Speed 1534.42 samples/sec   Loss 18.4251   Epoch: 0   Global Step: 7300   Required: 73 hours
Training: 2021-03-06 23:17:17,796-Speed 1544.66 samples/sec   Loss 18.3110   Epoch: 0   Global Step: 7350   Required: 73 hours
Training: 2021-03-06 23:17:34,445-Speed 1537.73 samples/sec   Loss 18.3558   Epoch: 0   Global Step: 7400   Required: 73 hours
Training: 2021-03-06 23:17:50,906-Speed 1555.24 samples/sec   Loss 18.3816   Epoch: 0   Global Step: 7450   Required: 73 hours
Training: 2021-03-06 23:18:07,404-Speed 1551.85 samples/sec   Loss 18.3277   Epoch: 0   Global Step: 7500   Required: 73 hours
Training: 2021-03-06 23:18:23,847-Speed 1556.86 samples/sec   Loss 18.3107   Epoch: 0   Global Step: 7550   Required: 73 hours
Training: 2021-03-06 23:18:43,929-Speed 1274.88 samples/sec   Loss 18.2110   Epoch: 0   Global Step: 7600   Required: 73 hours
Training: 2021-03-06 23:19:01,327-Speed 1471.45 samples/sec   Loss 18.1533   Epoch: 0   Global Step: 7650   Required: 73 hours
Training: 2021-03-06 23:19:18,919-Speed 1455.42 samples/sec   Loss 18.2109   Epoch: 0   Global Step: 7700   Required: 73 hours
Training: 2021-03-06 23:19:35,531-Speed 1541.12 samples/sec   Loss 18.1021   Epoch: 0   Global Step: 7750   Required: 73 hours
Training: 2021-03-06 23:19:52,333-Speed 1523.65 samples/sec   Loss 18.0512   Epoch: 0   Global Step: 7800   Required: 73 hours
Training: 2021-03-06 23:20:09,066-Speed 1530.08 samples/sec   Loss 17.9892   Epoch: 0   Global Step: 7850   Required: 73 hours
Training: 2021-03-06 23:20:25,549-Speed 1553.23 samples/sec   Loss 17.9168   Epoch: 0   Global Step: 7900   Required: 72 hours
Training: 2021-03-06 23:20:42,064-Speed 1550.19 samples/sec   Loss 18.0149   Epoch: 0   Global Step: 7950   Required: 72 hours
Training: 2021-03-06 23:20:58,550-Speed 1552.94 samples/sec   Loss 17.8398   Epoch: 0   Global Step: 8000   Required: 72 hours
Training: 2021-03-06 23:21:45,645-[lfw][8000]XNorm: 23.469060
Training: 2021-03-06 23:21:45,646-[lfw][8000]Accuracy-Flip: 0.99350+-0.00444
Training: 2021-03-06 23:21:45,646-[lfw][8000]Accuracy-Highest: 0.99350
Training: 2021-03-06 23:22:41,011-[cfp_fp][8000]XNorm: 20.894345
Training: 2021-03-06 23:22:41,013-[cfp_fp][8000]Accuracy-Flip: 0.89143+-0.01426
Training: 2021-03-06 23:22:41,013-[cfp_fp][8000]Accuracy-Highest: 0.89143
Training: 2021-03-06 23:23:28,429-[agedb_30][8000]XNorm: 22.958693
Training: 2021-03-06 23:23:28,430-[agedb_30][8000]Accuracy-Flip: 0.93317+-0.01341
Training: 2021-03-06 23:23:28,431-[agedb_30][8000]Accuracy-Highest: 0.93317
Training: 2021-03-06 23:23:44,956-Speed 153.84 samples/sec   Loss 17.8144   Epoch: 0   Global Step: 8050   Required: 76 hours
Training: 2021-03-06 23:24:01,542-Speed 1543.51 samples/sec   Loss 17.8818   Epoch: 0   Global Step: 8100   Required: 76 hours
Training: 2021-03-06 23:24:19,056-Speed 1461.85 samples/sec   Loss 17.6107   Epoch: 0   Global Step: 8150   Required: 75 hours
Training: 2021-03-06 23:24:35,893-Speed 1520.50 samples/sec   Loss 17.7249   Epoch: 0   Global Step: 8200   Required: 75 hours
Training: 2021-03-06 23:24:52,466-Speed 1544.79 samples/sec   Loss 17.6837   Epoch: 0   Global Step: 8250   Required: 75 hours
Training: 2021-03-06 23:25:08,991-Speed 1549.24 samples/sec   Loss 17.6831   Epoch: 0   Global Step: 8300   Required: 75 hours
Training: 2021-03-06 23:25:25,683-Speed 1533.80 samples/sec   Loss 17.5035   Epoch: 0   Global Step: 8350   Required: 75 hours
Training: 2021-03-06 23:25:42,334-Speed 1537.51 samples/sec   Loss 17.7456   Epoch: 0   Global Step: 8400   Required: 75 hours
Training: 2021-03-06 23:25:58,961-Speed 1539.80 samples/sec   Loss 17.6835   Epoch: 0   Global Step: 8450   Required: 75 hours
Training: 2021-03-06 23:26:15,705-Speed 1528.96 samples/sec   Loss 17.5887   Epoch: 0   Global Step: 8500   Required: 75 hours
Training: 2021-03-06 23:26:32,301-Speed 1542.67 samples/sec   Loss 17.5474   Epoch: 0   Global Step: 8550   Required: 75 hours
Training: 2021-03-06 23:26:48,874-Speed 1544.74 samples/sec   Loss 17.6342   Epoch: 0   Global Step: 8600   Required: 75 hours
Training: 2021-03-06 23:27:05,690-Speed 1522.45 samples/sec   Loss 17.4746   Epoch: 0   Global Step: 8650   Required: 75 hours
Training: 2021-03-06 23:27:22,458-Speed 1526.81 samples/sec   Loss 17.4158   Epoch: 0   Global Step: 8700   Required: 74 hours
Training: 2021-03-06 23:27:39,002-Speed 1547.51 samples/sec   Loss 17.4710   Epoch: 0   Global Step: 8750   Required: 74 hours
Training: 2021-03-06 23:27:55,584-Speed 1543.98 samples/sec   Loss 17.3870   Epoch: 0   Global Step: 8800   Required: 74 hours
Training: 2021-03-06 23:28:12,308-Speed 1530.89 samples/sec   Loss 17.4793   Epoch: 0   Global Step: 8850   Required: 74 hours
