Training: 2022-04-11 10:17:26,645-rank_id: 0
Training: 2022-04-11 10:19:22,031-Speed 5620.45 samples/sec   Loss 45.3730   LearningRate 0.0996   Epoch: 0   Global Step: 190   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-11 10:19:23,882-Speed 5535.05 samples/sec   Loss 45.0480   LearningRate 0.0996   Epoch: 0   Global Step: 200   Fp16 Grad Scale: 32768   Required: 6 hours
Training: 2022-04-11 10:19:25,728-Speed 5549.95 samples/sec   Loss 45.0384   LearningRate 0.0996   Epoch: 0   Global Step: 210   Fp16 Grad Scale: 65536   Required: 6 hours
Training: 2022-04-11 10:19:27,592-Speed 5495.80 samples/sec   Loss 44.6643   LearningRate 0.0996   Epoch: 0   Global Step: 220   Fp16 Grad Scale: 65536   Required: 6 hours
Training: 2022-04-11 10:19:29,427-Speed 5584.33 samples/sec   Loss 44.5782   LearningRate 0.0995   Epoch: 0   Global Step: 230   Fp16 Grad Scale: 65536   Required: 6 hours
Training: 2022-04-11 10:19:31,237-Speed 5661.30 samples/sec   Loss 44.4282   LearningRate 0.0995   Epoch: 0   Global Step: 240   Fp16 Grad Scale: 65536   Required: 6 hours
Training: 2022-04-11 10:19:33,043-Speed 5674.77 samples/sec   Loss 44.2476   LearningRate 0.0995   Epoch: 0   Global Step: 250   Fp16 Grad Scale: 65536   Required: 6 hours
Training: 2022-04-11 10:19:34,854-Speed 5655.25 samples/sec   Loss 44.1646   LearningRate 0.0995   Epoch: 0   Global Step: 260   Fp16 Grad Scale: 65536   Required: 6 hours
Training: 2022-04-11 10:19:36,702-Speed 5544.66 samples/sec   Loss 43.8462   LearningRate 0.0995   Epoch: 0   Global Step: 270   Fp16 Grad Scale: 65536   Required: 6 hours
Training: 2022-04-11 10:19:38,514-Speed 5653.97 samples/sec   Loss 43.6716   LearningRate 0.0994   Epoch: 0   Global Step: 280   Fp16 Grad Scale: 65536   Required: 6 hours
Training: 2022-04-11 10:19:40,360-Speed 5549.07 samples/sec   Loss 43.5314   LearningRate 0.0994   Epoch: 0   Global Step: 290   Fp16 Grad Scale: 65536   Required: 6 hours
Training: 2022-04-11 10:19:42,194-Speed 5587.34 samples/sec   Loss 43.3533   LearningRate 0.0994   Epoch: 0   Global Step: 300   Fp16 Grad Scale: 65536   Required: 6 hours
Training: 2022-04-11 10:19:43,998-Speed 5679.95 samples/sec   Loss 43.2353   LearningRate 0.0994   Epoch: 0   Global Step: 310   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:19:45,810-Speed 5653.80 samples/sec   Loss 43.0359   LearningRate 0.0994   Epoch: 0   Global Step: 320   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:19:47,613-Speed 5684.82 samples/sec   Loss 42.8901   LearningRate 0.0993   Epoch: 0   Global Step: 330   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:19:49,446-Speed 5588.53 samples/sec   Loss 42.7585   LearningRate 0.0993   Epoch: 0   Global Step: 340   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:19:51,250-Speed 5678.35 samples/sec   Loss 42.5605   LearningRate 0.0993   Epoch: 0   Global Step: 350   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:19:53,050-Speed 5692.07 samples/sec   Loss 42.3554   LearningRate 0.0993   Epoch: 0   Global Step: 360   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:19:54,854-Speed 5679.23 samples/sec   Loss 42.2043   LearningRate 0.0993   Epoch: 0   Global Step: 370   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:19:56,650-Speed 5703.35 samples/sec   Loss 42.0335   LearningRate 0.0993   Epoch: 0   Global Step: 380   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:19:58,466-Speed 5643.58 samples/sec   Loss 41.7946   LearningRate 0.0992   Epoch: 0   Global Step: 390   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:00,264-Speed 5698.82 samples/sec   Loss 41.8366   LearningRate 0.0992   Epoch: 0   Global Step: 400   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:02,081-Speed 5637.54 samples/sec   Loss 41.6395   LearningRate 0.0992   Epoch: 0   Global Step: 410   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:03,889-Speed 5668.54 samples/sec   Loss 41.3742   LearningRate 0.0992   Epoch: 0   Global Step: 420   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:05,715-Speed 5610.14 samples/sec   Loss 41.3265   LearningRate 0.0992   Epoch: 0   Global Step: 430   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:07,508-Speed 5711.38 samples/sec   Loss 41.2555   LearningRate 0.0991   Epoch: 0   Global Step: 440   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:09,306-Speed 5699.33 samples/sec   Loss 41.0300   LearningRate 0.0991   Epoch: 0   Global Step: 450   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:11,100-Speed 5712.01 samples/sec   Loss 40.8966   LearningRate 0.0991   Epoch: 0   Global Step: 460   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:12,909-Speed 5664.07 samples/sec   Loss 40.7091   LearningRate 0.0991   Epoch: 0   Global Step: 470   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:14,729-Speed 5630.23 samples/sec   Loss 40.4529   LearningRate 0.0991   Epoch: 0   Global Step: 480   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:16,526-Speed 5701.34 samples/sec   Loss 40.3084   LearningRate 0.0990   Epoch: 0   Global Step: 490   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:18,320-Speed 5710.11 samples/sec   Loss 40.1962   LearningRate 0.0990   Epoch: 0   Global Step: 500   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:20,136-Speed 5641.95 samples/sec   Loss 39.9974   LearningRate 0.0990   Epoch: 0   Global Step: 510   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2022-04-11 10:20:21,935-Speed 5694.53 samples/sec   Loss 39.8377   LearningRate 0.0990   Epoch: 0   Global Step: 520   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2022-04-11 10:20:23,739-Speed 5680.85 samples/sec   Loss 39.7291   LearningRate 0.0990   Epoch: 0   Global Step: 530   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:25,537-Speed 5699.58 samples/sec   Loss 39.6395   LearningRate 0.0989   Epoch: 0   Global Step: 540   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:27,358-Speed 5623.74 samples/sec   Loss 39.4790   LearningRate 0.0989   Epoch: 0   Global Step: 550   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:29,151-Speed 5714.80 samples/sec   Loss 39.4034   LearningRate 0.0989   Epoch: 0   Global Step: 560   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:30,957-Speed 5674.18 samples/sec   Loss 39.1978   LearningRate 0.0989   Epoch: 0   Global Step: 570   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:32,753-Speed 5706.43 samples/sec   Loss 38.9289   LearningRate 0.0989   Epoch: 0   Global Step: 580   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:34,557-Speed 5677.43 samples/sec   Loss 38.6782   LearningRate 0.0988   Epoch: 0   Global Step: 590   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:36,378-Speed 5626.01 samples/sec   Loss 38.6011   LearningRate 0.0988   Epoch: 0   Global Step: 600   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:38,174-Speed 5704.00 samples/sec   Loss 38.4482   LearningRate 0.0988   Epoch: 0   Global Step: 610   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:39,979-Speed 5676.18 samples/sec   Loss 38.3041   LearningRate 0.0988   Epoch: 0   Global Step: 620   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-11 10:20:41,778-Speed 5692.56 samples/sec   Loss 38.1693   LearningRate 0.0988   Epoch: 0   Global Step: 630   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:20:43,580-Speed 5686.96 samples/sec   Loss 38.0635   LearningRate 0.0987   Epoch: 0   Global Step: 640   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:20:45,402-Speed 5622.71 samples/sec   Loss 37.8941   LearningRate 0.0987   Epoch: 0   Global Step: 650   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:20:47,248-Speed 5613.31 samples/sec   Loss 37.7611   LearningRate 0.0987   Epoch: 0   Global Step: 660   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:20:49,058-Speed 5660.32 samples/sec   Loss 37.6149   LearningRate 0.0987   Epoch: 0   Global Step: 670   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:20:50,853-Speed 5708.71 samples/sec   Loss 37.3386   LearningRate 0.0987   Epoch: 0   Global Step: 680   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:20:52,666-Speed 5648.91 samples/sec   Loss 37.1413   LearningRate 0.0986   Epoch: 0   Global Step: 690   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:20:54,463-Speed 5702.43 samples/sec   Loss 36.9727   LearningRate 0.0986   Epoch: 0   Global Step: 700   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:20:56,274-Speed 5659.32 samples/sec   Loss 36.8127   LearningRate 0.0986   Epoch: 0   Global Step: 710   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:20:58,072-Speed 5698.27 samples/sec   Loss 36.6828   LearningRate 0.0986   Epoch: 0   Global Step: 720   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:20:59,885-Speed 5649.51 samples/sec   Loss 36.5986   LearningRate 0.0986   Epoch: 0   Global Step: 730   Fp16 Grad Scale: 262144   Required: 5 hours
Training: 2022-04-11 10:21:01,681-Speed 5706.18 samples/sec   Loss 36.3823   LearningRate 0.0985   Epoch: 0   Global Step: 740   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:03,517-Speed 5580.56 samples/sec   Loss 36.2943   LearningRate 0.0985   Epoch: 0   Global Step: 750   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:05,316-Speed 5693.28 samples/sec   Loss 36.0890   LearningRate 0.0985   Epoch: 0   Global Step: 760   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:07,128-Speed 5654.85 samples/sec   Loss 35.8788   LearningRate 0.0985   Epoch: 0   Global Step: 770   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:08,923-Speed 5707.71 samples/sec   Loss 35.8505   LearningRate 0.0985   Epoch: 0   Global Step: 780   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:10,732-Speed 5666.43 samples/sec   Loss 35.6045   LearningRate 0.0984   Epoch: 0   Global Step: 790   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:12,538-Speed 5670.39 samples/sec   Loss 35.4374   LearningRate 0.0984   Epoch: 0   Global Step: 800   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:14,347-Speed 5664.52 samples/sec   Loss 35.2312   LearningRate 0.0984   Epoch: 0   Global Step: 810   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:16,151-Speed 5678.98 samples/sec   Loss 35.0735   LearningRate 0.0984   Epoch: 0   Global Step: 820   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:17,979-Speed 5607.07 samples/sec   Loss 35.0335   LearningRate 0.0984   Epoch: 0   Global Step: 830   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:19,766-Speed 5732.24 samples/sec   Loss 34.7683   LearningRate 0.0983   Epoch: 0   Global Step: 840   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:21,560-Speed 5709.84 samples/sec   Loss 34.7170   LearningRate 0.0983   Epoch: 0   Global Step: 850   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:23,371-Speed 5660.20 samples/sec   Loss 34.6129   LearningRate 0.0983   Epoch: 0   Global Step: 860   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:25,169-Speed 5698.14 samples/sec   Loss 34.2699   LearningRate 0.0983   Epoch: 0   Global Step: 870   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:26,983-Speed 5645.66 samples/sec   Loss 34.1601   LearningRate 0.0983   Epoch: 0   Global Step: 880   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:28,785-Speed 5688.72 samples/sec   Loss 33.9710   LearningRate 0.0982   Epoch: 0   Global Step: 890   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:30,603-Speed 5635.10 samples/sec   Loss 33.7977   LearningRate 0.0982   Epoch: 0   Global Step: 900   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:32,397-Speed 5710.21 samples/sec   Loss 33.6662   LearningRate 0.0982   Epoch: 0   Global Step: 910   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:34,190-Speed 5715.68 samples/sec   Loss 33.5587   LearningRate 0.0982   Epoch: 0   Global Step: 920   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:35,996-Speed 5673.12 samples/sec   Loss 33.2995   LearningRate 0.0982   Epoch: 0   Global Step: 930   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:37,791-Speed 5707.13 samples/sec   Loss 33.2040   LearningRate 0.0982   Epoch: 0   Global Step: 940   Fp16 Grad Scale: 262144   Required: 5 hours
Training: 2022-04-11 10:21:39,600-Speed 5664.66 samples/sec   Loss 33.0864   LearningRate 0.0981   Epoch: 0   Global Step: 950   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:41,409-Speed 5660.71 samples/sec   Loss 32.8163   LearningRate 0.0981   Epoch: 0   Global Step: 960   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:43,224-Speed 5648.44 samples/sec   Loss 32.6597   LearningRate 0.0981   Epoch: 0   Global Step: 970   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:45,024-Speed 5690.04 samples/sec   Loss 32.6784   LearningRate 0.0981   Epoch: 0   Global Step: 980   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:46,823-Speed 5695.66 samples/sec   Loss 32.3713   LearningRate 0.0981   Epoch: 0   Global Step: 990   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:48,638-Speed 5645.27 samples/sec   Loss 32.2157   LearningRate 0.0980   Epoch: 0   Global Step: 1000   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:50,437-Speed 5693.12 samples/sec   Loss 32.0790   LearningRate 0.0980   Epoch: 0   Global Step: 1010   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:52,256-Speed 5683.34 samples/sec   Loss 31.9050   LearningRate 0.0980   Epoch: 0   Global Step: 1020   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:54,076-Speed 5629.71 samples/sec   Loss 31.7893   LearningRate 0.0980   Epoch: 0   Global Step: 1030   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:55,875-Speed 5695.23 samples/sec   Loss 31.5327   LearningRate 0.0980   Epoch: 0   Global Step: 1040   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:57,665-Speed 5722.37 samples/sec   Loss 31.3468   LearningRate 0.0979   Epoch: 0   Global Step: 1050   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:21:59,483-Speed 5637.27 samples/sec   Loss 31.4009   LearningRate 0.0979   Epoch: 0   Global Step: 1060   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:01,284-Speed 5689.12 samples/sec   Loss 30.9880   LearningRate 0.0979   Epoch: 0   Global Step: 1070   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:03,094-Speed 5658.68 samples/sec   Loss 30.8924   LearningRate 0.0979   Epoch: 0   Global Step: 1080   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:04,893-Speed 5697.56 samples/sec   Loss 30.6821   LearningRate 0.0979   Epoch: 0   Global Step: 1090   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:06,707-Speed 5647.69 samples/sec   Loss 30.6243   LearningRate 0.0978   Epoch: 0   Global Step: 1100   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:08,503-Speed 5706.15 samples/sec   Loss 30.4638   LearningRate 0.0978   Epoch: 0   Global Step: 1110   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:10,314-Speed 5655.32 samples/sec   Loss 30.2822   LearningRate 0.0978   Epoch: 0   Global Step: 1120   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:12,138-Speed 5617.76 samples/sec   Loss 29.8347   LearningRate 0.0978   Epoch: 0   Global Step: 1130   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:13,954-Speed 5640.17 samples/sec   Loss 30.1160   LearningRate 0.0978   Epoch: 0   Global Step: 1140   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:15,763-Speed 5664.17 samples/sec   Loss 29.8251   LearningRate 0.0977   Epoch: 0   Global Step: 1150   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:17,568-Speed 5675.98 samples/sec   Loss 29.7573   LearningRate 0.0977   Epoch: 0   Global Step: 1160   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:19,401-Speed 5589.08 samples/sec   Loss 29.4313   LearningRate 0.0977   Epoch: 0   Global Step: 1170   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:21,199-Speed 5700.19 samples/sec   Loss 29.3663   LearningRate 0.0977   Epoch: 0   Global Step: 1180   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:23,014-Speed 5643.94 samples/sec   Loss 29.2106   LearningRate 0.0977   Epoch: 0   Global Step: 1190   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:24,828-Speed 5647.70 samples/sec   Loss 28.8505   LearningRate 0.0976   Epoch: 0   Global Step: 1200   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:26,666-Speed 5574.80 samples/sec   Loss 28.8590   LearningRate 0.0976   Epoch: 0   Global Step: 1210   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:28,473-Speed 5670.50 samples/sec   Loss 28.8144   LearningRate 0.0976   Epoch: 0   Global Step: 1220   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:30,293-Speed 5629.30 samples/sec   Loss 28.7098   LearningRate 0.0976   Epoch: 0   Global Step: 1230   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:32,091-Speed 5697.73 samples/sec   Loss 28.4814   LearningRate 0.0976   Epoch: 0   Global Step: 1240   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:33,896-Speed 5677.03 samples/sec   Loss 28.4194   LearningRate 0.0975   Epoch: 0   Global Step: 1250   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:35,748-Speed 5530.42 samples/sec   Loss 28.1322   LearningRate 0.0975   Epoch: 0   Global Step: 1260   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:37,585-Speed 5576.20 samples/sec   Loss 28.0226   LearningRate 0.0975   Epoch: 0   Global Step: 1270   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:39,420-Speed 5586.89 samples/sec   Loss 28.0697   LearningRate 0.0975   Epoch: 0   Global Step: 1280   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:41,236-Speed 5638.19 samples/sec   Loss 27.8822   LearningRate 0.0975   Epoch: 0   Global Step: 1290   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:43,036-Speed 5694.25 samples/sec   Loss 27.7145   LearningRate 0.0974   Epoch: 0   Global Step: 1300   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:44,837-Speed 5687.94 samples/sec   Loss 27.7751   LearningRate 0.0974   Epoch: 0   Global Step: 1310   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:46,658-Speed 5627.21 samples/sec   Loss 27.3507   LearningRate 0.0974   Epoch: 0   Global Step: 1320   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:48,456-Speed 5699.84 samples/sec   Loss 27.2585   LearningRate 0.0974   Epoch: 0   Global Step: 1330   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:50,277-Speed 5624.16 samples/sec   Loss 27.2788   LearningRate 0.0974   Epoch: 0   Global Step: 1340   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:52,092-Speed 5645.51 samples/sec   Loss 26.8259   LearningRate 0.0973   Epoch: 0   Global Step: 1350   Fp16 Grad Scale: 262144   Required: 5 hours
Training: 2022-04-11 10:22:53,917-Speed 5613.98 samples/sec   Loss 26.7544   LearningRate 0.0973   Epoch: 0   Global Step: 1360   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:55,719-Speed 5684.27 samples/sec   Loss 26.6459   LearningRate 0.0973   Epoch: 0   Global Step: 1370   Fp16 Grad Scale: 131072   Required: 5 hours
Training: 2022-04-11 10:22:57,517-Speed 5698.19 samples/sec   Loss 26.6205   LearningRate 0.0973   Epoch: 0   Global Step: 1380   Fp16 Grad Scale: 131072   Required: 5 hours
