Training: 2022-04-10 23:14:08,767-rank_id: 0
Training: 2022-04-10 23:17:49,740-Speed 5610.34 samples/sec   Loss 34.5837   LearningRate 0.0987   Epoch: 0   Global Step: 770   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2022-04-10 23:17:51,529-Speed 5726.63 samples/sec   Loss 34.5505   LearningRate 0.0986   Epoch: 0   Global Step: 780   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2022-04-10 23:17:53,336-Speed 5670.83 samples/sec   Loss 34.4417   LearningRate 0.0986   Epoch: 0   Global Step: 790   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2022-04-10 23:17:55,137-Speed 5686.05 samples/sec   Loss 34.1703   LearningRate 0.0986   Epoch: 0   Global Step: 800   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2022-04-10 23:17:56,930-Speed 5714.70 samples/sec   Loss 34.0664   LearningRate 0.0986   Epoch: 0   Global Step: 810   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2022-04-10 23:17:58,734-Speed 5678.92 samples/sec   Loss 33.9153   LearningRate 0.0986   Epoch: 0   Global Step: 820   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2022-04-10 23:18:00,514-Speed 5754.66 samples/sec   Loss 33.8453   LearningRate 0.0985   Epoch: 0   Global Step: 830   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:02,314-Speed 5692.01 samples/sec   Loss 33.5859   LearningRate 0.0985   Epoch: 0   Global Step: 840   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:04,107-Speed 5712.93 samples/sec   Loss 33.4255   LearningRate 0.0985   Epoch: 0   Global Step: 850   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:05,927-Speed 5628.38 samples/sec   Loss 33.2070   LearningRate 0.0985   Epoch: 0   Global Step: 860   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:07,722-Speed 5707.95 samples/sec   Loss 33.2326   LearningRate 0.0985   Epoch: 0   Global Step: 870   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:09,506-Speed 5740.77 samples/sec   Loss 32.9087   LearningRate 0.0985   Epoch: 0   Global Step: 880   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:11,295-Speed 5724.98 samples/sec   Loss 32.9244   LearningRate 0.0984   Epoch: 0   Global Step: 890   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:13,102-Speed 5669.83 samples/sec   Loss 32.6379   LearningRate 0.0984   Epoch: 0   Global Step: 900   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:14,907-Speed 5673.69 samples/sec   Loss 32.5276   LearningRate 0.0984   Epoch: 0   Global Step: 910   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:16,712-Speed 5675.59 samples/sec   Loss 32.3936   LearningRate 0.0984   Epoch: 0   Global Step: 920   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:18,499-Speed 5733.80 samples/sec   Loss 32.3444   LearningRate 0.0984   Epoch: 0   Global Step: 930   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:20,296-Speed 5699.23 samples/sec   Loss 32.1282   LearningRate 0.0984   Epoch: 0   Global Step: 940   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:22,080-Speed 5744.83 samples/sec   Loss 31.9708   LearningRate 0.0983   Epoch: 0   Global Step: 950   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:23,884-Speed 5676.63 samples/sec   Loss 31.8197   LearningRate 0.0983   Epoch: 0   Global Step: 960   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:25,669-Speed 5740.65 samples/sec   Loss 31.6544   LearningRate 0.0983   Epoch: 0   Global Step: 970   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:27,467-Speed 5696.61 samples/sec   Loss 31.4529   LearningRate 0.0983   Epoch: 0   Global Step: 980   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:29,257-Speed 5722.76 samples/sec   Loss 31.4522   LearningRate 0.0983   Epoch: 0   Global Step: 990   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:31,056-Speed 5694.38 samples/sec   Loss 31.1420   LearningRate 0.0982   Epoch: 0   Global Step: 1000   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:32,843-Speed 5731.34 samples/sec   Loss 31.1658   LearningRate 0.0982   Epoch: 0   Global Step: 1010   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:34,633-Speed 5724.53 samples/sec   Loss 30.8627   LearningRate 0.0982   Epoch: 0   Global Step: 1020   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:36,425-Speed 5716.21 samples/sec   Loss 30.8573   LearningRate 0.0982   Epoch: 0   Global Step: 1030   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2022-04-10 23:18:38,214-Speed 5724.55 samples/sec   Loss 30.6637   LearningRate 0.0982   Epoch: 0   Global Step: 1040   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2022-04-10 23:18:40,010-Speed 5705.05 samples/sec   Loss 30.3416   LearningRate 0.0982   Epoch: 0   Global Step: 1050   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2022-04-10 23:18:41,805-Speed 5707.32 samples/sec   Loss 30.2872   LearningRate 0.0981   Epoch: 0   Global Step: 1060   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:43,593-Speed 5729.51 samples/sec   Loss 30.1501   LearningRate 0.0981   Epoch: 0   Global Step: 1070   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:45,378-Speed 5738.10 samples/sec   Loss 29.9885   LearningRate 0.0981   Epoch: 0   Global Step: 1080   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:47,190-Speed 5654.69 samples/sec   Loss 29.8112   LearningRate 0.0981   Epoch: 0   Global Step: 1090   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:48,997-Speed 5668.99 samples/sec   Loss 29.7690   LearningRate 0.0981   Epoch: 0   Global Step: 1100   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:50,786-Speed 5726.78 samples/sec   Loss 29.6050   LearningRate 0.0981   Epoch: 0   Global Step: 1110   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:52,574-Speed 5727.25 samples/sec   Loss 29.4667   LearningRate 0.0980   Epoch: 0   Global Step: 1120   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:54,367-Speed 5714.22 samples/sec   Loss 29.3456   LearningRate 0.0980   Epoch: 0   Global Step: 1130   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:56,154-Speed 5733.33 samples/sec   Loss 29.2925   LearningRate 0.0980   Epoch: 0   Global Step: 1140   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:57,940-Speed 5734.91 samples/sec   Loss 28.9447   LearningRate 0.0980   Epoch: 0   Global Step: 1150   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:18:59,730-Speed 5722.05 samples/sec   Loss 28.9404   LearningRate 0.0980   Epoch: 0   Global Step: 1160   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2022-04-10 23:19:01,511-Speed 5750.60 samples/sec   Loss 28.8954   LearningRate 0.0980   Epoch: 0   Global Step: 1170   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:03,306-Speed 5709.96 samples/sec   Loss 28.6201   LearningRate 0.0979   Epoch: 0   Global Step: 1180   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:05,106-Speed 5690.37 samples/sec   Loss 28.4498   LearningRate 0.0979   Epoch: 0   Global Step: 1190   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:06,913-Speed 5668.95 samples/sec   Loss 28.4987   LearningRate 0.0979   Epoch: 0   Global Step: 1200   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:08,701-Speed 5729.81 samples/sec   Loss 28.2433   LearningRate 0.0979   Epoch: 0   Global Step: 1210   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:10,503-Speed 5684.16 samples/sec   Loss 28.2537   LearningRate 0.0979   Epoch: 0   Global Step: 1220   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:12,293-Speed 5723.27 samples/sec   Loss 27.9239   LearningRate 0.0978   Epoch: 0   Global Step: 1230   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:14,123-Speed 5599.76 samples/sec   Loss 27.9748   LearningRate 0.0978   Epoch: 0   Global Step: 1240   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:15,956-Speed 5587.65 samples/sec   Loss 27.7196   LearningRate 0.0978   Epoch: 0   Global Step: 1250   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:17,752-Speed 5705.67 samples/sec   Loss 27.5442   LearningRate 0.0978   Epoch: 0   Global Step: 1260   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:19,551-Speed 5691.17 samples/sec   Loss 27.4146   LearningRate 0.0978   Epoch: 0   Global Step: 1270   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2022-04-10 23:19:21,342-Speed 5719.51 samples/sec   Loss 27.3106   LearningRate 0.0978   Epoch: 0   Global Step: 1280   Fp16 Grad Scale: 262144   Required: 6 hours
Training: 2022-04-10 23:19:23,130-Speed 5731.70 samples/sec   Loss 27.1637   LearningRate 0.0977   Epoch: 0   Global Step: 1290   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:24,916-Speed 5732.87 samples/sec   Loss 27.1242   LearningRate 0.0977   Epoch: 0   Global Step: 1300   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:26,721-Speed 5676.56 samples/sec   Loss 26.6946   LearningRate 0.0977   Epoch: 0   Global Step: 1310   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:28,521-Speed 5694.08 samples/sec   Loss 26.7554   LearningRate 0.0977   Epoch: 0   Global Step: 1320   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:30,327-Speed 5671.65 samples/sec   Loss 26.7225   LearningRate 0.0977   Epoch: 0   Global Step: 1330   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:32,133-Speed 5671.85 samples/sec   Loss 26.5903   LearningRate 0.0977   Epoch: 0   Global Step: 1340   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:33,924-Speed 5718.72 samples/sec   Loss 26.4914   LearningRate 0.0976   Epoch: 0   Global Step: 1350   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:35,718-Speed 5711.32 samples/sec   Loss 26.3285   LearningRate 0.0976   Epoch: 0   Global Step: 1360   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:37,527-Speed 5663.87 samples/sec   Loss 26.1206   LearningRate 0.0976   Epoch: 0   Global Step: 1370   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:19:39,324-Speed 5700.34 samples/sec   Loss 26.0568   LearningRate 0.0976   Epoch: 0   Global Step: 1380   Fp16 Grad Scale: 131072   Required: 6 hours
