Training: 2022-01-07 17:13:51,071-rank_id: 0
Training: 2022-01-07 18:43:10,743-Speed 5493.97 samples/sec   Loss 39.1804   LearningRate 0.0278   Epoch: 0   Global Step: 960   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:43:18,192-Speed 5499.56 samples/sec   Loss 39.1828   LearningRate 0.0281   Epoch: 0   Global Step: 970   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:43:24,241-Speed 5636.82 samples/sec   Loss 40.6593   LearningRate 0.0107   Epoch: 0   Global Step: 370   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:43:25,627-Speed 5509.75 samples/sec   Loss 39.2133   LearningRate 0.0284   Epoch: 0   Global Step: 980   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:43:33,069-Speed 5506.43 samples/sec   Loss 39.2146   LearningRate 0.0286   Epoch: 0   Global Step: 990   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:43:40,603-Speed 5437.84 samples/sec   Loss 39.2198   LearningRate 0.0289   Epoch: 0   Global Step: 1000   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:43:48,022-Speed 5521.40 samples/sec   Loss 39.2090   LearningRate 0.0292   Epoch: 0   Global Step: 1010   Fp16 Grad Scale: 65536   Required: 43 hours
aining: 2022-01-07 18:43:53,343-Speed 5667.45 samples/sec   Loss 40.3711   LearningRate 0.0119   Epoch: 0   Global Step: 410   Fp16 Grad Scale: 32768   Required: 42 hours
Training: 2022-01-07 18:43:55,480-Speed 5492.99 samples/sec   Loss 39.2389   LearningRate 0.0295   Epoch: 0   Global Step: 1020   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:44:02,954-Speed 5483.64 samples/sec   Loss 39.2298   LearningRate 0.0298   Epoch: 0   Global Step: 1030   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:44:10,375-Speed 5519.81 samples/sec   Loss 39.2127   LearningRate 0.0301   Epoch: 0   Global Step: 1040   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:44:17,820-Speed 5502.64 samples/sec   Loss 39.2076   LearningRate 0.0304   Epoch: 0   Global Step: 1050   Fp16 Grad Scale: 65536   Required: 43 hours
ining: 2022-01-07 18:44:22,696-Speed 5618.41 samples/sec   Loss 40.0572   LearningRate 0.0130   Epoch: 0   Global Step: 450   Fp16 Grad Scale: 32768   Required: 42 hours
Training: 2022-01-07 18:44:25,302-Speed 5475.10 samples/sec   Loss 39.2280   LearningRate 0.0307   Epoch: 0   Global Step: 1060   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:44:32,915-Speed 5382.85 samples/sec   Loss 39.2349   LearningRate 0.0310   Epoch: 0   Global Step: 1070   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:44:40,527-Speed 5381.43 samples/sec   Loss 39.2379   LearningRate 0.0312   Epoch: 0   Global Step: 1080   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:44:47,933-Speed 5532.06 samples/sec   Loss 39.2408   LearningRate 0.0315   Epoch: 0   Global Step: 1090   Fp16 Grad Scale: 32768   Required: 43 hours
ining: 2022-01-07 18:44:52,197-Speed 5600.57 samples/sec   Loss 39.8258   LearningRate 0.0142   Epoch: 0   Global Step: 490   Fp16 Grad Scale: 32768   Required: 42 hours
Training: 2022-01-07 18:44:55,373-Speed 5505.53 samples/sec   Loss 39.2582   LearningRate 0.0318   Epoch: 0   Global Step: 1100   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:45:02,819-Speed 5504.47 samples/sec   Loss 39.2440   LearningRate 0.0321   Epoch: 0   Global Step: 1110   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:45:10,302-Speed 5474.30 samples/sec   Loss 39.2359   LearningRate 0.0324   Epoch: 0   Global Step: 1120   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:45:17,720-Speed 5523.38 samples/sec   Loss 39.2752   LearningRate 0.0327   Epoch: 0   Global Step: 1130   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:45:25,146-Speed 5516.10 samples/sec   Loss 39.2780   LearningRate 0.0330   Epoch: 0   Global Step: 1140   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:45:32,557-Speed 5527.83 samples/sec   Loss 39.2744   LearningRate 0.0333   Epoch: 0   Global Step: 1150   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:45:39,978-Speed 5520.37 samples/sec   Loss 39.2987   LearningRate 0.0336   Epoch: 0   Global Step: 1160   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:45:47,399-Speed 5520.66 samples/sec   Loss 39.2949   LearningRate 0.0339   Epoch: 0   Global Step: 1170   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:45:54,826-Speed 5515.07 samples/sec   Loss 39.2948   LearningRate 0.0341   Epoch: 0   Global Step: 1180   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:46:02,301-Speed 5481.11 samples/sec   Loss 39.2977   LearningRate 0.0344   Epoch: 0   Global Step: 1190   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:46:09,791-Speed 5469.36 samples/sec   Loss 39.3209   LearningRate 0.0347   Epoch: 0   Global Step: 1200   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:46:17,235-Speed 5502.73 samples/sec   Loss 39.3473   LearningRate 0.0350   Epoch: 0   Global Step: 1210   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:46:24,697-Speed 5489.61 samples/sec   Loss 39.3534   LearningRate 0.0353   Epoch: 0   Global Step: 1220   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:46:32,130-Speed 5512.19 samples/sec   Loss 39.3334   LearningRate 0.0356   Epoch: 0   Global Step: 1230   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:46:39,586-Speed 5494.28 samples/sec   Loss 39.3281   LearningRate 0.0359   Epoch: 0   Global Step: 1240   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:46:47,037-Speed 5497.47 samples/sec   Loss 39.3505   LearningRate 0.0362   Epoch: 0   Global Step: 1250   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:46:54,502-Speed 5487.73 samples/sec   Loss 39.3721   LearningRate 0.0365   Epoch: 0   Global Step: 1260   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:47:01,957-Speed 5495.09 samples/sec   Loss 39.3805   LearningRate 0.0367   Epoch: 0   Global Step: 1270   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:47:06,580-Speed 5312.02 samples/sec   Loss 39.2506   LearningRate 0.0194   Epoch: 0   Global Step: 670   Fp16 Grad Scale: 16384   Required: 43 hours
Training: 2022-01-07 18:47:14,394-Speed 5246.81 samples/sec   Loss 39.2250   LearningRate 0.0197   Epoch: 0   Global Step: 680   Fp16 Grad Scale: 16384   Required: 43 hours
Training: 2022-01-07 18:47:22,178-Speed 5263.14 samples/sec   Loss 39.2187   LearningRate 0.0200   Epoch: 0   Global Step: 690   Fp16 Grad Scale: 16384   Required: 43 hours
Training: 2022-01-07 18:47:29,897-Speed 5307.10 samples/sec   Loss 39.2036   LearningRate 0.0203   Epoch: 0   Global Step: 700   Fp16 Grad Scale: 16384   Required: 43 hours
 hours
Training: 2022-01-07 18:47:37,637-Speed 5292.97 samples/sec   Loss 39.1947   LearningRate 0.0205   Epoch: 0   Global Step: 710   Fp16 Grad Scale: 16384   Required: 43 hours
Training: 2022-01-07 18:47:45,365-Speed 5304.02 samples/sec   Loss 39.1989   LearningRate 0.0208   Epoch: 0   Global Step: 720   Fp16 Grad Scale: 16384   Required: 43 hours
Training: 2022-01-07 18:47:53,036-Speed 5340.50 samples/sec   Loss 39.1970   LearningRate 0.0211   Epoch: 0   Global Step: 730   Fp16 Grad Scale: 16384   Required: 43 hours
Training: 2022-01-07 18:48:00,835-Speed 5253.25 samples/sec   Loss 39.2106   LearningRate 0.0214   Epoch: 0   Global Step: 740   Fp16 Grad Scale: 16384   Required: 43 hours
Training: 2022-01-07 18:48:08,541-Speed 5316.07 samples/sec   Loss 39.1846   LearningRate 0.0217   Epoch: 0   Global Step: 750   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:48:16,117-Speed 5407.92 samples/sec   Loss 39.1867   LearningRate 0.0220   Epoch: 0   Global Step: 760   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:48:23,462-Speed 5577.85 samples/sec   Loss 39.1850   LearningRate 0.0223   Epoch: 0   Global Step: 770   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:48:31,006-Speed 5430.42 samples/sec   Loss 39.2002   LearningRate 0.0226   Epoch:2   Epoch: 0   Global Step: 1390   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:48:39,314-Speed 5483.07 samples/sec   Loss 39.4691   LearningRate 0.0405   Epoch: 0   Global Step: 1400   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:48:46,840-Speed 5443.01 samples/sec   Loss 39.4508   LearningRate 0.0408   Epoch: 0   Global Step: 1410   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:48:54,382-Speed 5431.75 samples/sec   Loss 39.4505   LearningRate 0.0411   Epoch: 0   Global Step: 1420   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:49:01,895-Speed 5453.39 samples/sec   Loss 39.4577   LearningRate 0.0414   Epoch: 0   Global Step: 1430   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:49:09,515-Speed 5375.74 samples/sec   Loss 39.4651   LearningRate 0.0417   Epoch: 0   Global Step: 1440   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:49:16,965-Speed 5498.71 samples/sec   Loss 39.4912   LearningRate 0.0420   Epoch: 0   Global Step: 1450   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:49:24,494-Speed 5441.04 samples/sec   Loss 39.4540   LearningRate 0.0422   Epoch: 0   Global Step: 1460   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:49:31,997-Speed 5459.90 samples/sec   Loss 39.4867   LearningRate 0.0425   Epoch: 0   Global Step: 1470   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:49:39,539-Speed 5431.80 samples/sec   Loss 39.4755   LearningRate 0.0428   Epoch: 0   Global Step: 1480   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:49:45,580-Speed 5559.86 samples/sec   Loss 39.2483   LearningRate 0.0255   Epoch: 0   Global Step: 880   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:49:53,074-Speed 5469.29 samples/sec   Loss 39.2726   LearningRate 0.0257   Epoch: 0   Global Step: 890   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:50:00,468-Speed 5540.56 samples/sec   Loss 39.2569   LearningRate 0.0260   Epoch: 0   Global Step: 900   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:50:02,074-Speed 5436.83 samples/sec   Loss 39.5017   LearningRate 0.0437   Epoch: 0   Global Step: 1510   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:50:09,600-Speed 5448.27 samples/sec   Loss 39.4714   LearningRate 0.0440   Epoch: 0   Global Step: 1520   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:50:15,404-Speed 5526.08 samples/sec   Loss 39.2703   LearningRate 0.0266   Epoch: 0   Global Step: 920   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:50:22,679-Speed 5633.52 samples/sec   Loss 39.2809   LearningRate 0.0269   Epoch: 0   Global Step: 930   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:50:29,947-Speed 5636.98 samples/sec   Loss 39.2958   LearningRate 0.0272   Epoch: 0   Global Step: 940   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:50:32,363-Speed 5266.49 samples/sec   Loss 39.4985   LearningRate 0.0448   Epoch: 0   Global Step: 1550   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:50:39,954-Speed 5397.81 samples/sec   Loss 39.4815   LearningRate 0.0451   Epoch: 0   Global Step: 1560   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:50:47,411-Speed 5493.68 samples/sec   Loss 39.5012   LearningRate 0.0454   Epoch: 0   Global Step: 1570   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:50:54,880-Speed 5484.84 samples/sec   Loss 39.5174   LearningRate 0.0457   Epoch: 0   Global Step: 1580   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:51:02,354-Speed 5481.27 samples/sec   Loss 39.4911   LearningRate 0.0460   Epoch: 0   Global Step: 1590   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:51:09,845-Speed 5468.51 samples/sec   Loss 39.4959   LearningRate 0.0463   Epoch: 0   Global Step: 1600   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:51:17,292-Speed 5501.29 samples/sec   Loss 39.4971   LearningRate 0.0466   Epoch: 0   Global Step: 1610   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:51:24,736-Speed 5502.73 samples/sec   Loss 39.4911   LearningRate 0.0469   Epoch: 0   Global Step: 1620   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:51:32,243-Speed 5457.25 samples/sec   Loss 39.4939   LearningRate 0.0472   Epoch: 0   Global Step: 1630   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:51:39,828-Speed 5401.39 samples/sec   Loss 39.4735   LearningRate 0.0474   Epoch: 0   Global Step: 1640   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:51:44,495-Speed 5509.43 samples/sec   Loss 39.3612   LearningRate 0.0301   Epoch: 0   Global Step: 1040   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:51:51,808-Speed 5607.29 samples/sec   Loss 39.3666   LearningRate 0.0304   Epoch: 0   Global Step: 1050   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:51:59,191-Speed 5548.64 samples/sec   Loss 39.4078   LearningRate 0.0307   Epoch: 0   Global Step: 1060   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:52:02,284-Speed 5506.25 samples/sec   Loss 39.4541   LearningRate 0.0483   Epoch: 0   Global Step: 1670   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:52:09,772-Speed 5473.73 samples/sec   Loss 39.4923   LearningRate 0.0486   Epoch: 0   Global Step: 1680   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:52:13,984-Speed 5592.76 samples/sec   Loss 39.4264   LearningRate 0.0312   Epoch: 0   Global Step: 1080   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:52:21,544-Speed 5428.66 samples/sec   Loss 39.4239   LearningRate 0.0315   Epoch: 0   Global Step: 1090   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:52:28,918-Speed 5557.64 samples/sec   Loss 39.4139   LearningRate 0.0318   Epoch: 0   Global Step: 1100   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:52:32,165-Speed 5473.31 samples/sec   Loss 39.4546   LearningRate 0.0495   Epoch: 0   Global Step: 1710   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:52:39,659-Speed 5468.06 samples/sec   Loss 39.4632   LearningRate 0.0498   Epoch: 0   Global Step: 1720   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:52:43,782-Speed 5527.94 samples/sec   Loss 39.4360   LearningRate 0.0324   Epoch: 0   Global Step: 1120   Fp16 Grad Scale: 32768   Required: 43 hours
Training: 2022-01-07 18:52:51,273-Speed 5472.03 samples/sec   Loss 39.4344   LearningRate 0.0327   Epoch: 0   Global Step: 1130   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:52:58,753-Speed 5476.95 samples/sec   Loss 39.4446   LearningRate 0.0330   Epoch: 0   Global Step: 1140   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:53:02,048-Speed 5502.50 samples/sec   Loss 39.4940   LearningRate 0.0506   Epoch: 0   Global Step: 1750   Fp16 Grad Scale: 131072   Required: 43 hours
Training: 2022-01-07 18:53:09,508-Speed 5494.48 samples/sec   Loss 39.4427   LearningRate 0.0509   Epoch: 0   Global Step: 1760   Fp16 Grad Scale: 262144   Required: 43 hours
Training: 2022-01-07 18:53:13,785-Speed 5387.15 samples/sec   Loss 39.4590   LearningRate 0.0336   Epoch: 0   Global Step: 1160   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:53:21,155-Speed 5560.95 samples/sec   Loss 39.4655   LearningRate 0.0339   Epoch: 0   Global Step: 1170   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:53:28,563-Speed 5529.94 samples/sec   Loss 39.4995   LearningRate 0.0341   Epoch: 0   Global Step: 1180   Fp16 Grad Scale: 65536   Required: 43 hours
Training: 2022-01-07 18:53:35,996-Speed 5511.14 samples/sec   Loss 39.4858   LearningRate 0.0344   Epoch: 0   Global Step: 1190   Fp16 Grad Scale: 65536   Required: 43 hours

