Training: 2022-04-26 12:13:48,919-rank_id: 0
Training: 2022-04-26 12:16:42,650-Speed 3381.19 samples/sec   Loss 40.2631   LearningRate 0.0993   Epoch: 0   Global Step: 310   Fp16 Grad Scale: 65536   Required: 8 hours
Training: 2022-04-26 12:16:45,716-Speed 3341.24 samples/sec   Loss 40.0456   LearningRate 0.0992   Epoch: 0   Global Step: 320   Fp16 Grad Scale: 65536   Required: 8 hours
Training: 2022-04-26 12:16:48,744-Speed 3382.81 samples/sec   Loss 40.0414   LearningRate 0.0992   Epoch: 0   Global Step: 330   Fp16 Grad Scale: 65536   Required: 8 hours
Training: 2022-04-26 12:16:51,769-Speed 3384.78 samples/sec   Loss 39.9460   LearningRate 0.0992   Epoch: 0   Global Step: 340   Fp16 Grad Scale: 65536   Required: 8 hours
Training: 2022-04-26 12:16:54,784-Speed 3398.02 samples/sec   Loss 39.8949   LearningRate 0.0992   Epoch: 0   Global Step: 350   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-26 12:16:57,791-Speed 3406.77 samples/sec   Loss 39.6884   LearningRate 0.0991   Epoch: 0   Global Step: 360   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-26 12:17:00,798-Speed 3406.99 samples/sec   Loss 39.6429   LearningRate 0.0991   Epoch: 0   Global Step: 370   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-26 12:17:03,808-Speed 3402.20 samples/sec   Loss 39.5055   LearningRate 0.0991   Epoch: 0   Global Step: 380   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-26 12:17:06,815-Speed 3406.43 samples/sec   Loss 39.4734   LearningRate 0.0991   Epoch: 0   Global Step: 390   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-26 12:17:09,824-Speed 3403.53 samples/sec   Loss 39.2475   LearningRate 0.0990   Epoch: 0   Global Step: 400   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-26 12:17:12,830-Speed 3407.44 samples/sec   Loss 39.1171   LearningRate 0.0990   Epoch: 0   Global Step: 410   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:17:15,835-Speed 3407.72 samples/sec   Loss 38.9276   LearningRate 0.0990   Epoch: 0   Global Step: 420   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:17:18,845-Speed 3404.00 samples/sec   Loss 38.9228   LearningRate 0.0990   Epoch: 0   Global Step: 430   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:17:21,854-Speed 3403.77 samples/sec   Loss 38.7256   LearningRate 0.0989   Epoch: 0   Global Step: 440   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:17:24,867-Speed 3399.37 samples/sec   Loss 38.6432   LearningRate 0.0989   Epoch: 0   Global Step: 450   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:17:27,888-Speed 3390.39 samples/sec   Loss 38.5437   LearningRate 0.0989   Epoch: 0   Global Step: 460   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:17:30,898-Speed 3402.91 samples/sec   Loss 38.5147   LearningRate 0.0989   Epoch: 0   Global Step: 470   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:17:33,945-Speed 3361.26 samples/sec   Loss 38.4066   LearningRate 0.0988   Epoch: 0   Global Step: 480   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:17:36,953-Speed 3405.29 samples/sec   Loss 38.2313   LearningRate 0.0988   Epoch: 0   Global Step: 490   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:17:39,959-Speed 3407.97 samples/sec   Loss 38.1755   LearningRate 0.0988   Epoch: 0   Global Step: 500   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:17:42,987-Speed 3382.57 samples/sec   Loss 37.9321   LearningRate 0.0988   Epoch: 0   Global Step: 510   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:17:46,047-Speed 3347.02 samples/sec   Loss 37.8409   LearningRate 0.0987   Epoch: 0   Global Step: 520   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:17:49,053-Speed 3407.03 samples/sec   Loss 37.8308   LearningRate 0.0987   Epoch: 0   Global Step: 530   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:17:52,063-Speed 3403.44 samples/sec   Loss 37.6902   LearningRate 0.0987   Epoch: 0   Global Step: 540   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:17:55,078-Speed 3397.20 samples/sec   Loss 37.5224   LearningRate 0.0987   Epoch: 0   Global Step: 550   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:17:58,091-Speed 3398.98 samples/sec   Loss 37.5446   LearningRate 0.0987   Epoch: 0   Global Step: 560   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:18:01,095-Speed 3409.45 samples/sec   Loss 37.4427   LearningRate 0.0986   Epoch: 0   Global Step: 570   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:18:04,105-Speed 3402.93 samples/sec   Loss 37.2560   LearningRate 0.0986   Epoch: 0   Global Step: 580   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:18:07,109-Speed 3409.70 samples/sec   Loss 37.1291   LearningRate 0.0986   Epoch: 0   Global Step: 590   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:18:10,113-Speed 3410.18 samples/sec   Loss 36.9833   LearningRate 0.0986   Epoch: 0   Global Step: 600   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:18:13,113-Speed 3413.64 samples/sec   Loss 36.8935   LearningRate 0.0985   Epoch: 0   Global Step: 610   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:18:16,117-Speed 3410.05 samples/sec   Loss 36.9686   LearningRate 0.0985   Epoch: 0   Global Step: 620   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:18:19,123-Speed 3406.76 samples/sec   Loss 36.7577   LearningRate 0.0985   Epoch: 0   Global Step: 630   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:18:22,136-Speed 3400.58 samples/sec   Loss 36.6989   LearningRate 0.0985   Epoch: 0   Global Step: 640   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:18:25,151-Speed 3396.35 samples/sec   Loss 36.4549   LearningRate 0.0984   Epoch: 0   Global Step: 650   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:18:28,156-Speed 3409.09 samples/sec   Loss 36.5036   LearningRate 0.0984   Epoch: 0   Global Step: 660   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:18:31,162-Speed 3406.26 samples/sec   Loss 36.3930   LearningRate 0.0984   Epoch: 0   Global Step: 670   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:18:34,165-Speed 3410.79 samples/sec   Loss 36.3177   LearningRate 0.0984   Epoch: 0   Global Step: 680   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:18:37,169-Speed 3409.82 samples/sec   Loss 36.0101   LearningRate 0.0983   Epoch: 0   Global Step: 690   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:18:40,174-Speed 3408.10 samples/sec   Loss 36.1398   LearningRate 0.0983   Epoch: 0   Global Step: 700   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:18:43,191-Speed 3394.47 samples/sec   Loss 35.9398   LearningRate 0.0983   Epoch: 0   Global Step: 710   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:18:46,202-Speed 3402.03 samples/sec   Loss 35.7569   LearningRate 0.0983   Epoch: 0   Global Step: 720   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:18:49,280-Speed 3327.87 samples/sec   Loss 35.6451   LearningRate 0.0982   Epoch: 0   Global Step: 730   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:18:52,339-Speed 3349.22 samples/sec   Loss 35.5468   LearningRate 0.0982   Epoch: 0   Global Step: 740   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:18:55,344-Speed 3408.23 samples/sec   Loss 35.4674   LearningRate 0.0982   Epoch: 0   Global Step: 750   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:18:58,381-Speed 3371.70 samples/sec   Loss 35.4605   LearningRate 0.0982   Epoch: 0   Global Step: 760   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:01,395-Speed 3397.99 samples/sec   Loss 35.4914   LearningRate 0.0981   Epoch: 0   Global Step: 770   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:04,407-Speed 3400.68 samples/sec   Loss 35.2344   LearningRate 0.0981   Epoch: 0   Global Step: 780   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:07,421-Speed 3398.69 samples/sec   Loss 35.2761   LearningRate 0.0981   Epoch: 0   Global Step: 790   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:10,428-Speed 3406.45 samples/sec   Loss 35.0778   LearningRate 0.0981   Epoch: 0   Global Step: 800   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:13,436-Speed 3404.28 samples/sec   Loss 35.0176   LearningRate 0.0981   Epoch: 0   Global Step: 810   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:16,451-Speed 3397.94 samples/sec   Loss 34.8997   LearningRate 0.0980   Epoch: 0   Global Step: 820   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:19,459-Speed 3405.22 samples/sec   Loss 34.6697   LearningRate 0.0980   Epoch: 0   Global Step: 830   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:22,466-Speed 3405.55 samples/sec   Loss 34.6715   LearningRate 0.0980   Epoch: 0   Global Step: 840   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:25,479-Speed 3399.88 samples/sec   Loss 34.4812   LearningRate 0.0980   Epoch: 0   Global Step: 850   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:28,491-Speed 3400.36 samples/sec   Loss 34.4792   LearningRate 0.0979   Epoch: 0   Global Step: 860   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:19:31,504-Speed 3399.37 samples/sec   Loss 34.4376   LearningRate 0.0979   Epoch: 0   Global Step: 870   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:19:34,521-Speed 3395.86 samples/sec   Loss 34.3876   LearningRate 0.0979   Epoch: 0   Global Step: 880   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:37,529-Speed 3404.64 samples/sec   Loss 34.1665   LearningRate 0.0979   Epoch: 0   Global Step: 890   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:40,547-Speed 3393.88 samples/sec   Loss 34.1142   LearningRate 0.0978   Epoch: 0   Global Step: 900   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:43,556-Speed 3403.89 samples/sec   Loss 34.0121   LearningRate 0.0978   Epoch: 0   Global Step: 910   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:46,565-Speed 3404.64 samples/sec   Loss 33.9119   LearningRate 0.0978   Epoch: 0   Global Step: 920   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:49,578-Speed 3398.86 samples/sec   Loss 33.6631   LearningRate 0.0978   Epoch: 0   Global Step: 930   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:52,607-Speed 3381.49 samples/sec   Loss 33.6736   LearningRate 0.0977   Epoch: 0   Global Step: 940   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:55,620-Speed 3399.71 samples/sec   Loss 33.5809   LearningRate 0.0977   Epoch: 0   Global Step: 950   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:19:58,632-Speed 3399.87 samples/sec   Loss 33.5833   LearningRate 0.0977   Epoch: 0   Global Step: 960   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:01,641-Speed 3404.56 samples/sec   Loss 33.3796   LearningRate 0.0977   Epoch: 0   Global Step: 970   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:04,635-Speed 3420.41 samples/sec   Loss 33.1931   LearningRate 0.0976   Epoch: 0   Global Step: 980   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:07,646-Speed 3402.14 samples/sec   Loss 33.1058   LearningRate 0.0976   Epoch: 0   Global Step: 990   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:10,666-Speed 3391.08 samples/sec   Loss 33.0799   LearningRate 0.0976   Epoch: 0   Global Step: 1000   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:13,676-Speed 3403.12 samples/sec   Loss 33.0494   LearningRate 0.0976   Epoch: 0   Global Step: 1010   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:16,685-Speed 3404.46 samples/sec   Loss 32.8746   LearningRate 0.0975   Epoch: 0   Global Step: 1020   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:19,696-Speed 3401.80 samples/sec   Loss 32.7224   LearningRate 0.0975   Epoch: 0   Global Step: 1030   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:22,708-Speed 3400.68 samples/sec   Loss 32.6824   LearningRate 0.0975   Epoch: 0   Global Step: 1040   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:25,718-Speed 3402.56 samples/sec   Loss 32.6408   LearningRate 0.0975   Epoch: 0   Global Step: 1050   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:28,727-Speed 3403.06 samples/sec   Loss 32.6445   LearningRate 0.0975   Epoch: 0   Global Step: 1060   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:31,751-Speed 3387.51 samples/sec   Loss 32.2915   LearningRate 0.0974   Epoch: 0   Global Step: 1070   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:34,755-Speed 3409.69 samples/sec   Loss 32.2545   LearningRate 0.0974   Epoch: 0   Global Step: 1080   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:37,779-Speed 3386.38 samples/sec   Loss 32.1185   LearningRate 0.0974   Epoch: 0   Global Step: 1090   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:40,796-Speed 3395.93 samples/sec   Loss 32.2366   LearningRate 0.0974   Epoch: 0   Global Step: 1100   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:43,807-Speed 3400.68 samples/sec   Loss 31.9739   LearningRate 0.0973   Epoch: 0   Global Step: 1110   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:46,825-Speed 3394.12 samples/sec   Loss 31.9725   LearningRate 0.0973   Epoch: 0   Global Step: 1120   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:49,869-Speed 3365.17 samples/sec   Loss 31.7781   LearningRate 0.0973   Epoch: 0   Global Step: 1130   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:52,902-Speed 3376.56 samples/sec   Loss 31.6935   LearningRate 0.0973   Epoch: 0   Global Step: 1140   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:55,912-Speed 3403.48 samples/sec   Loss 31.6471   LearningRate 0.0972   Epoch: 0   Global Step: 1150   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:20:58,926-Speed 3397.97 samples/sec   Loss 31.6190   LearningRate 0.0972   Epoch: 0   Global Step: 1160   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:01,959-Speed 3376.27 samples/sec   Loss 31.3908   LearningRate 0.0972   Epoch: 0   Global Step: 1170   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:04,994-Speed 3375.53 samples/sec   Loss 31.3512   LearningRate 0.0972   Epoch: 0   Global Step: 1180   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:08,037-Speed 3366.41 samples/sec   Loss 31.3354   LearningRate 0.0971   Epoch: 0   Global Step: 1190   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:11,049-Speed 3399.61 samples/sec   Loss 31.0653   LearningRate 0.0971   Epoch: 0   Global Step: 1200   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:14,063-Speed 3398.36 samples/sec   Loss 30.9226   LearningRate 0.0971   Epoch: 0   Global Step: 1210   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:17,077-Speed 3398.64 samples/sec   Loss 31.0489   LearningRate 0.0971   Epoch: 0   Global Step: 1220   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:20,088-Speed 3401.29 samples/sec   Loss 30.8484   LearningRate 0.0970   Epoch: 0   Global Step: 1230   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:23,114-Speed 3384.79 samples/sec   Loss 30.6441   LearningRate 0.0970   Epoch: 0   Global Step: 1240   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:26,147-Speed 3377.13 samples/sec   Loss 30.6786   LearningRate 0.0970   Epoch: 0   Global Step: 1250   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:29,175-Speed 3382.70 samples/sec   Loss 30.5269   LearningRate 0.0970   Epoch: 0   Global Step: 1260   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:32,189-Speed 3398.10 samples/sec   Loss 30.4855   LearningRate 0.0970   Epoch: 0   Global Step: 1270   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:35,201-Speed 3400.33 samples/sec   Loss 30.3768   LearningRate 0.0969   Epoch: 0   Global Step: 1280   Fp16 Grad Scale: 262144   Required: 7 hours
Training: 2022-04-26 12:21:38,208-Speed 3406.79 samples/sec   Loss 30.4089   LearningRate 0.0969   Epoch: 0   Global Step: 1290   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:41,234-Speed 3384.46 samples/sec   Loss 30.2671   LearningRate 0.0969   Epoch: 0   Global Step: 1300   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:44,260-Speed 3384.85 samples/sec   Loss 30.1830   LearningRate 0.0969   Epoch: 0   Global Step: 1310   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:47,296-Speed 3374.13 samples/sec   Loss 30.0835   LearningRate 0.0968   Epoch: 0   Global Step: 1320   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:50,316-Speed 3391.24 samples/sec   Loss 30.0697   LearningRate 0.0968   Epoch: 0   Global Step: 1330   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:53,405-Speed 3316.46 samples/sec   Loss 29.9324   LearningRate 0.0968   Epoch: 0   Global Step: 1340   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:56,418-Speed 3399.31 samples/sec   Loss 29.6903   LearningRate 0.0968   Epoch: 0   Global Step: 1350   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:21:59,433-Speed 3397.90 samples/sec   Loss 29.6768   LearningRate 0.0967   Epoch: 0   Global Step: 1360   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:22:02,453-Speed 3391.25 samples/sec   Loss 29.5743   LearningRate 0.0967   Epoch: 0   Global Step: 1370   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-26 12:22:05,492-Speed 3369.43 samples/sec   Loss 29.3147   LearningRate 0.0967   Epoch: 0   Global Step: 1380   Fp16 Grad Scale: 131072   Required: 7 hours
