Training: 2022-04-26 12:13:44,414-rank_id: 0
Training: 2022-04-26 12:15:16,033-Speed 9806.33 samples/sec   Loss 42.9453   LearningRate 0.0997   Epoch: 0   Global Step: 140   Fp16 Grad Scale: 8192   Required: 4 hours
Training: 2022-04-26 12:15:17,062-Speed 9959.19 samples/sec   Loss 42.9783   LearningRate 0.0996   Epoch: 0   Global Step: 150   Fp16 Grad Scale: 8192   Required: 4 hours
Training: 2022-04-26 12:15:18,092-Speed 9949.80 samples/sec   Loss 43.0806   LearningRate 0.0996   Epoch: 0   Global Step: 160   Fp16 Grad Scale: 8192   Required: 3 hours
Training: 2022-04-26 12:15:19,110-Speed 10061.30 samples/sec   Loss 42.9471   LearningRate 0.0996   Epoch: 0   Global Step: 170   Fp16 Grad Scale: 8192   Required: 3 hours
Training: 2022-04-26 12:15:20,141-Speed 9941.68 samples/sec   Loss 42.8548   LearningRate 0.0996   Epoch: 0   Global Step: 180   Fp16 Grad Scale: 8192   Required: 3 hours
Training: 2022-04-26 12:15:21,148-Speed 10174.39 samples/sec   Loss 43.0509   LearningRate 0.0995   Epoch: 0   Global Step: 190   Fp16 Grad Scale: 8192   Required: 3 hours
Training: 2022-04-26 12:15:22,175-Speed 9995.20 samples/sec   Loss 42.7759   LearningRate 0.0995   Epoch: 0   Global Step: 200   Fp16 Grad Scale: 8192   Required: 3 hours
Training: 2022-04-26 12:15:23,206-Speed 9931.15 samples/sec   Loss 42.8037   LearningRate 0.0995   Epoch: 0   Global Step: 210   Fp16 Grad Scale: 16384   Required: 3 hours
Training: 2022-04-26 12:15:24,202-Speed 10285.27 samples/sec   Loss 42.6644   LearningRate 0.0995   Epoch: 0   Global Step: 220   Fp16 Grad Scale: 16384   Required: 3 hours
Training: 2022-04-26 12:15:25,219-Speed 10080.51 samples/sec   Loss 42.6243   LearningRate 0.0994   Epoch: 0   Global Step: 230   Fp16 Grad Scale: 16384   Required: 3 hours
Training: 2022-04-26 12:15:26,219-Speed 10244.79 samples/sec   Loss 42.5539   LearningRate 0.0994   Epoch: 0   Global Step: 240   Fp16 Grad Scale: 16384   Required: 3 hours
Training: 2022-04-26 12:15:27,253-Speed 9909.13 samples/sec   Loss 42.4818   LearningRate 0.0994   Epoch: 0   Global Step: 250   Fp16 Grad Scale: 16384   Required: 3 hours
Training: 2022-04-26 12:15:28,269-Speed 10084.43 samples/sec   Loss 42.4364   LearningRate 0.0994   Epoch: 0   Global Step: 260   Fp16 Grad Scale: 16384   Required: 3 hours
Training: 2022-04-26 12:15:29,277-Speed 10174.85 samples/sec   Loss 42.2189   LearningRate 0.0993   Epoch: 0   Global Step: 270   Fp16 Grad Scale: 16384   Required: 3 hours
Training: 2022-04-26 12:15:30,249-Speed 10533.61 samples/sec   Loss 42.1720   LearningRate 0.0993   Epoch: 0   Global Step: 280   Fp16 Grad Scale: 16384   Required: 3 hours
Training: 2022-04-26 12:15:31,235-Speed 10393.71 samples/sec   Loss 42.1454   LearningRate 0.0993   Epoch: 0   Global Step: 290   Fp16 Grad Scale: 16384   Required: 3 hours
Training: 2022-04-26 12:15:32,202-Speed 10605.91 samples/sec   Loss 42.1768   LearningRate 0.0993   Epoch: 0   Global Step: 300   Fp16 Grad Scale: 16384   Required: 3 hours
Training: 2022-04-26 12:15:33,185-Speed 10424.80 samples/sec   Loss 42.0846   LearningRate 0.0993   Epoch: 0   Global Step: 310   Fp16 Grad Scale: 32768   Required: 3 hours
Training: 2022-04-26 12:15:34,170-Speed 10397.88 samples/sec   Loss 41.8795   LearningRate 0.0992   Epoch: 0   Global Step: 320   Fp16 Grad Scale: 32768   Required: 3 hours
Training: 2022-04-26 12:15:35,199-Speed 9955.74 samples/sec   Loss 41.8329   LearningRate 0.0992   Epoch: 0   Global Step: 330   Fp16 Grad Scale: 32768   Required: 3 hours
Training: 2022-04-26 12:15:36,192-Speed 10324.58 samples/sec   Loss 41.7625   LearningRate 0.0992   Epoch: 0   Global Step: 340   Fp16 Grad Scale: 32768   Required: 3 hours
Training: 2022-04-26 12:15:37,211-Speed 10061.34 samples/sec   Loss 41.7340   LearningRate 0.0992   Epoch: 0   Global Step: 350   Fp16 Grad Scale: 32768   Required: 3 hours
Training: 2022-04-26 12:15:38,254-Speed 9823.50 samples/sec   Loss 41.7453   LearningRate 0.0991   Epoch: 0   Global Step: 360   Fp16 Grad Scale: 32768   Required: 3 hours
Training: 2022-04-26 12:15:39,269-Speed 10097.25 samples/sec   Loss 41.5928   LearningRate 0.0991   Epoch: 0   Global Step: 370   Fp16 Grad Scale: 32768   Required: 3 hours
Training: 2022-04-26 12:15:40,289-Speed 10044.03 samples/sec   Loss 41.5593   LearningRate 0.0991   Epoch: 0   Global Step: 380   Fp16 Grad Scale: 32768   Required: 3 hours
Training: 2022-04-26 12:15:41,288-Speed 10253.97 samples/sec   Loss 41.4272   LearningRate 0.0991   Epoch: 0   Global Step: 390   Fp16 Grad Scale: 32768   Required: 3 hours
Training: 2022-04-26 12:15:42,292-Speed 10212.22 samples/sec   Loss 41.4545   LearningRate 0.0990   Epoch: 0   Global Step: 400   Fp16 Grad Scale: 32768   Required: 3 hours
Training: 2022-04-26 12:15:43,276-Speed 10408.58 samples/sec   Loss 41.3508   LearningRate 0.0990   Epoch: 0   Global Step: 410   Fp16 Grad Scale: 65536   Required: 3 hours
Training: 2022-04-26 12:15:44,249-Speed 10529.77 samples/sec   Loss 41.0850   LearningRate 0.0990   Epoch: 0   Global Step: 420   Fp16 Grad Scale: 65536   Required: 3 hours
Training: 2022-04-26 12:15:45,258-Speed 10155.20 samples/sec   Loss 41.1979   LearningRate 0.0990   Epoch: 0   Global Step: 430   Fp16 Grad Scale: 65536   Required: 3 hours
Training: 2022-04-26 12:15:46,257-Speed 10263.43 samples/sec   Loss 41.0555   LearningRate 0.0989   Epoch: 0   Global Step: 440   Fp16 Grad Scale: 65536   Required: 3 hours
Training: 2022-04-26 12:15:47,305-Speed 9771.03 samples/sec   Loss 40.9748   LearningRate 0.0989   Epoch: 0   Global Step: 450   Fp16 Grad Scale: 65536   Required: 3 hours
Training: 2022-04-26 12:15:48,335-Speed 9953.94 samples/sec   Loss 40.9589   LearningRate 0.0989   Epoch: 0   Global Step: 460   Fp16 Grad Scale: 65536   Required: 3 hours
Training: 2022-04-26 12:15:49,346-Speed 10138.26 samples/sec   Loss 40.9583   LearningRate 0.0989   Epoch: 0   Global Step: 470   Fp16 Grad Scale: 65536   Required: 3 hours
Training: 2022-04-26 12:15:50,390-Speed 9815.93 samples/sec   Loss 40.9197   LearningRate 0.0988   Epoch: 0   Global Step: 480   Fp16 Grad Scale: 65536   Required: 3 hours
Training: 2022-04-26 12:15:51,451-Speed 9655.18 samples/sec   Loss 40.7522   LearningRate 0.0988   Epoch: 0   Global Step: 490   Fp16 Grad Scale: 65536   Required: 3 hours
Training: 2022-04-26 12:15:52,491-Speed 9854.44 samples/sec   Loss 40.7229   LearningRate 0.0988   Epoch: 0   Global Step: 500   Fp16 Grad Scale: 65536   Required: 3 hours
Training: 2022-04-26 12:15:53,539-Speed 9773.87 samples/sec   Loss 40.6560   LearningRate 0.0988   Epoch: 0   Global Step: 510   Fp16 Grad Scale: 131072   Required: 3 hours
Training: 2022-04-26 12:15:54,545-Speed 10193.27 samples/sec   Loss 40.5529   LearningRate 0.0987   Epoch: 0   Global Step: 520   Fp16 Grad Scale: 131072   Required: 3 hours
Training: 2022-04-26 12:15:55,554-Speed 10155.20 samples/sec   Loss 40.4950   LearningRate 0.0987   Epoch: 0   Global Step: 530   Fp16 Grad Scale: 131072   Required: 3 hours
Training: 2022-04-26 12:15:56,520-Speed 10604.35 samples/sec   Loss 40.4448   LearningRate 0.0987   Epoch: 0   Global Step: 540   Fp16 Grad Scale: 131072   Required: 3 hours
Training: 2022-04-26 12:15:57,520-Speed 10242.42 samples/sec   Loss 40.3400   LearningRate 0.0987   Epoch: 0   Global Step: 550   Fp16 Grad Scale: 131072   Required: 3 hours
Training: 2022-04-26 12:15:58,517-Speed 10276.12 samples/sec   Loss 40.3617   LearningRate 0.0987   Epoch: 0   Global Step: 560   Fp16 Grad Scale: 131072   Required: 3 hours
Training: 2022-04-26 12:15:59,538-Speed 10039.51 samples/sec   Loss 40.2807   LearningRate 0.0986   Epoch: 0   Global Step: 570   Fp16 Grad Scale: 131072   Required: 3 hours
Training: 2022-04-26 12:16:00,533-Speed 10303.96 samples/sec   Loss 40.1375   LearningRate 0.0986   Epoch: 0   Global Step: 580   Fp16 Grad Scale: 131072   Required: 3 hours
Training: 2022-04-26 12:16:01,569-Speed 9889.39 samples/sec   Loss 40.0726   LearningRate 0.0986   Epoch: 0   Global Step: 590   Fp16 Grad Scale: 131072   Required: 3 hours
Training: 2022-04-26 12:16:02,556-Speed 10380.05 samples/sec   Loss 39.9737   LearningRate 0.0986   Epoch: 0   Global Step: 600   Fp16 Grad Scale: 131072   Required: 3 hours
Training: 2022-04-26 12:16:03,576-Speed 10050.57 samples/sec   Loss 39.9906   LearningRate 0.0985   Epoch: 0   Global Step: 610   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:04,592-Speed 10079.22 samples/sec   Loss 39.9614   LearningRate 0.0985   Epoch: 0   Global Step: 620   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:05,590-Speed 10267.93 samples/sec   Loss 39.7538   LearningRate 0.0985   Epoch: 0   Global Step: 630   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:06,586-Speed 10307.89 samples/sec   Loss 39.7995   LearningRate 0.0985   Epoch: 0   Global Step: 640   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:07,559-Speed 10527.08 samples/sec   Loss 39.7597   LearningRate 0.0984   Epoch: 0   Global Step: 650   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:08,537-Speed 10476.16 samples/sec   Loss 39.7162   LearningRate 0.0984   Epoch: 0   Global Step: 660   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:09,553-Speed 10089.51 samples/sec   Loss 39.6089   LearningRate 0.0984   Epoch: 0   Global Step: 670   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:10,524-Speed 10543.46 samples/sec   Loss 39.6131   LearningRate 0.0984   Epoch: 0   Global Step: 680   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:11,555-Speed 9943.02 samples/sec   Loss 39.4369   LearningRate 0.0983   Epoch: 0   Global Step: 690   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:12,581-Speed 9984.36 samples/sec   Loss 39.4788   LearningRate 0.0983   Epoch: 0   Global Step: 700   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:13,565-Speed 10419.26 samples/sec   Loss 39.4331   LearningRate 0.0983   Epoch: 0   Global Step: 710   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:14,585-Speed 10040.19 samples/sec   Loss 39.2640   LearningRate 0.0983   Epoch: 0   Global Step: 720   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:15,615-Speed 9945.38 samples/sec   Loss 39.2680   LearningRate 0.0982   Epoch: 0   Global Step: 730   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:16,637-Speed 10029.78 samples/sec   Loss 39.0758   LearningRate 0.0982   Epoch: 0   Global Step: 740   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:17,656-Speed 10048.39 samples/sec   Loss 39.0525   LearningRate 0.0982   Epoch: 0   Global Step: 750   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:18,689-Speed 9928.41 samples/sec   Loss 39.1480   LearningRate 0.0982   Epoch: 0   Global Step: 760   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:19,672-Speed 10419.83 samples/sec   Loss 39.0931   LearningRate 0.0981   Epoch: 0   Global Step: 770   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:20,649-Speed 10493.27 samples/sec   Loss 38.9311   LearningRate 0.0981   Epoch: 0   Global Step: 780   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:21,623-Speed 10522.49 samples/sec   Loss 38.9464   LearningRate 0.0981   Epoch: 0   Global Step: 790   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:22,630-Speed 10168.63 samples/sec   Loss 38.7354   LearningRate 0.0981   Epoch: 0   Global Step: 800   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:23,640-Speed 10144.65 samples/sec   Loss 38.7535   LearningRate 0.0981   Epoch: 0   Global Step: 810   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:24,661-Speed 10038.69 samples/sec   Loss 38.6765   LearningRate 0.0980   Epoch: 0   Global Step: 820   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:25,666-Speed 10199.21 samples/sec   Loss 38.5595   LearningRate 0.0980   Epoch: 0   Global Step: 830   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:26,685-Speed 10060.19 samples/sec   Loss 38.5236   LearningRate 0.0980   Epoch: 0   Global Step: 840   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:27,690-Speed 10191.32 samples/sec   Loss 38.4100   LearningRate 0.0980   Epoch: 0   Global Step: 850   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:28,717-Speed 9975.84 samples/sec   Loss 38.4323   LearningRate 0.0979   Epoch: 0   Global Step: 860   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:29,754-Speed 9881.94 samples/sec   Loss 38.4085   LearningRate 0.0979   Epoch: 0   Global Step: 870   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:30,737-Speed 10429.22 samples/sec   Loss 38.3715   LearningRate 0.0979   Epoch: 0   Global Step: 880   Fp16 Grad Scale: 262144   Required: 3 hours
Training: 2022-04-26 12:16:31,725-Speed 10369.80 samples/sec   Loss 38.2140   LearningRate 0.0979   Epoch: 0   Global Step: 890   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:32,682-Speed 10701.12 samples/sec   Loss 38.1684   LearningRate 0.0978   Epoch: 0   Global Step: 900   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:33,666-Speed 10420.93 samples/sec   Loss 38.1410   LearningRate 0.0978   Epoch: 0   Global Step: 910   Fp16 Grad Scale: 524288   Required: 2 hours
Training: 2022-04-26 12:16:34,647-Speed 10437.98 samples/sec   Loss 38.0749   LearningRate 0.0978   Epoch: 0   Global Step: 920   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:35,668-Speed 10039.42 samples/sec   Loss 37.8569   LearningRate 0.0978   Epoch: 0   Global Step: 930   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:36,686-Speed 10063.64 samples/sec   Loss 37.8358   LearningRate 0.0977   Epoch: 0   Global Step: 940   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:37,680-Speed 10314.48 samples/sec   Loss 37.7280   LearningRate 0.0977   Epoch: 0   Global Step: 950   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:38,651-Speed 10551.18 samples/sec   Loss 37.8135   LearningRate 0.0977   Epoch: 0   Global Step: 960   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:39,687-Speed 9890.92 samples/sec   Loss 37.6161   LearningRate 0.0977   Epoch: 0   Global Step: 970   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:40,690-Speed 10209.95 samples/sec   Loss 37.5304   LearningRate 0.0976   Epoch: 0   Global Step: 980   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:41,706-Speed 10088.31 samples/sec   Loss 37.4253   LearningRate 0.0976   Epoch: 0   Global Step: 990   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:42,751-Speed 9805.55 samples/sec   Loss 37.3630   LearningRate 0.0976   Epoch: 0   Global Step: 1000   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:43,717-Speed 10611.49 samples/sec   Loss 37.3403   LearningRate 0.0976   Epoch: 0   Global Step: 1010   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:44,680-Speed 10644.78 samples/sec   Loss 37.2956   LearningRate 0.0975   Epoch: 0   Global Step: 1020   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:45,691-Speed 10127.32 samples/sec   Loss 37.1920   LearningRate 0.0975   Epoch: 0   Global Step: 1030   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:46,695-Speed 10212.96 samples/sec   Loss 37.2476   LearningRate 0.0975   Epoch: 0   Global Step: 1040   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:47,688-Speed 10317.71 samples/sec   Loss 37.0997   LearningRate 0.0975   Epoch: 0   Global Step: 1050   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:48,665-Speed 10486.46 samples/sec   Loss 37.1325   LearningRate 0.0975   Epoch: 0   Global Step: 1060   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:49,715-Speed 9758.97 samples/sec   Loss 36.9576   LearningRate 0.0974   Epoch: 0   Global Step: 1070   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:50,752-Speed 9879.32 samples/sec   Loss 36.8748   LearningRate 0.0974   Epoch: 0   Global Step: 1080   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:51,753-Speed 10238.39 samples/sec   Loss 36.8365   LearningRate 0.0974   Epoch: 0   Global Step: 1090   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:52,750-Speed 10275.58 samples/sec   Loss 36.8320   LearningRate 0.0974   Epoch: 0   Global Step: 1100   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:53,725-Speed 10512.76 samples/sec   Loss 36.6987   LearningRate 0.0973   Epoch: 0   Global Step: 1110   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:54,724-Speed 10262.04 samples/sec   Loss 36.6496   LearningRate 0.0973   Epoch: 0   Global Step: 1120   Fp16 Grad Scale: 524288   Required: 2 hours
Training: 2022-04-26 12:16:55,727-Speed 10213.79 samples/sec   Loss 36.6226   LearningRate 0.0973   Epoch: 0   Global Step: 1130   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:56,700-Speed 10529.19 samples/sec   Loss 36.5284   LearningRate 0.0973   Epoch: 0   Global Step: 1140   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:57,681-Speed 10446.41 samples/sec   Loss 36.5393   LearningRate 0.0972   Epoch: 0   Global Step: 1150   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:58,685-Speed 10214.15 samples/sec   Loss 36.5119   LearningRate 0.0972   Epoch: 0   Global Step: 1160   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:16:59,672-Speed 10371.32 samples/sec   Loss 36.3003   LearningRate 0.0972   Epoch: 0   Global Step: 1170   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:00,710-Speed 9878.19 samples/sec   Loss 36.3236   LearningRate 0.0972   Epoch: 0   Global Step: 1180   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:01,728-Speed 10058.24 samples/sec   Loss 36.2985   LearningRate 0.0971   Epoch: 0   Global Step: 1190   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:02,716-Speed 10370.92 samples/sec   Loss 36.0921   LearningRate 0.0971   Epoch: 0   Global Step: 1200   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:03,739-Speed 10021.66 samples/sec   Loss 36.0679   LearningRate 0.0971   Epoch: 0   Global Step: 1210   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:04,732-Speed 10319.52 samples/sec   Loss 36.0400   LearningRate 0.0971   Epoch: 0   Global Step: 1220   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:05,757-Speed 9993.80 samples/sec   Loss 35.9867   LearningRate 0.0970   Epoch: 0   Global Step: 1230   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:06,776-Speed 10064.85 samples/sec   Loss 35.8918   LearningRate 0.0970   Epoch: 0   Global Step: 1240   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:07,763-Speed 10379.77 samples/sec   Loss 35.8370   LearningRate 0.0970   Epoch: 0   Global Step: 1250   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:08,749-Speed 10390.34 samples/sec   Loss 35.8122   LearningRate 0.0970   Epoch: 0   Global Step: 1260   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:09,774-Speed 10003.49 samples/sec   Loss 35.8311   LearningRate 0.0970   Epoch: 0   Global Step: 1270   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:10,772-Speed 10261.91 samples/sec   Loss 35.7244   LearningRate 0.0969   Epoch: 0   Global Step: 1280   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:11,766-Speed 10312.24 samples/sec   Loss 35.6709   LearningRate 0.0969   Epoch: 0   Global Step: 1290   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:12,782-Speed 10085.12 samples/sec   Loss 35.6321   LearningRate 0.0969   Epoch: 0   Global Step: 1300   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:13,764-Speed 10439.63 samples/sec   Loss 35.5945   LearningRate 0.0969   Epoch: 0   Global Step: 1310   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:14,783-Speed 10049.38 samples/sec   Loss 35.5378   LearningRate 0.0968   Epoch: 0   Global Step: 1320   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:15,813-Speed 9947.56 samples/sec   Loss 35.4542   LearningRate 0.0968   Epoch: 0   Global Step: 1330   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:16,818-Speed 10198.61 samples/sec   Loss 35.3484   LearningRate 0.0968   Epoch: 0   Global Step: 1340   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:17,834-Speed 10086.75 samples/sec   Loss 35.2233   LearningRate 0.0968   Epoch: 0   Global Step: 1350   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:18,821-Speed 10385.22 samples/sec   Loss 35.2404   LearningRate 0.0967   Epoch: 0   Global Step: 1360   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:19,844-Speed 10011.43 samples/sec   Loss 35.2010   LearningRate 0.0967   Epoch: 0   Global Step: 1370   Fp16 Grad Scale: 262144   Required: 2 hours
Training: 2022-04-26 12:17:20,868-Speed 10010.41 samples/sec   Loss 35.0205   LearningRate 0.0967   Epoch: 0   Global Step: 1380   Fp16 Grad Scale: 262144   Required: 2 hours
