Training: 2021-03-10 19:35:02,913-rank_id: 0
Training: 2021-03-10 19:43:06,301-Speed 3642.86 samples/sec   Loss 29.5763   Epoch: 0   Global Step: 2250   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:43:13,486-Speed 3563.01 samples/sec   Loss 28.9143   Epoch: 0   Global Step: 2300   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:43:20,695-Speed 3551.46 samples/sec   Loss 28.8125   Epoch: 0   Global Step: 2350   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:43:27,740-Speed 3633.88 samples/sec   Loss 28.5568   Epoch: 0   Global Step: 2400   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:43:34,975-Speed 3538.72 samples/sec   Loss 28.0751   Epoch: 0   Global Step: 2450   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:43:41,994-Speed 3647.71 samples/sec   Loss 27.6929   Epoch: 0   Global Step: 2500   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:43:49,198-Speed 3553.37 samples/sec   Loss 27.5705   Epoch: 0   Global Step: 2550   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:43:56,288-Speed 3611.17 samples/sec   Loss 27.2318   Epoch: 0   Global Step: 2600   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:44:03,316-Speed 3642.88 samples/sec   Loss 26.9497   Epoch: 0   Global Step: 2650   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:44:10,485-Speed 3570.85 samples/sec   Loss 26.8589   Epoch: 0   Global Step: 2700   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:44:17,545-Speed 3626.65 samples/sec   Loss 26.5506   Epoch: 0   Global Step: 2750   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:44:24,768-Speed 3544.47 samples/sec   Loss 26.2630   Epoch: 0   Global Step: 2800   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:44:32,647-Speed 3249.12 samples/sec   Loss 25.9279   Epoch: 0   Global Step: 2850   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:44:39,753-Speed 3602.58 samples/sec   Loss 25.7353   Epoch: 0   Global Step: 2900   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:44:47,486-Speed 3310.71 samples/sec   Loss 25.5998   Epoch: 0   Global Step: 2950   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:44:54,533-Speed 3633.30 samples/sec   Loss 25.3159   Epoch: 0   Global Step: 3000   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:45:02,213-Speed 3333.46 samples/sec   Loss 25.0646   Epoch: 0   Global Step: 3050   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:45:09,249-Speed 3638.24 samples/sec   Loss 24.8735   Epoch: 0   Global Step: 3100   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:45:17,295-Speed 3182.05 samples/sec   Loss 24.7152   Epoch: 0   Global Step: 3150   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:45:24,363-Speed 3622.36 samples/sec   Loss 24.3865   Epoch: 0   Global Step: 3200   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:45:31,434-Speed 3620.30 samples/sec   Loss 24.3193   Epoch: 0   Global Step: 3250   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:45:39,004-Speed 3382.17 samples/sec   Loss 24.1013   Epoch: 0   Global Step: 3300   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:45:46,070-Speed 3622.96 samples/sec   Loss 23.9854   Epoch: 0   Global Step: 3350   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:45:53,190-Speed 3595.82 samples/sec   Loss 23.8301   Epoch: 0   Global Step: 3400   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:46:00,397-Speed 3552.50 samples/sec   Loss 23.6888   Epoch: 0   Global Step: 3450   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:46:07,779-Speed 3468.05 samples/sec   Loss 23.4852   Epoch: 0   Global Step: 3500   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:46:14,856-Speed 3617.52 samples/sec   Loss 23.3479   Epoch: 0   Global Step: 3550   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:46:22,004-Speed 3581.66 samples/sec   Loss 23.2034   Epoch: 0   Global Step: 3600   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:46:29,291-Speed 3513.30 samples/sec   Loss 22.9309   Epoch: 0   Global Step: 3650   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:46:36,383-Speed 3610.10 samples/sec   Loss 22.9308   Epoch: 0   Global Step: 3700   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:46:43,551-Speed 3571.46 samples/sec   Loss 22.8915   Epoch: 0   Global Step: 3750   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:46:50,948-Speed 3460.90 samples/sec   Loss 22.6301   Epoch: 0   Global Step: 3800   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:46:58,025-Speed 3617.98 samples/sec   Loss 22.6187   Epoch: 0   Global Step: 3850   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:47:05,148-Speed 3593.87 samples/sec   Loss 22.2690   Epoch: 0   Global Step: 3900   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:47:12,233-Speed 3613.91 samples/sec   Loss 22.1319   Epoch: 0   Global Step: 3950   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:47:19,321-Speed 3611.69 samples/sec   Loss 22.0894   Epoch: 0   Global Step: 4000   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:47:51,473-[lfw][4000]XNorm: 22.237436
Training: 2021-03-10 19:47:51,474-[lfw][4000]Accuracy-Flip: 0.98167+-0.00628
Training: 2021-03-10 19:47:51,474-[lfw][4000]Accuracy-Highest: 0.98167
Training: 2021-03-10 19:48:27,927-[cfp_fp][4000]XNorm: 18.589284
Training: 2021-03-10 19:48:27,928-[cfp_fp][4000]Accuracy-Flip: 0.85571+-0.01345
Training: 2021-03-10 19:48:27,928-[cfp_fp][4000]Accuracy-Highest: 0.85571
Training: 2021-03-10 19:48:59,286-[agedb_30][4000]XNorm: 21.121278
Training: 2021-03-10 19:48:59,287-[agedb_30][4000]Accuracy-Flip: 0.89033+-0.02345
Training: 2021-03-10 19:48:59,287-[agedb_30][4000]Accuracy-Highest: 0.89033
Training: 2021-03-10 19:49:06,452-Speed 238.96 samples/sec   Loss 21.9292   Epoch: 0   Global Step: 4050   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:49:13,760-Speed 3503.60 samples/sec   Loss 21.9125   Epoch: 0   Global Step: 4100   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:49:21,028-Speed 3522.43 samples/sec   Loss 21.7847   Epoch: 0   Global Step: 4150   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:49:28,253-Speed 3543.35 samples/sec   Loss 21.4587   Epoch: 0   Global Step: 4200   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:49:35,388-Speed 3588.46 samples/sec   Loss 21.5184   Epoch: 0   Global Step: 4250   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:49:42,430-Speed 3635.40 samples/sec   Loss 21.4828   Epoch: 0   Global Step: 4300   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:49:49,570-Speed 3585.45 samples/sec   Loss 21.2202   Epoch: 0   Global Step: 4350   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:49:56,609-Speed 3637.14 samples/sec   Loss 21.1249   Epoch: 0   Global Step: 4400   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:50:03,756-Speed 3582.17 samples/sec   Loss 20.9706   Epoch: 0   Global Step: 4450   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:50:10,841-Speed 3613.62 samples/sec   Loss 20.9909   Epoch: 0   Global Step: 4500   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:50:17,885-Speed 3634.63 samples/sec   Loss 20.8095   Epoch: 0   Global Step: 4550   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:50:25,133-Speed 3532.10 samples/sec   Loss 20.6165   Epoch: 0   Global Step: 4600   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:50:32,450-Speed 3498.92 samples/sec   Loss 20.5757   Epoch: 0   Global Step: 4650   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:50:40,265-Speed 3275.97 samples/sec   Loss 20.4417   Epoch: 0   Global Step: 4700   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:50:47,518-Speed 3529.45 samples/sec   Loss 20.4375   Epoch: 0   Global Step: 4750   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:50:54,514-Speed 3659.82 samples/sec   Loss 20.3000   Epoch: 0   Global Step: 4800   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:51:01,709-Speed 3558.03 samples/sec   Loss 20.1866   Epoch: 0   Global Step: 4850   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:51:08,776-Speed 3622.90 samples/sec   Loss 20.1972   Epoch: 0   Global Step: 4900   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:51:15,964-Speed 3561.83 samples/sec   Loss 20.1361   Epoch: 0   Global Step: 4950   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:51:23,046-Speed 3614.69 samples/sec   Loss 19.9821   Epoch: 0   Global Step: 5000   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:51:30,177-Speed 3590.13 samples/sec   Loss 19.9546   Epoch: 0   Global Step: 5050   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:51:37,533-Speed 3480.45 samples/sec   Loss 19.8473   Epoch: 0   Global Step: 5100   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:51:44,642-Speed 3601.39 samples/sec   Loss 19.6641   Epoch: 0   Global Step: 5150   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:51:51,742-Speed 3606.03 samples/sec   Loss 19.5466   Epoch: 0   Global Step: 5200   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:51:58,989-Speed 3532.69 samples/sec   Loss 19.3707   Epoch: 0   Global Step: 5250   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:52:06,129-Speed 3585.58 samples/sec   Loss 19.4648   Epoch: 0   Global Step: 5300   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:52:13,376-Speed 3532.42 samples/sec   Loss 19.3315   Epoch: 0   Global Step: 5350   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:52:20,341-Speed 3675.77 samples/sec   Loss 19.3921   Epoch: 0   Global Step: 5400   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:52:27,645-Speed 3505.33 samples/sec   Loss 19.1640   Epoch: 0   Global Step: 5450   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:52:34,757-Speed 3599.53 samples/sec   Loss 19.1576   Epoch: 0   Global Step: 5500   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:52:41,963-Speed 3552.77 samples/sec   Loss 19.2760   Epoch: 0   Global Step: 5550   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:52:49,245-Speed 3515.92 samples/sec   Loss 19.0697   Epoch: 0   Global Step: 5600   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:52:56,374-Speed 3591.10 samples/sec   Loss 19.1074   Epoch: 0   Global Step: 5650   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:53:03,940-Speed 3383.68 samples/sec   Loss 18.9110   Epoch: 0   Global Step: 5700   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:53:11,019-Speed 3616.50 samples/sec   Loss 18.8496   Epoch: 0   Global Step: 5750   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:53:18,320-Speed 3506.50 samples/sec   Loss 18.7867   Epoch: 0   Global Step: 5800   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:53:25,649-Speed 3493.57 samples/sec   Loss 18.7028   Epoch: 0   Global Step: 5850   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:53:32,634-Speed 3664.93 samples/sec   Loss 18.6956   Epoch: 0   Global Step: 5900   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:53:40,467-Speed 3268.38 samples/sec   Loss 18.6548   Epoch: 0   Global Step: 5950   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:53:47,776-Speed 3502.92 samples/sec   Loss 18.6377   Epoch: 0   Global Step: 6000   Fp16 Grad Scale: 8192   Required: 12 hours
Training: 2021-03-10 19:54:20,965-[lfw][6000]XNorm: 24.149721
Training: 2021-03-10 19:54:20,965-[lfw][6000]Accuracy-Flip: 0.99050+-0.00553
Training: 2021-03-10 19:54:20,966-[lfw][6000]Accuracy-Highest: 0.99050
Training: 2021-03-10 19:54:59,558-[cfp_fp][6000]XNorm: 21.078066
Training: 2021-03-10 19:54:59,559-[cfp_fp][6000]Accuracy-Flip: 0.90643+-0.01569
Training: 2021-03-10 19:54:59,559-[cfp_fp][6000]Accuracy-Highest: 0.90643
Training: 2021-03-10 19:55:32,341-[agedb_30][6000]XNorm: 23.256767
Training: 2021-03-10 19:55:32,341-[agedb_30][6000]Accuracy-Flip: 0.92033+-0.01969
Training: 2021-03-10 19:55:32,341-[agedb_30][6000]Accuracy-Highest: 0.92033
Training: 2021-03-10 19:55:39,920-Speed 228.28 samples/sec   Loss 18.5859   Epoch: 0   Global Step: 6050   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:55:47,430-Speed 3409.18 samples/sec   Loss 18.4986   Epoch: 0   Global Step: 6100   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:55:54,793-Speed 3477.00 samples/sec   Loss 18.4952   Epoch: 0   Global Step: 6150   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:56:02,018-Speed 3543.79 samples/sec   Loss 18.5210   Epoch: 0   Global Step: 6200   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:56:09,245-Speed 3542.00 samples/sec   Loss 18.3141   Epoch: 0   Global Step: 6250   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:56:16,723-Speed 3423.66 samples/sec   Loss 18.2387   Epoch: 0   Global Step: 6300   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:56:23,882-Speed 3576.34 samples/sec   Loss 18.2385   Epoch: 0   Global Step: 6350   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:56:31,300-Speed 3451.37 samples/sec   Loss 18.3362   Epoch: 0   Global Step: 6400   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:56:38,464-Speed 3573.32 samples/sec   Loss 18.2582   Epoch: 0   Global Step: 6450   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:56:45,392-Speed 3695.37 samples/sec   Loss 18.0848   Epoch: 0   Global Step: 6500   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:56:52,728-Speed 3490.01 samples/sec   Loss 18.0334   Epoch: 0   Global Step: 6550   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:57:00,041-Speed 3500.86 samples/sec   Loss 18.0499   Epoch: 0   Global Step: 6600   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:57:07,251-Speed 3550.94 samples/sec   Loss 18.0107   Epoch: 0   Global Step: 6650   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:57:14,409-Speed 3576.71 samples/sec   Loss 18.0500   Epoch: 0   Global Step: 6700   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:57:21,583-Speed 3568.35 samples/sec   Loss 17.8585   Epoch: 0   Global Step: 6750   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:57:28,698-Speed 3598.64 samples/sec   Loss 17.8779   Epoch: 0   Global Step: 6800   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:57:35,731-Speed 3639.86 samples/sec   Loss 17.8756   Epoch: 0   Global Step: 6850   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:57:42,694-Speed 3676.65 samples/sec   Loss 17.7165   Epoch: 0   Global Step: 6900   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:57:49,859-Speed 3573.61 samples/sec   Loss 17.8558   Epoch: 0   Global Step: 6950   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:57:57,004-Speed 3582.70 samples/sec   Loss 17.6662   Epoch: 0   Global Step: 7000   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:58:04,310-Speed 3504.28 samples/sec   Loss 17.7154   Epoch: 0   Global Step: 7050   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:58:11,528-Speed 3546.72 samples/sec   Loss 17.5385   Epoch: 0   Global Step: 7100   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:58:18,525-Speed 3659.35 samples/sec   Loss 17.6373   Epoch: 0   Global Step: 7150   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:58:25,885-Speed 3478.53 samples/sec   Loss 17.5694   Epoch: 0   Global Step: 7200   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:58:33,170-Speed 3514.22 samples/sec   Loss 17.4247   Epoch: 0   Global Step: 7250   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:58:40,243-Speed 3619.39 samples/sec   Loss 17.5913   Epoch: 0   Global Step: 7300   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:58:47,244-Speed 3656.88 samples/sec   Loss 17.3768   Epoch: 0   Global Step: 7350   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:58:54,488-Speed 3534.52 samples/sec   Loss 17.5747   Epoch: 0   Global Step: 7400   Fp16 Grad Scale: 8192   Required: 13 hours
Training: 2021-03-10 19:59:01,599-Speed 3599.99 samples/sec   Loss 17.6252   Epoch: 0   Global Step: 7450   Fp16 Grad Scale: 8192   Required: 13 hours
