Training: 2022-03-25 22:36:07,736-rank_id: 0
Training: 2022-03-25 22:43:42,371-Speed 24992.98 samples/sec   Loss 38.7332   LearningRate 0.0001   Epoch: 0   Global Step: 430   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:43:52,363-Speed 24606.66 samples/sec   Loss 38.7629   LearningRate 0.0001   Epoch: 0   Global Step: 440   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:44:02,356-Speed 24599.41 samples/sec   Loss 38.8732   LearningRate 0.0001   Epoch: 0   Global Step: 450   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:44:12,129-Speed 25150.83 samples/sec   Loss 38.7793   LearningRate 0.0001   Epoch: 0   Global Step: 460   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:44:21,837-Speed 25321.16 samples/sec   Loss 38.7960   LearningRate 0.0001   Epoch: 0   Global Step: 470   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:44:32,812-Speed 22395.31 samples/sec   Loss 38.8065   LearningRate 0.0001   Epoch: 0   Global Step: 480   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:44:42,564-Speed 25209.48 samples/sec   Loss 38.8675   LearningRate 0.0001   Epoch: 0   Global Step: 490   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:44:52,349-Speed 25120.53 samples/sec   Loss 38.8335   LearningRate 0.0001   Epoch: 0   Global Step: 500   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:45:02,109-Speed 25183.51 samples/sec   Loss 38.8670   LearningRate 0.0001   Epoch: 0   Global Step: 510   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:45:11,904-Speed 25093.14 samples/sec   Loss 38.8441   LearningRate 0.0001   Epoch: 0   Global Step: 520   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:45:21,631-Speed 25267.33 samples/sec   Loss 38.8459   LearningRate 0.0001   Epoch: 0   Global Step: 530   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:45:31,663-Speed 24500.13 samples/sec   Loss 38.8537   LearningRate 0.0001   Epoch: 0   Global Step: 540   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:45:41,489-Speed 25016.00 samples/sec   Loss 38.8839   LearningRate 0.0001   Epoch: 0   Global Step: 550   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:45:51,305-Speed 25038.74 samples/sec   Loss 38.8862   LearningRate 0.0001   Epoch: 0   Global Step: 560   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:46:01,105-Speed 25081.81 samples/sec   Loss 38.8807   LearningRate 0.0001   Epoch: 0   Global Step: 570   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:46:10,969-Speed 24918.48 samples/sec   Loss 38.8994   LearningRate 0.0001   Epoch: 0   Global Step: 580   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:46:20,722-Speed 25200.57 samples/sec   Loss 38.9110   LearningRate 0.0001   Epoch: 0   Global Step: 590   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:46:30,525-Speed 25073.68 samples/sec   Loss 38.9053   LearningRate 0.0001   Epoch: 0   Global Step: 600   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:46:40,177-Speed 25465.73 samples/sec   Loss 38.9112   LearningRate 0.0001   Epoch: 0   Global Step: 610   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:46:49,897-Speed 25287.79 samples/sec   Loss 38.9328   LearningRate 0.0001   Epoch: 0   Global Step: 620   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:46:59,527-Speed 25523.88 samples/sec   Loss 38.9337   LearningRate 0.0001   Epoch: 0   Global Step: 630   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:47:09,322-Speed 25094.00 samples/sec   Loss 38.9425   LearningRate 0.0001   Epoch: 0   Global Step: 640   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:47:19,173-Speed 24953.98 samples/sec   Loss 38.9526   LearningRate 0.0001   Epoch: 0   Global Step: 650   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:47:30,472-Speed 21753.67 samples/sec   Loss 38.9557   LearningRate 0.0001   Epoch: 0   Global Step: 660   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:47:40,195-Speed 25279.94 samples/sec   Loss 38.9613   LearningRate 0.0001   Epoch: 0   Global Step: 670   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:47:50,004-Speed 25057.28 samples/sec   Loss 38.9586   LearningRate 0.0001   Epoch: 0   Global Step: 680   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:47:59,841-Speed 24986.01 samples/sec   Loss 38.9529   LearningRate 0.0001   Epoch: 0   Global Step: 690   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:48:09,576-Speed 25248.77 samples/sec   Loss 38.9621   LearningRate 0.0001   Epoch: 0   Global Step: 700   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:48:19,331-Speed 25199.78 samples/sec   Loss 38.9775   LearningRate 0.0001   Epoch: 0   Global Step: 710   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:48:29,087-Speed 25194.89 samples/sec   Loss 38.9830   LearningRate 0.0001   Epoch: 0   Global Step: 720   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:48:38,797-Speed 25319.98 samples/sec   Loss 38.9819   LearningRate 0.0001   Epoch: 0   Global Step: 730   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:48:48,522-Speed 25272.41 samples/sec   Loss 38.9803   LearningRate 0.0001   Epoch: 0   Global Step: 740   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:48:58,343-Speed 25027.31 samples/sec   Loss 38.9782   LearningRate 0.0001   Epoch: 0   Global Step: 750   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:49:08,065-Speed 25284.50 samples/sec   Loss 38.9735   LearningRate 0.0001   Epoch: 0   Global Step: 760   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:49:17,930-Speed 24917.86 samples/sec   Loss 38.9842   LearningRate 0.0001   Epoch: 0   Global Step: 770   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:49:27,816-Speed 24867.03 samples/sec   Loss 38.9782   LearningRate 0.0001   Epoch: 0   Global Step: 780   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:49:37,695-Speed 24878.41 samples/sec   Loss 38.9766   LearningRate 0.0001   Epoch: 0   Global Step: 790   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:49:47,415-Speed 25288.16 samples/sec   Loss 38.9930   LearningRate 0.0001   Epoch: 0   Global Step: 800   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:49:57,106-Speed 25364.67 samples/sec   Loss 38.9862   LearningRate 0.0001   Epoch: 0   Global Step: 810   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:50:06,886-Speed 25130.70 samples/sec   Loss 38.9670   LearningRate 0.0001   Epoch: 0   Global Step: 820   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:50:16,699-Speed 25049.66 samples/sec   Loss 38.9634   LearningRate 0.0001   Epoch: 0   Global Step: 830   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:50:26,525-Speed 25013.46 samples/sec   Loss 38.9432   LearningRate 0.0001   Epoch: 0   Global Step: 840   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:50:37,507-Speed 22382.83 samples/sec   Loss 38.9405   LearningRate 0.0001   Epoch: 0   Global Step: 850   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:50:47,280-Speed 25149.70 samples/sec   Loss 38.9218   LearningRate 0.0001   Epoch: 0   Global Step: 860   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:50:57,092-Speed 25050.26 samples/sec   Loss 38.8972   LearningRate 0.0001   Epoch: 0   Global Step: 870   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:51:06,865-Speed 25155.23 samples/sec   Loss 38.8819   LearningRate 0.0001   Epoch: 0   Global Step: 880   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:51:16,679-Speed 25047.79 samples/sec   Loss 38.8412   LearningRate 0.0001   Epoch: 0   Global Step: 890   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:51:26,401-Speed 25279.53 samples/sec   Loss 38.8155   LearningRate 0.0001   Epoch: 0   Global Step: 900   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:51:36,468-Speed 24417.38 samples/sec   Loss 38.7776   LearningRate 0.0001   Epoch: 0   Global Step: 910   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:51:46,288-Speed 25029.46 samples/sec   Loss 38.7361   LearningRate 0.0001   Epoch: 0   Global Step: 920   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:51:56,058-Speed 25157.95 samples/sec   Loss 38.7040   LearningRate 0.0001   Epoch: 0   Global Step: 930   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:52:05,902-Speed 24968.12 samples/sec   Loss 38.6560   LearningRate 0.0001   Epoch: 0   Global Step: 940   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:52:15,684-Speed 25125.92 samples/sec   Loss 38.6261   LearningRate 0.0001   Epoch: 0   Global Step: 950   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2022-03-25 22:52:25,446-Speed 25179.22 samples/sec   Loss 38.5882   LearningRate 0.0001   Epoch: 0   Global Step: 960   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2022-03-25 22:52:35,462-Speed 24540.79 samples/sec   Loss 38.5673   LearningRate 0.0001   Epoch: 0   Global Step: 970   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2022-03-25 22:52:45,302-Speed 24986.35 samples/sec   Loss 38.5227   LearningRate 0.0001   Epoch: 0   Global Step: 980   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2022-03-25 22:52:55,141-Speed 24985.96 samples/sec   Loss 38.4887   LearningRate 0.0001   Epoch: 0   Global Step: 990   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2022-03-25 22:53:04,954-Speed 25046.79 samples/sec   Loss 38.4526   LearningRate 0.0001   Epoch: 0   Global Step: 1000   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2022-03-25 22:53:14,837-Speed 24876.65 samples/sec   Loss 38.4188   LearningRate 0.0001   Epoch: 0   Global Step: 1010   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2022-03-25 22:53:24,687-Speed 24955.08 samples/sec   Loss 38.3958   LearningRate 0.0001   Epoch: 0   Global Step: 1020   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2022-03-25 22:53:34,689-Speed 24573.73 samples/sec   Loss 38.3687   LearningRate 0.0001   Epoch: 0   Global Step: 1030   Fp16 Grad Scale: 65536   Required: 19 hours
Training: 2022-03-25 22:53:44,512-Speed 25023.17 samples/sec   Loss 38.3508   LearningRate 0.0002   Epoch: 0   Global Step: 1040   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:53:54,279-Speed 25165.41 samples/sec   Loss 38.3439   LearningRate 0.0002   Epoch: 0   Global Step: 1050   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:54:04,055-Speed 25144.15 samples/sec   Loss 38.2910   LearningRate 0.0002   Epoch: 0   Global Step: 1060   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:54:13,922-Speed 24908.75 samples/sec   Loss 38.2325   LearningRate 0.0002   Epoch: 0   Global Step: 1070   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:54:23,600-Speed 25396.45 samples/sec   Loss 38.2070   LearningRate 0.0002   Epoch: 0   Global Step: 1080   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:54:34,131-Speed 23339.99 samples/sec   Loss 38.1601   LearningRate 0.0002   Epoch: 0   Global Step: 1090   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:54:43,846-Speed 25305.78 samples/sec   Loss 38.1244   LearningRate 0.0002   Epoch: 0   Global Step: 1100   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:54:53,591-Speed 25224.01 samples/sec   Loss 38.1062   LearningRate 0.0002   Epoch: 0   Global Step: 1110   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:55:03,334-Speed 25228.52 samples/sec   Loss 38.0669   LearningRate 0.0002   Epoch: 0   Global Step: 1120   Fp16 Grad Scale: 32768   Required: 19 hours
Training: 2022-03-25 22:55:13,187-Speed 24945.68 samples/sec   Loss 38.0845   LearningRate 0.0002   Epoch: 0   Global Step: 1130   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:55:23,041-Speed 24944.14 samples/sec   Loss 38.0333   LearningRate 0.0002   Epoch: 0   Global Step: 1140   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:55:32,868-Speed 25013.82 samples/sec   Loss 37.9502   LearningRate 0.0002   Epoch: 0   Global Step: 1150   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:55:42,595-Speed 25268.36 samples/sec   Loss 37.9103   LearningRate 0.0002   Epoch: 0   Global Step: 1160   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:55:52,386-Speed 25105.04 samples/sec   Loss 37.8745   LearningRate 0.0002   Epoch: 0   Global Step: 1170   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:56:02,242-Speed 24937.07 samples/sec   Loss 37.8555   LearningRate 0.0002   Epoch: 0   Global Step: 1180   Fp16 Grad Scale: 16384   Required: 19 hours
Training: 2022-03-25 22:56:12,045-Speed 25073.10 samples/sec   Loss 37.7807   LearningRate 0.0002   Epoch: 0   Global Step: 1190   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:56:21,797-Speed 25204.43 samples/sec   Loss 37.7258   LearningRate 0.0002   Epoch: 0   Global Step: 1200   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:56:31,531-Speed 25251.95 samples/sec   Loss 37.7467   LearningRate 0.0002   Epoch: 0   Global Step: 1210   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:56:42,084-Speed 23291.91 samples/sec   Loss 37.6412   LearningRate 0.0002   Epoch: 0   Global Step: 1220   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:56:51,906-Speed 25022.93 samples/sec   Loss 37.5869   LearningRate 0.0002   Epoch: 0   Global Step: 1230   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:57:01,780-Speed 24893.63 samples/sec   Loss 37.5390   LearningRate 0.0002   Epoch: 0   Global Step: 1240   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:57:11,522-Speed 25238.10 samples/sec   Loss 37.4656   LearningRate 0.0002   Epoch: 0   Global Step: 1250   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:57:21,332-Speed 25056.54 samples/sec   Loss 37.3967   LearningRate 0.0002   Epoch: 0   Global Step: 1260   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:57:31,079-Speed 25218.55 samples/sec   Loss 37.3382   LearningRate 0.0002   Epoch: 0   Global Step: 1270   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:57:41,158-Speed 24385.51 samples/sec   Loss 37.3044   LearningRate 0.0002   Epoch: 0   Global Step: 1280   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:57:50,909-Speed 25205.78 samples/sec   Loss 37.2822   LearningRate 0.0002   Epoch: 0   Global Step: 1290   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:58:00,655-Speed 25220.17 samples/sec   Loss 37.2265   LearningRate 0.0002   Epoch: 0   Global Step: 1300   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:58:10,395-Speed 25236.94 samples/sec   Loss 37.1217   LearningRate 0.0002   Epoch: 0   Global Step: 1310   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:58:20,271-Speed 24888.00 samples/sec   Loss 37.1116   LearningRate 0.0002   Epoch: 0   Global Step: 1320   Fp16 Grad Scale: 4096   Required: 19 hours
Training: 2022-03-25 22:58:30,195-Speed 24768.94 samples/sec   Loss 37.0782   LearningRate 0.0002   Epoch: 0   Global Step: 1330   Fp16 Grad Scale: 8192   Required: 19 hours
Training: 2022-03-25 22:58:39,960-Speed 25171.81 samples/sec   Loss 37.0565   LearningRate 0.0002   Epoch: 0   Global Step: 1340   Fp16 Grad Scale: 2048   Required: 19 hours
Training: 2022-03-25 22:58:49,774-Speed 25046.03 samples/sec   Loss 36.9526   LearningRate 0.0002   Epoch: 0   Global Step: 1350   Fp16 Grad Scale: 2048   Required: 19 hours
Training: 2022-03-25 22:58:59,534-Speed 25182.55 samples/sec   Loss 36.8588   LearningRate 0.0002   Epoch: 0   Global Step: 1360   Fp16 Grad Scale: 2048   Required: 19 hours
Training: 2022-03-25 22:59:09,293-Speed 25186.89 samples/sec   Loss 36.8086   LearningRate 0.0002   Epoch: 0   Global Step: 1370   Fp16 Grad Scale: 2048   Required: 19 hours
Training: 2022-03-25 22:59:19,027-Speed 25252.06 samples/sec   Loss 36.7707   LearningRate 0.0002   Epoch: 0   Global Step: 1380   Fp16 Grad Scale: 2048   Required: 19 hours
Training: 2022-03-25 22:59:28,767-Speed 25237.80 samples/sec   Loss 36.7119   LearningRate 0.0002   Epoch: 0   Global Step: 1390   Fp16 Grad Scale: 2048   Required: 19 hours
Training: 2022-03-25 22:59:38,574-Speed 25073.98 samples/sec   Loss 36.6268   LearningRate 0.0002   Epoch: 0   Global Step: 1400   Fp16 Grad Scale: 2048   Required: 19 hours
Training: 2022-03-25 22:59:48,289-Speed 25301.34 samples/sec   Loss 36.6037   LearningRate 0.0002   Epoch: 0   Global Step: 1410   Fp16 Grad Scale: 2048   Required: 19 hours
Training: 2022-03-25 22:59:58,191-Speed 24823.01 samples/sec   Loss 36.6277   LearningRate 0.0002   Epoch: 0   Global Step: 1420   Fp16 Grad Scale: 2048   Required: 19 hours
Training: 2022-03-25 23:00:07,998-Speed 25063.98 samples/sec   Loss 36.5858   LearningRate 0.0002   Epoch: 0   Global Step: 1430   Fp16 Grad Scale: 1024   Required: 19 hours
Training: 2022-03-25 23:00:17,726-Speed 25272.23 samples/sec   Loss 36.5115   LearningRate 0.0002   Epoch: 0   Global Step: 1440   Fp16 Grad Scale: 1024   Required: 19 hours
Training: 2022-03-25 23:00:27,473-Speed 25219.59 samples/sec   Loss 36.6534   LearningRate 0.0002   Epoch: 0   Global Step: 1450   Fp16 Grad Scale: 1024   Required: 19 hours
Training: 2022-03-25 23:00:37,185-Speed 25307.38 samples/sec   Loss 36.4391   LearningRate 0.0002   Epoch: 0   Global Step: 1460   Fp16 Grad Scale: 1024   Required: 19 hours
Training: 2022-03-25 23:00:47,005-Speed 25029.88 samples/sec   Loss 36.3262   LearningRate 0.0002   Epoch: 0   Global Step: 1470   Fp16 Grad Scale: 1024   Required: 19 hours
