Training: 2022-01-19 17:01:23,058-rank_id: 0
Training: 2022-01-19 17:03:23,257-Speed 3470.86 samples/sec   Loss 52.2235   LearningRate 0.1996   Epoch: 0   Global Step: 130   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-19 17:03:26,244-Speed 3429.23 samples/sec   Loss 51.1238   LearningRate 0.1996   Epoch: 0   Global Step: 140   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-19 17:03:29,262-Speed 3394.70 samples/sec   Loss 50.8232   LearningRate 0.1995   Epoch: 0   Global Step: 150   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-19 17:03:32,187-Speed 3501.77 samples/sec   Loss 50.2285   LearningRate 0.1995   Epoch: 0   Global Step: 160   Fp16 Grad Scale: 32768   Required: 13 hours
Training: 2022-01-19 17:03:35,111-Speed 3504.05 samples/sec   Loss 49.9001   LearningRate 0.1995   Epoch: 0   Global Step: 170   Fp16 Grad Scale: 32768   Required: 12 hours
Training: 2022-01-19 17:03:38,052-Speed 3481.74 samples/sec   Loss 49.4527   LearningRate 0.1994   Epoch: 0   Global Step: 180   Fp16 Grad Scale: 32768   Required: 12 hours
Training: 2022-01-19 17:03:41,032-Speed 3437.87 samples/sec   Loss 49.4278   LearningRate 0.1994   Epoch: 0   Global Step: 190   Fp16 Grad Scale: 32768   Required: 12 hours
Training: 2022-01-19 17:03:43,990-Speed 3462.50 samples/sec   Loss 48.8459   LearningRate 0.1994   Epoch: 0   Global Step: 200   Fp16 Grad Scale: 32768   Required: 12 hours
Training: 2022-01-19 17:03:47,036-Speed 3363.73 samples/sec   Loss 48.5904   LearningRate 0.1993   Epoch: 0   Global Step: 210   Fp16 Grad Scale: 65536   Required: 12 hours
Training: 2022-01-19 17:03:49,960-Speed 3503.02 samples/sec   Loss 48.3992   LearningRate 0.1993   Epoch: 0   Global Step: 220   Fp16 Grad Scale: 65536   Required: 12 hours
Training: 2022-01-19 17:03:52,896-Speed 3487.99 samples/sec   Loss 48.1070   LearningRate 0.1993   Epoch: 0   Global Step: 230   Fp16 Grad Scale: 65536   Required: 12 hours
Training: 2022-01-19 17:03:55,865-Speed 3450.37 samples/sec   Loss 47.8285   LearningRate 0.1992   Epoch: 0   Global Step: 240   Fp16 Grad Scale: 65536   Required: 12 hours
Training: 2022-01-19 17:03:58,822-Speed 3463.83 samples/sec   Loss 47.6321   LearningRate 0.1992   Epoch: 0   Global Step: 250   Fp16 Grad Scale: 65536   Required: 12 hours
Training: 2022-01-19 17:04:01,799-Speed 3440.53 samples/sec   Loss 47.3745   LearningRate 0.1992   Epoch: 0   Global Step: 260   Fp16 Grad Scale: 65536   Required: 12 hours
Training: 2022-01-19 17:04:04,793-Speed 3421.68 samples/sec   Loss 47.1594   LearningRate 0.1991   Epoch: 0   Global Step: 270   Fp16 Grad Scale: 65536   Required: 12 hours
Training: 2022-01-19 17:04:07,716-Speed 3503.98 samples/sec   Loss 46.9380   LearningRate 0.1991   Epoch: 0   Global Step: 280   Fp16 Grad Scale: 65536   Required: 12 hours
Training: 2022-01-19 17:04:10,646-Speed 3496.30 samples/sec   Loss 46.8114   LearningRate 0.1991   Epoch: 0   Global Step: 290   Fp16 Grad Scale: 65536   Required: 12 hours
Training: 2022-01-19 17:04:13,607-Speed 3458.27 samples/sec   Loss 46.5176   LearningRate 0.1991   Epoch: 0   Global Step: 300   Fp16 Grad Scale: 65536   Required: 12 hours
Training: 2022-01-19 17:04:16,545-Speed 3487.67 samples/sec   Loss 46.4501   LearningRate 0.1990   Epoch: 0   Global Step: 310   Fp16 Grad Scale: 131072   Required: 12 hours
Training: 2022-01-19 17:04:19,496-Speed 3470.47 samples/sec   Loss 46.2412   LearningRate 0.1990   Epoch: 0   Global Step: 320   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:04:22,420-Speed 3502.90 samples/sec   Loss 46.0005   LearningRate 0.1990   Epoch: 0   Global Step: 330   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:04:25,346-Speed 3501.32 samples/sec   Loss 45.9919   LearningRate 0.1989   Epoch: 0   Global Step: 340   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:04:28,272-Speed 3499.77 samples/sec   Loss 45.7875   LearningRate 0.1989   Epoch: 0   Global Step: 350   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:04:31,198-Speed 3501.06 samples/sec   Loss 45.5450   LearningRate 0.1989   Epoch: 0   Global Step: 360   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:04:34,115-Speed 3511.47 samples/sec   Loss 45.4848   LearningRate 0.1988   Epoch: 0   Global Step: 370   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:04:37,030-Speed 3514.18 samples/sec   Loss 45.4393   LearningRate 0.1988   Epoch: 0   Global Step: 380   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:04:39,959-Speed 3497.65 samples/sec   Loss 45.1942   LearningRate 0.1988   Epoch: 0   Global Step: 390   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:04:42,876-Speed 3511.38 samples/sec   Loss 45.1643   LearningRate 0.1987   Epoch: 0   Global Step: 400   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:04:45,795-Speed 3508.62 samples/sec   Loss 44.9606   LearningRate 0.1987   Epoch: 0   Global Step: 410   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:04:48,726-Speed 3494.53 samples/sec   Loss 44.9269   LearningRate 0.1987   Epoch: 0   Global Step: 420   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:04:51,648-Speed 3505.86 samples/sec   Loss 44.7850   LearningRate 0.1986   Epoch: 0   Global Step: 430   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:04:54,586-Speed 3487.17 samples/sec   Loss 44.7740   LearningRate 0.1986   Epoch: 0   Global Step: 440   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:04:57,619-Speed 3376.96 samples/sec   Loss 44.5582   LearningRate 0.1986   Epoch: 0   Global Step: 450   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:05:00,605-Speed 3430.12 samples/sec   Loss 44.4205   LearningRate 0.1985   Epoch: 0   Global Step: 460   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:05:03,539-Speed 3490.59 samples/sec   Loss 44.3638   LearningRate 0.1985   Epoch: 0   Global Step: 470   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:05:06,482-Speed 3480.53 samples/sec   Loss 44.2414   LearningRate 0.1985   Epoch: 0   Global Step: 480   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:05:09,431-Speed 3472.50 samples/sec   Loss 44.1074   LearningRate 0.1985   Epoch: 0   Global Step: 490   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:05:12,438-Speed 3407.55 samples/sec   Loss 44.0151   LearningRate 0.1984   Epoch: 0   Global Step: 500   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:05:15,435-Speed 3417.78 samples/sec   Loss 43.9563   LearningRate 0.1984   Epoch: 0   Global Step: 510   Fp16 Grad Scale: 524288   Required: 11 hours
Training: 2022-01-19 17:05:18,450-Speed 3397.34 samples/sec   Loss 43.9274   LearningRate 0.1984   Epoch: 0   Global Step: 520   Fp16 Grad Scale: 524288   Required: 11 hours
Training: 2022-01-19 17:05:21,387-Speed 3487.58 samples/sec   Loss 43.7457   LearningRate 0.1983   Epoch: 0   Global Step: 530   Fp16 Grad Scale: 524288   Required: 11 hours
Training: 2022-01-19 17:05:24,299-Speed 3516.86 samples/sec   Loss 43.6820   LearningRate 0.1983   Epoch: 0   Global Step: 540   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:05:27,244-Speed 3478.85 samples/sec   Loss 43.6474   LearningRate 0.1983   Epoch: 0   Global Step: 550   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:05:30,167-Speed 3504.01 samples/sec   Loss 43.5112   LearningRate 0.1982   Epoch: 0   Global Step: 560   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:05:33,091-Speed 3502.85 samples/sec   Loss 43.3520   LearningRate 0.1982   Epoch: 0   Global Step: 570   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:05:36,040-Speed 3474.62 samples/sec   Loss 43.2248   LearningRate 0.1982   Epoch: 0   Global Step: 580   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:05:38,961-Speed 3506.65 samples/sec   Loss 43.0608   LearningRate 0.1981   Epoch: 0   Global Step: 590   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:05:41,946-Speed 3431.13 samples/sec   Loss 43.0319   LearningRate 0.1981   Epoch: 0   Global Step: 600   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:05:44,890-Speed 3479.55 samples/sec   Loss 43.0575   LearningRate 0.1981   Epoch: 0   Global Step: 610   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:05:47,842-Speed 3470.07 samples/sec   Loss 42.9067   LearningRate 0.1980   Epoch: 0   Global Step: 620   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:05:50,777-Speed 3489.49 samples/sec   Loss 42.8240   LearningRate 0.1980   Epoch: 0   Global Step: 630   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:05:53,719-Speed 3482.02 samples/sec   Loss 42.7323   LearningRate 0.1980   Epoch: 0   Global Step: 640   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:05:56,701-Speed 3434.41 samples/sec   Loss 42.5545   LearningRate 0.1979   Epoch: 0   Global Step: 650   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:05:59,690-Speed 3427.71 samples/sec   Loss 42.5254   LearningRate 0.1979   Epoch: 0   Global Step: 660   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:06:02,664-Speed 3443.20 samples/sec   Loss 42.4383   LearningRate 0.1979   Epoch: 0   Global Step: 670   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:06:05,603-Speed 3485.45 samples/sec   Loss 42.3070   LearningRate 0.1979   Epoch: 0   Global Step: 680   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:06:08,519-Speed 3512.94 samples/sec   Loss 42.1634   LearningRate 0.1978   Epoch: 0   Global Step: 690   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:06:11,436-Speed 3511.72 samples/sec   Loss 42.1107   LearningRate 0.1978   Epoch: 0   Global Step: 700   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:06:14,400-Speed 3455.38 samples/sec   Loss 42.0176   LearningRate 0.1978   Epoch: 0   Global Step: 710   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:06:17,322-Speed 3506.14 samples/sec   Loss 41.8977   LearningRate 0.1977   Epoch: 0   Global Step: 720   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:06:20,244-Speed 3505.30 samples/sec   Loss 41.8917   LearningRate 0.1977   Epoch: 0   Global Step: 730   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:06:23,162-Speed 3509.26 samples/sec   Loss 41.6907   LearningRate 0.1977   Epoch: 0   Global Step: 740   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:06:26,082-Speed 3508.16 samples/sec   Loss 41.6282   LearningRate 0.1976   Epoch: 0   Global Step: 750   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:06:29,033-Speed 3471.23 samples/sec   Loss 41.4646   LearningRate 0.1976   Epoch: 0   Global Step: 760   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:06:32,000-Speed 3452.83 samples/sec   Loss 41.3710   LearningRate 0.1976   Epoch: 0   Global Step: 770   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:06:34,948-Speed 3474.07 samples/sec   Loss 41.3405   LearningRate 0.1975   Epoch: 0   Global Step: 780   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:06:37,886-Speed 3486.38 samples/sec   Loss 41.2437   LearningRate 0.1975   Epoch: 0   Global Step: 790   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:06:40,815-Speed 3497.67 samples/sec   Loss 41.1015   LearningRate 0.1975   Epoch: 0   Global Step: 800   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:06:43,737-Speed 3505.21 samples/sec   Loss 40.9676   LearningRate 0.1974   Epoch: 0   Global Step: 810   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:06:46,671-Speed 3491.46 samples/sec   Loss 40.8784   LearningRate 0.1974   Epoch: 0   Global Step: 820   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:06:49,607-Speed 3487.74 samples/sec   Loss 40.8402   LearningRate 0.1974   Epoch: 0   Global Step: 830   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-19 17:06:52,548-Speed 3482.84 samples/sec   Loss 40.5871   LearningRate 0.1974   Epoch: 0   Global Step: 840   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-19 17:06:55,476-Speed 3498.31 samples/sec   Loss 40.5105   LearningRate 0.1973   Epoch: 0   Global Step: 850   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-19 17:06:58,407-Speed 3494.50 samples/sec   Loss 40.5330   LearningRate 0.1973   Epoch: 0   Global Step: 860   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-19 17:07:01,341-Speed 3491.48 samples/sec   Loss 40.2249   LearningRate 0.1973   Epoch: 0   Global Step: 870   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-19 17:07:04,312-Speed 3446.66 samples/sec   Loss 40.2429   LearningRate 0.1972   Epoch: 0   Global Step: 880   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-19 17:07:07,254-Speed 3482.53 samples/sec   Loss 40.1224   LearningRate 0.1972   Epoch: 0   Global Step: 890   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-19 17:07:10,190-Speed 3488.67 samples/sec   Loss 40.0119   LearningRate 0.1972   Epoch: 0   Global Step: 900   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-19 17:07:13,127-Speed 3487.20 samples/sec   Loss 39.8710   LearningRate 0.1971   Epoch: 0   Global Step: 910   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-19 17:07:16,095-Speed 3452.05 samples/sec   Loss 39.7371   LearningRate 0.1971   Epoch: 0   Global Step: 920   Fp16 Grad Scale: 65536   Required: 11 hours
Training: 2022-01-19 17:07:19,064-Speed 3448.79 samples/sec   Loss 39.5668   LearningRate 0.1971   Epoch: 0   Global Step: 930   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:07:22,040-Speed 3442.25 samples/sec   Loss 39.4527   LearningRate 0.1970   Epoch: 0   Global Step: 940   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:07:24,994-Speed 3467.78 samples/sec   Loss 39.2433   LearningRate 0.1970   Epoch: 0   Global Step: 950   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:07:27,927-Speed 3492.17 samples/sec   Loss 39.2076   LearningRate 0.1970   Epoch: 0   Global Step: 960   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:07:30,859-Speed 3493.67 samples/sec   Loss 39.0644   LearningRate 0.1969   Epoch: 0   Global Step: 970   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:07:33,840-Speed 3435.55 samples/sec   Loss 39.0449   LearningRate 0.1969   Epoch: 0   Global Step: 980   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:07:36,839-Speed 3416.03 samples/sec   Loss 38.7994   LearningRate 0.1969   Epoch: 0   Global Step: 990   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:07:39,822-Speed 3433.15 samples/sec   Loss 38.6051   LearningRate 0.1968   Epoch: 0   Global Step: 1000   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:07:42,744-Speed 3505.93 samples/sec   Loss 38.5101   LearningRate 0.1968   Epoch: 0   Global Step: 1010   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:07:45,706-Speed 3457.85 samples/sec   Loss 38.4295   LearningRate 0.1968   Epoch: 0   Global Step: 1020   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:07:48,624-Speed 3510.19 samples/sec   Loss 38.3236   LearningRate 0.1968   Epoch: 0   Global Step: 1030   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:07:51,612-Speed 3427.83 samples/sec   Loss 38.1279   LearningRate 0.1967   Epoch: 0   Global Step: 1040   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:07:54,637-Speed 3386.54 samples/sec   Loss 37.9762   LearningRate 0.1967   Epoch: 0   Global Step: 1050   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:07:57,568-Speed 3494.07 samples/sec   Loss 37.9239   LearningRate 0.1967   Epoch: 0   Global Step: 1060   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:08:00,525-Speed 3463.90 samples/sec   Loss 37.5742   LearningRate 0.1966   Epoch: 0   Global Step: 1070   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:08:03,482-Speed 3463.59 samples/sec   Loss 37.4356   LearningRate 0.1966   Epoch: 0   Global Step: 1080   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:08:06,412-Speed 3496.19 samples/sec   Loss 37.3079   LearningRate 0.1966   Epoch: 0   Global Step: 1090   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:08:09,408-Speed 3419.55 samples/sec   Loss 37.2058   LearningRate 0.1965   Epoch: 0   Global Step: 1100   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:08:12,354-Speed 3476.43 samples/sec   Loss 37.0652   LearningRate 0.1965   Epoch: 0   Global Step: 1110   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:08:15,276-Speed 3504.83 samples/sec   Loss 36.8940   LearningRate 0.1965   Epoch: 0   Global Step: 1120   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:08:18,200-Speed 3503.26 samples/sec   Loss 36.5589   LearningRate 0.1964   Epoch: 0   Global Step: 1130   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:08:21,193-Speed 3421.93 samples/sec   Loss 36.6539   LearningRate 0.1964   Epoch: 0   Global Step: 1140   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:08:24,130-Speed 3487.29 samples/sec   Loss 36.3826   LearningRate 0.1964   Epoch: 0   Global Step: 1150   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:08:27,130-Speed 3414.98 samples/sec   Loss 36.2610   LearningRate 0.1963   Epoch: 0   Global Step: 1160   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:08:30,086-Speed 3464.38 samples/sec   Loss 36.0213   LearningRate 0.1963   Epoch: 0   Global Step: 1170   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:08:33,018-Speed 3493.47 samples/sec   Loss 35.8079   LearningRate 0.1963   Epoch: 0   Global Step: 1180   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:08:35,958-Speed 3483.75 samples/sec   Loss 35.7953   LearningRate 0.1963   Epoch: 0   Global Step: 1190   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:08:38,910-Speed 3470.22 samples/sec   Loss 35.5701   LearningRate 0.1962   Epoch: 0   Global Step: 1200   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:08:41,825-Speed 3514.49 samples/sec   Loss 35.2269   LearningRate 0.1962   Epoch: 0   Global Step: 1210   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:08:44,829-Speed 3409.21 samples/sec   Loss 35.2352   LearningRate 0.1962   Epoch: 0   Global Step: 1220   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:08:47,753-Speed 3502.60 samples/sec   Loss 35.1039   LearningRate 0.1961   Epoch: 0   Global Step: 1230   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:08:50,688-Speed 3489.65 samples/sec   Loss 34.8547   LearningRate 0.1961   Epoch: 0   Global Step: 1240   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:08:53,611-Speed 3504.02 samples/sec   Loss 34.7911   LearningRate 0.1961   Epoch: 0   Global Step: 1250   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:08:56,542-Speed 3494.96 samples/sec   Loss 34.5784   LearningRate 0.1960   Epoch: 0   Global Step: 1260   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:08:59,492-Speed 3472.33 samples/sec   Loss 34.3999   LearningRate 0.1960   Epoch: 0   Global Step: 1270   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:09:02,418-Speed 3501.61 samples/sec   Loss 34.4062   LearningRate 0.1960   Epoch: 0   Global Step: 1280   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:09:05,371-Speed 3468.08 samples/sec   Loss 34.1352   LearningRate 0.1959   Epoch: 0   Global Step: 1290   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:09:08,306-Speed 3489.78 samples/sec   Loss 33.8435   LearningRate 0.1959   Epoch: 0   Global Step: 1300   Fp16 Grad Scale: 131072   Required: 11 hours
Training: 2022-01-19 17:09:11,237-Speed 3494.38 samples/sec   Loss 33.9978   LearningRate 0.1959   Epoch: 0   Global Step: 1310   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:09:14,223-Speed 3430.71 samples/sec   Loss 33.5305   LearningRate 0.1958   Epoch: 0   Global Step: 1320   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:09:17,203-Speed 3436.54 samples/sec   Loss 33.4122   LearningRate 0.1958   Epoch: 0   Global Step: 1330   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:09:20,130-Speed 3499.87 samples/sec   Loss 33.2946   LearningRate 0.1958   Epoch: 0   Global Step: 1340   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:09:23,070-Speed 3484.11 samples/sec   Loss 32.9362   LearningRate 0.1958   Epoch: 0   Global Step: 1350   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:09:26,032-Speed 3457.61 samples/sec   Loss 32.7478   LearningRate 0.1957   Epoch: 0   Global Step: 1360   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:09:28,974-Speed 3482.42 samples/sec   Loss 32.6850   LearningRate 0.1957   Epoch: 0   Global Step: 1370   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:09:31,945-Speed 3447.16 samples/sec   Loss 32.6137   LearningRate 0.1957   Epoch: 0   Global Step: 1380   Fp16 Grad Scale: 262144   Required: 11 hours
Training: 2022-01-19 17:09:34,870-Speed 3502.00 samples/sec   Loss 32.1936   LearningRate 0.1956   Epoch: 0   Global Step: 1390   Fp16 Grad Scale: 262144   Required: 11 hours
