Training: 2022-01-15 14:51:43,310-rank_id: 0
Training: 2022-01-15 14:55:39,073-Speed 10529.22 samples/sec   Loss 42.2759   LearningRate 0.0055   Epoch: 0   Global Step: 190   Fp16 Grad Scale: 32768   Required: 24 hours
Training: 2022-01-15 14:55:46,882-Speed 10495.15 samples/sec   Loss 42.2436   LearningRate 0.0058   Epoch: 0   Global Step: 200   Fp16 Grad Scale: 32768   Required: 24 hours
Training: 2022-01-15 14:55:54,796-Speed 10352.03 samples/sec   Loss 42.1667   LearningRate 0.0061   Epoch: 0   Global Step: 210   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:56:02,611-Speed 10484.63 samples/sec   Loss 42.1119   LearningRate 0.0064   Epoch: 0   Global Step: 220   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:56:10,376-Speed 10552.01 samples/sec   Loss 42.0450   LearningRate 0.0067   Epoch: 0   Global Step: 230   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:56:18,138-Speed 10555.45 samples/sec   Loss 41.9606   LearningRate 0.0069   Epoch: 0   Global Step: 240   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:56:25,926-Speed 10522.16 samples/sec   Loss 41.8878   LearningRate 0.0072   Epoch: 0   Global Step: 250   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:56:33,708-Speed 10527.91 samples/sec   Loss 41.8050   LearningRate 0.0075   Epoch: 0   Global Step: 260   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:56:41,496-Speed 10521.71 samples/sec   Loss 41.7209   LearningRate 0.0078   Epoch: 0   Global Step: 270   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:56:49,259-Speed 10555.28 samples/sec   Loss 41.6181   LearningRate 0.0081   Epoch: 0   Global Step: 280   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:56:57,047-Speed 10519.80 samples/sec   Loss 41.5033   LearningRate 0.0084   Epoch: 0   Global Step: 290   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:57:04,801-Speed 10565.80 samples/sec   Loss 41.4112   LearningRate 0.0087   Epoch: 0   Global Step: 300   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:57:12,567-Speed 10551.28 samples/sec   Loss 41.3446   LearningRate 0.0090   Epoch: 0   Global Step: 310   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:57:20,332-Speed 10552.23 samples/sec   Loss 41.2324   LearningRate 0.0093   Epoch: 0   Global Step: 320   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:57:28,113-Speed 10529.74 samples/sec   Loss 41.1418   LearningRate 0.0095   Epoch: 0   Global Step: 330   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:57:35,899-Speed 10521.81 samples/sec   Loss 41.0666   LearningRate 0.0098   Epoch: 0   Global Step: 340   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:57:43,663-Speed 10553.62 samples/sec   Loss 40.9541   LearningRate 0.0101   Epoch: 0   Global Step: 350   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:57:51,459-Speed 10510.38 samples/sec   Loss 40.8803   LearningRate 0.0104   Epoch: 0   Global Step: 360   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:57:59,217-Speed 10560.87 samples/sec   Loss 40.7930   LearningRate 0.0107   Epoch: 0   Global Step: 370   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:58:06,973-Speed 10563.53 samples/sec   Loss 40.6926   LearningRate 0.0110   Epoch: 0   Global Step: 380   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:58:14,750-Speed 10535.93 samples/sec   Loss 40.6391   LearningRate 0.0113   Epoch: 0   Global Step: 390   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:58:22,511-Speed 10556.58 samples/sec   Loss 40.5538   LearningRate 0.0116   Epoch: 0   Global Step: 400   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:58:30,258-Speed 10576.90 samples/sec   Loss 40.4857   LearningRate 0.0119   Epoch: 0   Global Step: 410   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:58:38,013-Speed 10565.16 samples/sec   Loss 40.3895   LearningRate 0.0122   Epoch: 0   Global Step: 420   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:58:45,792-Speed 10536.41 samples/sec   Loss 40.3293   LearningRate 0.0124   Epoch: 0   Global Step: 430   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:58:53,563-Speed 10543.34 samples/sec   Loss 40.2559   LearningRate 0.0127   Epoch: 0   Global Step: 440   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:59:01,336-Speed 10542.08 samples/sec   Loss 40.1917   LearningRate 0.0130   Epoch: 0   Global Step: 450   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:59:09,126-Speed 10517.69 samples/sec   Loss 40.0976   LearningRate 0.0133   Epoch: 0   Global Step: 460   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:59:16,903-Speed 10541.06 samples/sec   Loss 40.0501   LearningRate 0.0136   Epoch: 0   Global Step: 470   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:59:24,696-Speed 10513.07 samples/sec   Loss 39.9828   LearningRate 0.0139   Epoch: 0   Global Step: 480   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:59:32,499-Speed 10500.02 samples/sec   Loss 39.9063   LearningRate 0.0142   Epoch: 0   Global Step: 490   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:59:40,285-Speed 10522.96 samples/sec   Loss 39.8531   LearningRate 0.0145   Epoch: 0   Global Step: 500   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:59:48,077-Speed 10516.17 samples/sec   Loss 39.7836   LearningRate 0.0148   Epoch: 0   Global Step: 510   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 14:59:55,866-Speed 10518.50 samples/sec   Loss 39.7285   LearningRate 0.0150   Epoch: 0   Global Step: 520   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 15:00:03,648-Speed 10528.19 samples/sec   Loss 39.6652   LearningRate 0.0153   Epoch: 0   Global Step: 530   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 15:00:11,423-Speed 10538.79 samples/sec   Loss 39.6111   LearningRate 0.0156   Epoch: 0   Global Step: 540   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 15:00:19,186-Speed 10555.47 samples/sec   Loss 39.5778   LearningRate 0.0159   Epoch: 0   Global Step: 550   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 15:00:26,966-Speed 10530.43 samples/sec   Loss 39.4876   LearningRate 0.0162   Epoch: 0   Global Step: 560   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 15:00:34,733-Speed 10549.76 samples/sec   Loss 39.4386   LearningRate 0.0165   Epoch: 0   Global Step: 570   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 15:00:42,534-Speed 10502.25 samples/sec   Loss 39.4006   LearningRate 0.0168   Epoch: 0   Global Step: 580   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 15:00:50,334-Speed 10504.16 samples/sec   Loss 39.3441   LearningRate 0.0171   Epoch: 0   Global Step: 590   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 15:00:58,156-Speed 10475.69 samples/sec   Loss 39.2938   LearningRate 0.0174   Epoch: 0   Global Step: 600   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 15:01:05,936-Speed 10530.61 samples/sec   Loss 39.2431   LearningRate 0.0177   Epoch: 0   Global Step: 610   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 15:01:13,722-Speed 10523.59 samples/sec   Loss 39.2166   LearningRate 0.0179   Epoch: 0   Global Step: 620   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:01:21,519-Speed 10510.90 samples/sec   Loss 39.1755   LearningRate 0.0182   Epoch: 0   Global Step: 630   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:01:29,292-Speed 10540.97 samples/sec   Loss 39.1499   LearningRate 0.0185   Epoch: 0   Global Step: 640   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:01:37,060-Speed 10547.51 samples/sec   Loss 39.0989   LearningRate 0.0188   Epoch: 0   Global Step: 650   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:01:44,822-Speed 10555.47 samples/sec   Loss 39.0727   LearningRate 0.0191   Epoch: 0   Global Step: 660   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:01:52,592-Speed 10544.66 samples/sec   Loss 39.0130   LearningRate 0.0194   Epoch: 0   Global Step: 670   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:02:00,356-Speed 10553.55 samples/sec   Loss 38.9975   LearningRate 0.0197   Epoch: 0   Global Step: 680   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:02:08,117-Speed 10556.65 samples/sec   Loss 38.9499   LearningRate 0.0200   Epoch: 0   Global Step: 690   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:02:15,896-Speed 10533.14 samples/sec   Loss 38.9410   LearningRate 0.0203   Epoch: 0   Global Step: 700   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:02:23,690-Speed 10512.85 samples/sec   Loss 38.8997   LearningRate 0.0205   Epoch: 0   Global Step: 710   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:02:31,466-Speed 10536.29 samples/sec   Loss 38.8655   LearningRate 0.0208   Epoch: 0   Global Step: 720   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 15:02:39,220-Speed 10571.25 samples/sec   Loss 38.8419   LearningRate 0.0211   Epoch: 0   Global Step: 730   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 15:02:47,033-Speed 10485.95 samples/sec   Loss 38.8172   LearningRate 0.0214   Epoch: 0   Global Step: 740   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 15:02:54,798-Speed 10552.53 samples/sec   Loss 38.7806   LearningRate 0.0217   Epoch: 0   Global Step: 750   Fp16 Grad Scale: 65536   Required: 23 hours
Training: 2022-01-15 15:03:02,547-Speed 10581.24 samples/sec   Loss 38.7802   LearningRate 0.0220   Epoch: 0   Global Step: 760   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:03:10,323-Speed 10536.87 samples/sec   Loss 38.7691   LearningRate 0.0223   Epoch: 0   Global Step: 770   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:03:18,092-Speed 10546.67 samples/sec   Loss 38.7287   LearningRate 0.0226   Epoch: 0   Global Step: 780   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:03:25,872-Speed 10534.40 samples/sec   Loss 38.7063   LearningRate 0.0229   Epoch: 0   Global Step: 790   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:03:33,682-Speed 10490.84 samples/sec   Loss 38.6898   LearningRate 0.0231   Epoch: 0   Global Step: 800   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:03:41,477-Speed 10511.84 samples/sec   Loss 38.6850   LearningRate 0.0234   Epoch: 0   Global Step: 810   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:03:49,280-Speed 10501.17 samples/sec   Loss 38.6583   LearningRate 0.0237   Epoch: 0   Global Step: 820   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:03:57,146-Speed 10416.54 samples/sec   Loss 38.6302   LearningRate 0.0240   Epoch: 0   Global Step: 830   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:04:04,948-Speed 10501.66 samples/sec   Loss 38.6152   LearningRate 0.0243   Epoch: 0   Global Step: 840   Fp16 Grad Scale: 32768   Required: 23 hours
Training: 2022-01-15 15:04:12,711-Speed 10554.32 samples/sec   Loss 38.5989   LearningRate 0.0246   Epoch: 0   Global Step: 850   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:04:20,501-Speed 10517.37 samples/sec   Loss 38.5868   LearningRate 0.0249   Epoch: 0   Global Step: 860   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:04:28,325-Speed 10472.15 samples/sec   Loss 38.5808   LearningRate 0.0252   Epoch: 0   Global Step: 870   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:04:36,132-Speed 10496.18 samples/sec   Loss 38.5699   LearningRate 0.0255   Epoch: 0   Global Step: 880   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:04:43,921-Speed 10519.62 samples/sec   Loss 38.5524   LearningRate 0.0258   Epoch: 0   Global Step: 890   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:04:51,712-Speed 10516.82 samples/sec   Loss 38.5357   LearningRate 0.0260   Epoch: 0   Global Step: 900   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:04:59,536-Speed 10473.58 samples/sec   Loss 38.5317   LearningRate 0.0263   Epoch: 0   Global Step: 910   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:05:07,347-Speed 10493.15 samples/sec   Loss 38.5047   LearningRate 0.0266   Epoch: 0   Global Step: 920   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:05:15,152-Speed 10497.44 samples/sec   Loss 38.4897   LearningRate 0.0269   Epoch: 0   Global Step: 930   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:05:22,969-Speed 10481.83 samples/sec   Loss 38.4940   LearningRate 0.0272   Epoch: 0   Global Step: 940   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:05:30,784-Speed 10485.88 samples/sec   Loss 38.4776   LearningRate 0.0275   Epoch: 0   Global Step: 950   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:05:38,599-Speed 10485.32 samples/sec   Loss 38.4629   LearningRate 0.0278   Epoch: 0   Global Step: 960   Fp16 Grad Scale: 65536   Required: 22 hours
Training: 2022-01-15 15:05:46,375-Speed 10537.75 samples/sec   Loss 38.4521   LearningRate 0.0281   Epoch: 0   Global Step: 970   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:05:54,209-Speed 10457.97 samples/sec   Loss 38.4495   LearningRate 0.0284   Epoch: 0   Global Step: 980   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:06:02,010-Speed 10504.63 samples/sec   Loss 38.4249   LearningRate 0.0286   Epoch: 0   Global Step: 990   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:06:09,826-Speed 10483.87 samples/sec   Loss 38.4208   LearningRate 0.0289   Epoch: 0   Global Step: 1000   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:06:17,685-Speed 10425.80 samples/sec   Loss 38.4126   LearningRate 0.0292   Epoch: 0   Global Step: 1010   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:06:25,478-Speed 10513.39 samples/sec   Loss 38.4139   LearningRate 0.0295   Epoch: 0   Global Step: 1020   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:06:33,277-Speed 10505.19 samples/sec   Loss 38.4050   LearningRate 0.0298   Epoch: 0   Global Step: 1030   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:06:41,097-Speed 10477.67 samples/sec   Loss 38.3907   LearningRate 0.0301   Epoch: 0   Global Step: 1040   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:06:48,887-Speed 10518.07 samples/sec   Loss 38.3610   LearningRate 0.0304   Epoch: 0   Global Step: 1050   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:06:56,718-Speed 10462.31 samples/sec   Loss 38.3688   LearningRate 0.0307   Epoch: 0   Global Step: 1060   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:07:04,538-Speed 10477.88 samples/sec   Loss 38.3434   LearningRate 0.0310   Epoch: 0   Global Step: 1070   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:07:12,355-Speed 10481.34 samples/sec   Loss 38.3405   LearningRate 0.0312   Epoch: 0   Global Step: 1080   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:07:20,193-Speed 10454.06 samples/sec   Loss 38.3381   LearningRate 0.0315   Epoch: 0   Global Step: 1090   Fp16 Grad Scale: 16384   Required: 22 hours
Training: 2022-01-15 15:07:28,019-Speed 10470.22 samples/sec   Loss 38.3337   LearningRate 0.0318   Epoch: 0   Global Step: 1100   Fp16 Grad Scale: 16384   Required: 22 hours
Training: 2022-01-15 15:07:35,853-Speed 10458.44 samples/sec   Loss 38.3181   LearningRate 0.0321   Epoch: 0   Global Step: 1110   Fp16 Grad Scale: 16384   Required: 22 hours
Training: 2022-01-15 15:07:43,646-Speed 10514.32 samples/sec   Loss 38.3201   LearningRate 0.0324   Epoch: 0   Global Step: 1120   Fp16 Grad Scale: 16384   Required: 22 hours
Training: 2022-01-15 15:07:51,433-Speed 10521.97 samples/sec   Loss 38.3203   LearningRate 0.0327   Epoch: 0   Global Step: 1130   Fp16 Grad Scale: 16384   Required: 22 hours
Training: 2022-01-15 15:07:59,224-Speed 10516.49 samples/sec   Loss 38.2987   LearningRate 0.0330   Epoch: 0   Global Step: 1140   Fp16 Grad Scale: 16384   Required: 22 hours
Training: 2022-01-15 15:08:07,021-Speed 10508.10 samples/sec   Loss 38.3164   LearningRate 0.0333   Epoch: 0   Global Step: 1150   Fp16 Grad Scale: 16384   Required: 22 hours
Training: 2022-01-15 15:08:14,799-Speed 10533.34 samples/sec   Loss 38.2953   LearningRate 0.0336   Epoch: 0   Global Step: 1160   Fp16 Grad Scale: 16384   Required: 22 hours
Training: 2022-01-15 15:08:22,592-Speed 10514.28 samples/sec   Loss 38.2887   LearningRate 0.0339   Epoch: 0   Global Step: 1170   Fp16 Grad Scale: 16384   Required: 22 hours
Training: 2022-01-15 15:08:30,414-Speed 10475.18 samples/sec   Loss 38.2872   LearningRate 0.0341   Epoch: 0   Global Step: 1180   Fp16 Grad Scale: 16384   Required: 22 hours
Training: 2022-01-15 15:08:38,219-Speed 10499.28 samples/sec   Loss 38.2896   LearningRate 0.0344   Epoch: 0   Global Step: 1190   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:08:46,047-Speed 10466.41 samples/sec   Loss 38.2829   LearningRate 0.0347   Epoch: 0   Global Step: 1200   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:08:53,833-Speed 10523.04 samples/sec   Loss 38.2741   LearningRate 0.0350   Epoch: 0   Global Step: 1210   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:09:01,658-Speed 10470.89 samples/sec   Loss 38.2550   LearningRate 0.0353   Epoch: 0   Global Step: 1220   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:09:09,481-Speed 10474.09 samples/sec   Loss 38.2580   LearningRate 0.0356   Epoch: 0   Global Step: 1230   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:09:17,279-Speed 10506.92 samples/sec   Loss 38.2631   LearningRate 0.0359   Epoch: 0   Global Step: 1240   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:09:25,064-Speed 10524.49 samples/sec   Loss 38.2589   LearningRate 0.0362   Epoch: 0   Global Step: 1250   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:09:32,883-Speed 10478.86 samples/sec   Loss 38.2594   LearningRate 0.0365   Epoch: 0   Global Step: 1260   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:09:40,717-Speed 10459.69 samples/sec   Loss 38.2590   LearningRate 0.0367   Epoch: 0   Global Step: 1270   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:09:48,561-Speed 10444.52 samples/sec   Loss 38.2660   LearningRate 0.0370   Epoch: 0   Global Step: 1280   Fp16 Grad Scale: 32768   Required: 22 hours
Training: 2022-01-15 15:09:56,401-Speed 10451.40 samples/sec   Loss 38.2441   LearningRate 0.0373   Epoch: 0   Global Step: 1290   Fp16 Grad Scale: 65536   Required: 22 hours
Training: 2022-01-15 15:10:04,218-Speed 10480.84 samples/sec   Loss 38.2531   LearningRate 0.0376   Epoch: 0   Global Step: 1300   Fp16 Grad Scale: 65536   Required: 22 hours
Training: 2022-01-15 15:10:12,055-Speed 10455.44 samples/sec   Loss 38.2634   LearningRate 0.0379   Epoch: 0   Global Step: 1310   Fp16 Grad Scale: 65536   Required: 22 hours
Training: 2022-01-15 15:10:19,905-Speed 10438.29 samples/sec   Loss 38.2514   LearningRate 0.0382   Epoch: 0   Global Step: 1320   Fp16 Grad Scale: 65536   Required: 22 hours
Training: 2022-01-15 15:10:27,719-Speed 10484.41 samples/sec   Loss 38.2451   LearningRate 0.0385   Epoch: 0   Global Step: 1330   Fp16 Grad Scale: 65536   Required: 22 hours
Training: 2022-01-15 15:10:35,561-Speed 10448.89 samples/sec   Loss 38.2466   LearningRate 0.0388   Epoch: 0   Global Step: 1340   Fp16 Grad Scale: 65536   Required: 22 hours
Training: 2022-01-15 15:10:43,407-Speed 10442.84 samples/sec   Loss 38.2262   LearningRate 0.0391   Epoch: 0   Global Step: 1350   Fp16 Grad Scale: 65536   Required: 22 hours
Training: 2022-01-15 15:10:51,242-Speed 10456.23 samples/sec   Loss 38.2228   LearningRate 0.0394   Epoch: 0   Global Step: 1360   Fp16 Grad Scale: 65536   Required: 22 hours
Training: 2022-01-15 15:10:59,067-Speed 10470.81 samples/sec   Loss 38.2284   LearningRate 0.0396   Epoch: 0   Global Step: 1370   Fp16 Grad Scale: 65536   Required: 22 hours
Training: 2022-01-15 15:11:06,914-Speed 10440.98 samples/sec   Loss 38.2449   LearningRate 0.0399   Epoch: 0   Global Step: 1380   Fp16 Grad Scale: 65536   Required: 22 hours
Training: 2022-01-15 15:11:14,746-Speed 10460.76 samples/sec   Loss 38.2194   LearningRate 0.0402   Epoch: 0   Global Step: 1390   Fp16 Grad Scale: 131072   Required: 22 hours
