Training: 2022-04-10 23:14:04,187-rank_id: 0
Training: 2022-04-10 23:15:42,755-Speed 10949.23 samples/sec   Loss 46.5775   LearningRate 0.0999   Epoch: 0   Global Step: 170   Fp16 Grad Scale: 8192   Required: 10 hours
Training: 2022-04-10 23:15:43,697-Speed 10878.42 samples/sec   Loss 46.4093   LearningRate 0.0998   Epoch: 0   Global Step: 180   Fp16 Grad Scale: 8192   Required: 10 hours
Training: 2022-04-10 23:15:44,648-Speed 10774.58 samples/sec   Loss 46.1201   LearningRate 0.0998   Epoch: 0   Global Step: 190   Fp16 Grad Scale: 8192   Required: 9 hours
Training: 2022-04-10 23:15:45,589-Speed 10887.39 samples/sec   Loss 46.0862   LearningRate 0.0998   Epoch: 0   Global Step: 200   Fp16 Grad Scale: 8192   Required: 9 hours
Training: 2022-04-10 23:15:46,506-Speed 11184.66 samples/sec   Loss 45.9573   LearningRate 0.0998   Epoch: 0   Global Step: 210   Fp16 Grad Scale: 16384   Required: 9 hours
Training: 2022-04-10 23:15:47,437-Speed 10998.45 samples/sec   Loss 45.8031   LearningRate 0.0998   Epoch: 0   Global Step: 220   Fp16 Grad Scale: 16384   Required: 9 hours
Training: 2022-04-10 23:15:48,368-Speed 11007.89 samples/sec   Loss 45.8436   LearningRate 0.0998   Epoch: 0   Global Step: 230   Fp16 Grad Scale: 16384   Required: 9 hours
Training: 2022-04-10 23:15:49,320-Speed 10763.67 samples/sec   Loss 45.5999   LearningRate 0.0998   Epoch: 0   Global Step: 240   Fp16 Grad Scale: 16384   Required: 9 hours
Training: 2022-04-10 23:15:50,283-Speed 10640.24 samples/sec   Loss 45.4648   LearningRate 0.0998   Epoch: 0   Global Step: 250   Fp16 Grad Scale: 16384   Required: 9 hours
Training: 2022-04-10 23:15:51,263-Speed 10463.35 samples/sec   Loss 45.3852   LearningRate 0.0998   Epoch: 0   Global Step: 260   Fp16 Grad Scale: 16384   Required: 8 hours
Training: 2022-04-10 23:15:52,236-Speed 10528.29 samples/sec   Loss 45.3099   LearningRate 0.0998   Epoch: 0   Global Step: 270   Fp16 Grad Scale: 16384   Required: 8 hours
Training: 2022-04-10 23:15:53,163-Speed 11058.72 samples/sec   Loss 45.1063   LearningRate 0.0998   Epoch: 0   Global Step: 280   Fp16 Grad Scale: 16384   Required: 8 hours
Training: 2022-04-10 23:15:54,123-Speed 10675.12 samples/sec   Loss 45.0613   LearningRate 0.0997   Epoch: 0   Global Step: 290   Fp16 Grad Scale: 16384   Required: 8 hours
Training: 2022-04-10 23:15:55,104-Speed 10442.21 samples/sec   Loss 44.9033   LearningRate 0.0997   Epoch: 0   Global Step: 300   Fp16 Grad Scale: 16384   Required: 8 hours
Training: 2022-04-10 23:15:56,052-Speed 10807.64 samples/sec   Loss 44.8152   LearningRate 0.0997   Epoch: 0   Global Step: 310   Fp16 Grad Scale: 32768   Required: 8 hours
Training: 2022-04-10 23:15:56,964-Speed 11241.83 samples/sec   Loss 44.6596   LearningRate 0.0997   Epoch: 0   Global Step: 320   Fp16 Grad Scale: 32768   Required: 8 hours
Training: 2022-04-10 23:15:57,850-Speed 11562.14 samples/sec   Loss 44.5656   LearningRate 0.0997   Epoch: 0   Global Step: 330   Fp16 Grad Scale: 32768   Required: 8 hours
Training: 2022-04-10 23:15:58,787-Speed 10939.91 samples/sec   Loss 44.5126   LearningRate 0.0997   Epoch: 0   Global Step: 340   Fp16 Grad Scale: 32768   Required: 8 hours
Training: 2022-04-10 23:15:59,701-Speed 11215.89 samples/sec   Loss 44.4524   LearningRate 0.0997   Epoch: 0   Global Step: 350   Fp16 Grad Scale: 32768   Required: 8 hours
Training: 2022-04-10 23:16:00,633-Speed 10994.20 samples/sec   Loss 44.3111   LearningRate 0.0997   Epoch: 0   Global Step: 360   Fp16 Grad Scale: 32768   Required: 8 hours
Training: 2022-04-10 23:16:01,597-Speed 10619.71 samples/sec   Loss 44.2873   LearningRate 0.0997   Epoch: 0   Global Step: 370   Fp16 Grad Scale: 32768   Required: 8 hours
Training: 2022-04-10 23:16:02,526-Speed 11030.07 samples/sec   Loss 44.1827   LearningRate 0.0997   Epoch: 0   Global Step: 380   Fp16 Grad Scale: 32768   Required: 8 hours
Training: 2022-04-10 23:16:03,455-Speed 11037.67 samples/sec   Loss 44.0019   LearningRate 0.0997   Epoch: 0   Global Step: 390   Fp16 Grad Scale: 32768   Required: 8 hours
Training: 2022-04-10 23:16:04,405-Speed 10783.96 samples/sec   Loss 43.9439   LearningRate 0.0996   Epoch: 0   Global Step: 400   Fp16 Grad Scale: 32768   Required: 8 hours
Training: 2022-04-10 23:16:05,379-Speed 10518.96 samples/sec   Loss 43.8849   LearningRate 0.0996   Epoch: 0   Global Step: 410   Fp16 Grad Scale: 65536   Required: 8 hours
Training: 2022-04-10 23:16:06,331-Speed 10767.05 samples/sec   Loss 43.8769   LearningRate 0.0996   Epoch: 0   Global Step: 420   Fp16 Grad Scale: 65536   Required: 8 hours
Training: 2022-04-10 23:16:07,286-Speed 10726.57 samples/sec   Loss 43.7174   LearningRate 0.0996   Epoch: 0   Global Step: 430   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:08,198-Speed 11249.95 samples/sec   Loss 43.6118   LearningRate 0.0996   Epoch: 0   Global Step: 440   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:09,137-Speed 10908.93 samples/sec   Loss 43.5380   LearningRate 0.0996   Epoch: 0   Global Step: 450   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:10,053-Speed 11192.96 samples/sec   Loss 43.5015   LearningRate 0.0996   Epoch: 0   Global Step: 460   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:10,950-Speed 11424.79 samples/sec   Loss 43.4218   LearningRate 0.0996   Epoch: 0   Global Step: 470   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:11,883-Speed 10989.18 samples/sec   Loss 43.3084   LearningRate 0.0996   Epoch: 0   Global Step: 480   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:12,826-Speed 10859.88 samples/sec   Loss 43.1210   LearningRate 0.0996   Epoch: 0   Global Step: 490   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:13,779-Speed 10759.42 samples/sec   Loss 43.1444   LearningRate 0.0996   Epoch: 0   Global Step: 500   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:14,716-Speed 10930.60 samples/sec   Loss 43.1206   LearningRate 0.0996   Epoch: 0   Global Step: 510   Fp16 Grad Scale: 16384   Required: 7 hours
Training: 2022-04-10 23:16:15,658-Speed 10873.98 samples/sec   Loss 43.0411   LearningRate 0.0995   Epoch: 0   Global Step: 520   Fp16 Grad Scale: 16384   Required: 7 hours
Training: 2022-04-10 23:16:16,626-Speed 10590.84 samples/sec   Loss 42.8270   LearningRate 0.0995   Epoch: 0   Global Step: 530   Fp16 Grad Scale: 16384   Required: 7 hours
Training: 2022-04-10 23:16:17,609-Speed 10427.56 samples/sec   Loss 42.7960   LearningRate 0.0995   Epoch: 0   Global Step: 540   Fp16 Grad Scale: 16384   Required: 7 hours
Training: 2022-04-10 23:16:18,581-Speed 10531.14 samples/sec   Loss 42.6310   LearningRate 0.0995   Epoch: 0   Global Step: 550   Fp16 Grad Scale: 16384   Required: 7 hours
Training: 2022-04-10 23:16:19,534-Speed 10757.27 samples/sec   Loss 42.6029   LearningRate 0.0995   Epoch: 0   Global Step: 560   Fp16 Grad Scale: 16384   Required: 7 hours
Training: 2022-04-10 23:16:20,488-Speed 10737.82 samples/sec   Loss 42.4651   LearningRate 0.0995   Epoch: 0   Global Step: 570   Fp16 Grad Scale: 16384   Required: 7 hours
Training: 2022-04-10 23:16:21,418-Speed 11022.54 samples/sec   Loss 42.4277   LearningRate 0.0995   Epoch: 0   Global Step: 580   Fp16 Grad Scale: 16384   Required: 7 hours
Training: 2022-04-10 23:16:22,379-Speed 10661.80 samples/sec   Loss 42.2484   LearningRate 0.0995   Epoch: 0   Global Step: 590   Fp16 Grad Scale: 16384   Required: 7 hours
Training: 2022-04-10 23:16:23,300-Speed 11124.32 samples/sec   Loss 42.1756   LearningRate 0.0995   Epoch: 0   Global Step: 600   Fp16 Grad Scale: 16384   Required: 7 hours
Training: 2022-04-10 23:16:24,233-Speed 10990.16 samples/sec   Loss 42.1469   LearningRate 0.0995   Epoch: 0   Global Step: 610   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:25,207-Speed 10513.23 samples/sec   Loss 42.0039   LearningRate 0.0995   Epoch: 0   Global Step: 620   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:26,172-Speed 10619.15 samples/sec   Loss 41.8657   LearningRate 0.0994   Epoch: 0   Global Step: 630   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:27,119-Speed 10826.24 samples/sec   Loss 41.8719   LearningRate 0.0994   Epoch: 0   Global Step: 640   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:28,105-Speed 10393.68 samples/sec   Loss 41.8239   LearningRate 0.0994   Epoch: 0   Global Step: 650   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:29,082-Speed 10489.79 samples/sec   Loss 41.5241   LearningRate 0.0994   Epoch: 0   Global Step: 660   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:30,037-Speed 10729.14 samples/sec   Loss 41.4833   LearningRate 0.0994   Epoch: 0   Global Step: 670   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:31,005-Speed 10586.38 samples/sec   Loss 41.4201   LearningRate 0.0994   Epoch: 0   Global Step: 680   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:31,937-Speed 10998.98 samples/sec   Loss 41.3406   LearningRate 0.0994   Epoch: 0   Global Step: 690   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:32,863-Speed 11056.73 samples/sec   Loss 41.1557   LearningRate 0.0994   Epoch: 0   Global Step: 700   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:33,805-Speed 10875.95 samples/sec   Loss 41.0744   LearningRate 0.0994   Epoch: 0   Global Step: 710   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:34,706-Speed 11378.46 samples/sec   Loss 41.0317   LearningRate 0.0994   Epoch: 0   Global Step: 720   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:35,665-Speed 10682.03 samples/sec   Loss 40.9912   LearningRate 0.0994   Epoch: 0   Global Step: 730   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:36,628-Speed 10640.62 samples/sec   Loss 40.8473   LearningRate 0.0994   Epoch: 0   Global Step: 740   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:37,565-Speed 10940.96 samples/sec   Loss 40.7847   LearningRate 0.0993   Epoch: 0   Global Step: 750   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:38,496-Speed 11007.28 samples/sec   Loss 40.5621   LearningRate 0.0993   Epoch: 0   Global Step: 760   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:39,412-Speed 11179.73 samples/sec   Loss 40.5647   LearningRate 0.0993   Epoch: 0   Global Step: 770   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:40,375-Speed 10646.68 samples/sec   Loss 40.4136   LearningRate 0.0993   Epoch: 0   Global Step: 780   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:41,331-Speed 10719.84 samples/sec   Loss 40.3909   LearningRate 0.0993   Epoch: 0   Global Step: 790   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:42,280-Speed 10795.86 samples/sec   Loss 40.1544   LearningRate 0.0993   Epoch: 0   Global Step: 800   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:43,230-Speed 10788.51 samples/sec   Loss 40.0934   LearningRate 0.0993   Epoch: 0   Global Step: 810   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-10 23:16:44,140-Speed 11269.10 samples/sec   Loss 40.0757   LearningRate 0.0993   Epoch: 0   Global Step: 820   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:45,031-Speed 11504.00 samples/sec   Loss 39.9811   LearningRate 0.0993   Epoch: 0   Global Step: 830   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:45,978-Speed 10819.23 samples/sec   Loss 39.7942   LearningRate 0.0993   Epoch: 0   Global Step: 840   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:46,900-Speed 11113.23 samples/sec   Loss 39.7634   LearningRate 0.0993   Epoch: 0   Global Step: 850   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:47,847-Speed 10818.27 samples/sec   Loss 39.5683   LearningRate 0.0992   Epoch: 0   Global Step: 860   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:48,757-Speed 11261.58 samples/sec   Loss 39.5379   LearningRate 0.0992   Epoch: 0   Global Step: 870   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:49,666-Speed 11268.35 samples/sec   Loss 39.3776   LearningRate 0.0992   Epoch: 0   Global Step: 880   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:50,582-Speed 11188.16 samples/sec   Loss 39.4039   LearningRate 0.0992   Epoch: 0   Global Step: 890   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:51,508-Speed 11068.42 samples/sec   Loss 39.2147   LearningRate 0.0992   Epoch: 0   Global Step: 900   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:52,467-Speed 10689.02 samples/sec   Loss 39.1451   LearningRate 0.0992   Epoch: 0   Global Step: 910   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:53,395-Speed 11035.61 samples/sec   Loss 39.0101   LearningRate 0.0992   Epoch: 0   Global Step: 920   Fp16 Grad Scale: 131072   Required: 7 hours
Training: 2022-04-10 23:16:54,317-Speed 11111.37 samples/sec   Loss 38.9232   LearningRate 0.0992   Epoch: 0   Global Step: 930   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:55,263-Speed 10841.83 samples/sec   Loss 38.8492   LearningRate 0.0992   Epoch: 0   Global Step: 940   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:56,206-Speed 10865.88 samples/sec   Loss 38.7692   LearningRate 0.0992   Epoch: 0   Global Step: 950   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:57,142-Speed 10942.49 samples/sec   Loss 38.6193   LearningRate 0.0992   Epoch: 0   Global Step: 960   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:58,067-Speed 11074.61 samples/sec   Loss 38.5540   LearningRate 0.0991   Epoch: 0   Global Step: 970   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:16:58,983-Speed 11196.19 samples/sec   Loss 38.3976   LearningRate 0.0991   Epoch: 0   Global Step: 980   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:16:59,917-Speed 10966.64 samples/sec   Loss 38.4129   LearningRate 0.0991   Epoch: 0   Global Step: 990   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:17:00,835-Speed 11161.58 samples/sec   Loss 38.1844   LearningRate 0.0991   Epoch: 0   Global Step: 1000   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:17:01,804-Speed 10580.73 samples/sec   Loss 38.1530   LearningRate 0.0991   Epoch: 0   Global Step: 1010   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:17:02,734-Speed 11018.26 samples/sec   Loss 38.0094   LearningRate 0.0991   Epoch: 0   Global Step: 1020   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:17:03,709-Speed 10509.46 samples/sec   Loss 38.0176   LearningRate 0.0991   Epoch: 0   Global Step: 1030   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:17:04,646-Speed 10930.90 samples/sec   Loss 37.8222   LearningRate 0.0991   Epoch: 0   Global Step: 1040   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:17:05,587-Speed 10900.26 samples/sec   Loss 37.6907   LearningRate 0.0991   Epoch: 0   Global Step: 1050   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:17:06,509-Speed 11113.32 samples/sec   Loss 37.5986   LearningRate 0.0991   Epoch: 0   Global Step: 1060   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:17:07,486-Speed 10490.10 samples/sec   Loss 37.5011   LearningRate 0.0991   Epoch: 0   Global Step: 1070   Fp16 Grad Scale: 32768   Required: 7 hours
Training: 2022-04-10 23:17:08,437-Speed 10768.53 samples/sec   Loss 37.3912   LearningRate 0.0991   Epoch: 0   Global Step: 1080   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:17:09,363-Speed 11068.94 samples/sec   Loss 37.2082   LearningRate 0.0990   Epoch: 0   Global Step: 1090   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:17:10,276-Speed 11239.77 samples/sec   Loss 37.1829   LearningRate 0.0990   Epoch: 0   Global Step: 1100   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:17:11,178-Speed 11356.77 samples/sec   Loss 37.0756   LearningRate 0.0990   Epoch: 0   Global Step: 1110   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:17:12,084-Speed 11307.93 samples/sec   Loss 36.9488   LearningRate 0.0990   Epoch: 0   Global Step: 1120   Fp16 Grad Scale: 65536   Required: 7 hours
Training: 2022-04-10 23:17:13,027-Speed 10872.33 samples/sec   Loss 36.9109   LearningRate 0.0990   Epoch: 0   Global Step: 1130   Fp16 Grad Scale: 65536   Required: 6 hours
Training: 2022-04-10 23:17:13,976-Speed 10793.33 samples/sec   Loss 36.8492   LearningRate 0.0990   Epoch: 0   Global Step: 1140   Fp16 Grad Scale: 65536   Required: 6 hours
Training: 2022-04-10 23:17:14,884-Speed 11289.70 samples/sec   Loss 36.6199   LearningRate 0.0990   Epoch: 0   Global Step: 1150   Fp16 Grad Scale: 65536   Required: 6 hours
Training: 2022-04-10 23:17:15,825-Speed 10887.33 samples/sec   Loss 36.4547   LearningRate 0.0990   Epoch: 0   Global Step: 1160   Fp16 Grad Scale: 65536   Required: 6 hours
Training: 2022-04-10 23:17:16,772-Speed 10818.20 samples/sec   Loss 36.4893   LearningRate 0.0990   Epoch: 0   Global Step: 1170   Fp16 Grad Scale: 65536   Required: 6 hours
Training: 2022-04-10 23:17:17,709-Speed 10932.81 samples/sec   Loss 36.3526   LearningRate 0.0990   Epoch: 0   Global Step: 1180   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:18,660-Speed 10773.14 samples/sec   Loss 36.1563   LearningRate 0.0990   Epoch: 0   Global Step: 1190   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:19,590-Speed 11016.47 samples/sec   Loss 36.1767   LearningRate 0.0989   Epoch: 0   Global Step: 1200   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:20,534-Speed 10864.16 samples/sec   Loss 35.9623   LearningRate 0.0989   Epoch: 0   Global Step: 1210   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:21,425-Speed 11494.31 samples/sec   Loss 35.9823   LearningRate 0.0989   Epoch: 0   Global Step: 1220   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:22,352-Speed 11050.77 samples/sec   Loss 35.7949   LearningRate 0.0989   Epoch: 0   Global Step: 1230   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:23,306-Speed 10744.25 samples/sec   Loss 35.7284   LearningRate 0.0989   Epoch: 0   Global Step: 1240   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:24,214-Speed 11292.54 samples/sec   Loss 35.5329   LearningRate 0.0989   Epoch: 0   Global Step: 1250   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:25,179-Speed 10614.69 samples/sec   Loss 35.5171   LearningRate 0.0989   Epoch: 0   Global Step: 1260   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:26,107-Speed 11041.14 samples/sec   Loss 35.2939   LearningRate 0.0989   Epoch: 0   Global Step: 1270   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:27,077-Speed 10579.25 samples/sec   Loss 35.1477   LearningRate 0.0989   Epoch: 0   Global Step: 1280   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:28,034-Speed 10708.21 samples/sec   Loss 35.1316   LearningRate 0.0989   Epoch: 0   Global Step: 1290   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:28,979-Speed 10844.24 samples/sec   Loss 35.0547   LearningRate 0.0989   Epoch: 0   Global Step: 1300   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:29,918-Speed 10916.32 samples/sec   Loss 34.7894   LearningRate 0.0989   Epoch: 0   Global Step: 1310   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:30,848-Speed 11016.36 samples/sec   Loss 34.7167   LearningRate 0.0988   Epoch: 0   Global Step: 1320   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:31,768-Speed 11145.06 samples/sec   Loss 34.6510   LearningRate 0.0988   Epoch: 0   Global Step: 1330   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:32,705-Speed 10933.28 samples/sec   Loss 34.5987   LearningRate 0.0988   Epoch: 0   Global Step: 1340   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:33,640-Speed 10963.45 samples/sec   Loss 34.4396   LearningRate 0.0988   Epoch: 0   Global Step: 1350   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:34,561-Speed 11121.97 samples/sec   Loss 34.3139   LearningRate 0.0988   Epoch: 0   Global Step: 1360   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:35,474-Speed 11227.72 samples/sec   Loss 34.1571   LearningRate 0.0988   Epoch: 0   Global Step: 1370   Fp16 Grad Scale: 131072   Required: 6 hours
Training: 2022-04-10 23:17:36,404-Speed 11020.95 samples/sec   Loss 34.1375   LearningRate 0.0988   Epoch: 0   Global Step: 1380   Fp16 Grad Scale: 262144   Required: 6 hours
